Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"TRIAN FUND MANAGEMENT, L.P.",SPDR S&P 500 ETF TRUST,SPY,2012-09-30,PUT,4650000.0,669461000.0,0.0,0.0,19.0575,,1,999999,,new,FINANCE,3962
"TRIAN FUND MANAGEMENT, L.P.",Trane Technologies Plc,TT,2012-09-30,SH,13470668.0,603756000.0,13470668.0,568193000.0,17.1871,18.2921,2,2,0.0,,INDUSTRIALS,3496
"TRIAN FUND MANAGEMENT, L.P.",Family Dollar Stores Inc.,FDO,2012-09-30,SH,8967564.0,594549000.0,9967564.0,662644000.0,16.925,21.3328,3,1,-10.032542,reduction,CONSUMER DISCRETIONARY,2705
"TRIAN FUND MANAGEMENT, L.P.",State Street Corp. (State Street Bank & Trust Co. Boston MA),STT,2012-09-30,SH,9140107.0,383519000.0,9843416.0,439410000.0,10.9176,14.1461,4,3,-7.144969,reduction,FINANCE,281
"TRIAN FUND MANAGEMENT, L.P.",Wendys Co. (The),WEN,2012-09-30,SH,83000245.0,375576000.0,83000245.0,391761000.0,10.6915,12.6121,5,5,0.0,,CONSUMER DISCRETIONARY,11361
"TRIAN FUND MANAGEMENT, L.P.",Mondelez International Inc. (Kraft Foods),MDLZ,2012-09-30,SH,8131787.0,336249000.0,10481319.0,404789000.0,9.572,13.0315,6,4,-22.416377,reduction,CONSUMER STAPLES,3785
"TRIAN FUND MANAGEMENT, L.P.",Legg Mason Inc.,LM,2012-09-30,SH,12884337.0,317985000.0,14702269.0,387699000.0,9.0521,12.4814,7,6,-12.364976,reduction,FINANCE,2833
"TRIAN FUND MANAGEMENT, L.P.",Lazard Inc.,LAZ,2012-09-30,SH,5598980.0,163658000.0,5598980.0,145517000.0,4.6588,4.6847,8,7,0.0,,FINANCE,6025
"TRIAN FUND MANAGEMENT, L.P.",Tiffany & Co. (DE),TIF,2012-09-30,SH,1004151.0,62137000.0,1386313.0,73405000.0,1.7688,2.3632,9,8,-27.56679,reduction,CONSUMER DISCRETIONARY,3676
"TRIAN FUND MANAGEMENT, L.P.",Heinz (H.J.) Co.,HNZ,2012-09-30,SH,106500.0,5959000.0,603250.0,32805000.0,0.1696,1.0561,10,9,-82.345628,reduction,CONSUMER STAPLES,413
