Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"TRIAN FUND MANAGEMENT, L.P.",Mondelez International Inc. (Kraft Foods),MDLZ,2013-09-30,SH,40946850.0,1286591000.0,40946850.0,1168214000.0,23.5626,23.0036,1,1,0.0,,CONSUMER STAPLES,3785
"TRIAN FUND MANAGEMENT, L.P.",Pepsico Inc. (Loft Inc.),PEP,2013-09-30,SH,12270046.0,975469000.0,12270046.0,1003567000.0,17.8647,19.7615,2,2,0.0,,CONSUMER STAPLES,264
"TRIAN FUND MANAGEMENT, L.P.",Trane Technologies Plc,TT,2013-09-30,SH,12903994.0,837985000.0,13470668.0,747891000.0,15.3468,14.7269,3,3,-4.206725,reduction,INDUSTRIALS,3496
"TRIAN FUND MANAGEMENT, L.P.",Wendys Co. (The),WEN,2013-09-30,SH,83000245.0,703842000.0,83000245.0,483891000.0,12.8901,9.5284,4,5,0.0,,CONSUMER DISCRETIONARY,11361
"TRIAN FUND MANAGEMENT, L.P.",Family Dollar Stores Inc.,FDO,2013-09-30,SH,8364997.0,602447000.0,8364997.0,521223000.0,11.0332,10.2635,5,4,0.0,,CONSUMER DISCRETIONARY,2705
"TRIAN FUND MANAGEMENT, L.P.",Legg Mason Inc.,LM,2013-09-30,SH,12886493.0,430924000.0,12884337.0,399543000.0,7.8919,7.8675,6,6,0.016733,addition,FINANCE,2833
"TRIAN FUND MANAGEMENT, L.P.",E. I. du Pont de Nemours & Co. (delisted after merger with Dow 2017),DD,2013-09-30,SH,5778403.0,338383000.0,5778403.0,303366000.0,6.1971,5.9736,7,7,0.0,,MATERIALS,396
"TRIAN FUND MANAGEMENT, L.P.",Lazard Inc.,LAZ,2013-09-30,SH,6702380.0,241420000.0,6702380.0,215482000.0,4.4214,4.2431,8,8,0.0,,FINANCE,6025
"TRIAN FUND MANAGEMENT, L.P.",GNC Holdings Inc,GNCIQ,2013-09-30,SH,776898.0,42442000.0,776898.0,34347000.0,0.7773,0.6763,9,11,0.0,,CONSUMER STAPLES,111318
"TRIAN FUND MANAGEMENT, L.P.",Tiffany & Co. (DE),TIF,2013-09-30,SH,10651.0,816000.0,10651.0,776000.0,0.0149,0.0153,10,12,0.0,,CONSUMER DISCRETIONARY,3676
"TRIAN FUND MANAGEMENT, L.P.",State Street Corp. (State Street Bank & Trust Co. Boston MA),STT,2013-09-30,SH,0.0,0.0,1862816.0,121474000.0,,2.392,999999,9,-100.0,soldall,FINANCE,281
"TRIAN FUND MANAGEMENT, L.P.",Sothebys Holdings Inc.,BID,2013-09-30,SH,0.0,0.0,2074182.0,78632000.0,,1.5484,999999,10,-100.0,soldall,CONSUMER DISCRETIONARY,11400
