Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"TRIAN FUND MANAGEMENT, L.P.",Mondelez International Inc. (Kraft Foods),MDLZ,2013-06-30,SH,40946850.0,1168214000.0,40300550.0,1233801000.0,23.0036,26.3623,1,1,1.6037,addition,CONSUMER STAPLES,3785
"TRIAN FUND MANAGEMENT, L.P.",Pepsico Inc. (Loft Inc.),PEP,2013-06-30,SH,12270046.0,1003567000.0,12030846.0,951760000.0,19.7615,20.336,2,2,1.988223,addition,CONSUMER STAPLES,264
"TRIAN FUND MANAGEMENT, L.P.",Trane Technologies Plc,TT,2013-06-30,SH,13470668.0,747891000.0,13470668.0,741021000.0,14.7269,15.8332,3,3,0.0,,INDUSTRIALS,3496
"TRIAN FUND MANAGEMENT, L.P.",Family Dollar Stores Inc.,FDO,2013-06-30,SH,8364997.0,521223000.0,8968857.0,529611000.0,10.2635,11.316,4,4,-6.732853,reduction,CONSUMER DISCRETIONARY,2705
"TRIAN FUND MANAGEMENT, L.P.",Wendys Co. (The),WEN,2013-06-30,SH,83000245.0,483891000.0,83000245.0,471026000.0,9.5284,10.0643,5,5,0.0,,CONSUMER DISCRETIONARY,11361
"TRIAN FUND MANAGEMENT, L.P.",Legg Mason Inc.,LM,2013-06-30,SH,12884337.0,399543000.0,12884337.0,414231000.0,7.8675,8.8508,6,6,0.0,,FINANCE,2833
"TRIAN FUND MANAGEMENT, L.P.",E. I. du Pont de Nemours & Co. (delisted after merger with Dow 2017),DD,2013-06-30,SH,5778403.0,303366000.0,0.0,0.0,5.9736,,7,999999,,new,MATERIALS,396
"TRIAN FUND MANAGEMENT, L.P.",Lazard Inc.,LAZ,2013-06-30,SH,6702380.0,215482000.0,5598980.0,191093000.0,4.2431,4.083,8,7,19.707161,addition,FINANCE,6025
"TRIAN FUND MANAGEMENT, L.P.",State Street Corp. (State Street Bank & Trust Co. Boston MA),STT,2013-06-30,SH,1862816.0,121474000.0,2355641.0,139195000.0,2.392,2.9741,9,8,-20.921057,reduction,FINANCE,281
"TRIAN FUND MANAGEMENT, L.P.",Sothebys Holdings Inc.,BID,2013-06-30,SH,2074182.0,78632000.0,0.0,0.0,1.5484,,10,999999,,new,CONSUMER DISCRETIONARY,11400
"TRIAN FUND MANAGEMENT, L.P.",GNC Holdings Inc,GNCIQ,2013-06-30,SH,776898.0,34347000.0,0.0,0.0,0.6763,,11,999999,,new,CONSUMER STAPLES,111318
"TRIAN FUND MANAGEMENT, L.P.",Tiffany & Co. (DE),TIF,2013-06-30,SH,10651.0,776000.0,10651.0,741000.0,0.0153,0.0158,12,10,0.0,,CONSUMER DISCRETIONARY,3676
"TRIAN FUND MANAGEMENT, L.P.",Heinz (H.J.) Co.,HNZ,2013-06-30,SH,0.0,0.0,106500.0,7697000.0,,0.1645,999999,9,-100.0,soldall,CONSUMER STAPLES,413
