Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"TRIAN FUND MANAGEMENT, L.P.",General Electric Co,GE,2015-12-31,SH,10111600.33,2422895000.0,11773522.15,2284063000.0,19.6504,19.4955,1,1,-14.115757,reduction,INDUSTRIALS,114
"TRIAN FUND MANAGEMENT, L.P.",Mondelez International Inc. (Kraft Foods),MDLZ,2015-12-31,SH,48028124.0,2153581000.0,48028087.0,2010936000.0,17.4662,17.1643,2,2,0.000077,addition,CONSUMER STAPLES,3785
"TRIAN FUND MANAGEMENT, L.P.",Pepsico Inc. (Loft Inc.),PEP,2015-12-31,SH,18316211.0,1830156000.0,18316211.0,1727219000.0,14.8431,14.7426,3,3,0.0,,CONSUMER STAPLES,264
"TRIAN FUND MANAGEMENT, L.P.",Sysco Corp.,SYY,2015-12-31,SH,42685607.0,1750110000.0,41412900.0,1613861000.0,14.1939,13.7751,4,4,3.073214,addition,CONSUMER STAPLES,343
"TRIAN FUND MANAGEMENT, L.P.",E. I. du Pont de Nemours & Co. (delisted after merger with Dow 2017),DD,2015-12-31,SH,20224075.0,1346923000.0,25801884.0,1243651000.0,10.9239,10.6151,5,5,-21.617836,reduction,MATERIALS,396
"TRIAN FUND MANAGEMENT, L.P.",Bank Of New York Mellon Corp,BK,2015-12-31,SH,30935516.0,1275162000.0,30228703.0,1183454000.0,10.3419,10.1013,6,6,2.338218,addition,FINANCE,2534
"TRIAN FUND MANAGEMENT, L.P.",Pentair Plc,PNR,2015-12-31,SH,20372314.85,677663000.0,19365006.35,663794000.0,5.496,5.6658,7,7,5.201695,addition,INDUSTRIALS,4370
"TRIAN FUND MANAGEMENT, L.P.",Wendys Co. (The),WEN,2015-12-31,SH,40792537.0,439336000.0,40792537.0,352855000.0,3.5631,3.0118,8,9,0.0,,CONSUMER DISCRETIONARY,11361
"TRIAN FUND MANAGEMENT, L.P.",Legg Mason Inc.,LM,2015-12-31,SH,11039896.0,433095000.0,11039896.0,459370000.0,3.5125,3.9209,9,8,0.0,,FINANCE,2833
"TRIAN FUND MANAGEMENT, L.P.",Tiffany & Co. (DE),TIF,2015-12-31,SH,14260.0,1088000.0,14260.0,1101000.0,0.0088,0.0094,10,12,0.0,,CONSUMER DISCRETIONARY,3676
"TRIAN FUND MANAGEMENT, L.P.",Trane Technologies Plc,TT,2015-12-31,SH,0.0,0.0,2835302.0,143948000.0,,1.2287,999999,10,-100.0,soldall,INDUSTRIALS,3496
"TRIAN FUND MANAGEMENT, L.P.",Chemours Co (The),CC,2015-12-31,SH,0.0,0.0,4879376.0,31570000.0,,0.2695,999999,11,-100.0,soldall,MATERIALS,178072
