Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"TRIAN FUND MANAGEMENT, L.P.",Procter & Gamble Co. (OH) (1905),PG,2017-12-31,SH,37908621.0,3483044000.0,37908621.0,3448926000.0,29.4671,26.5638,1,1,0.0,,CONSUMER STAPLES,272
"TRIAN FUND MANAGEMENT, L.P.",Sysco Corp.,SYY,2017-12-31,SH,44499052.0,2702427000.0,44492524.0,2400372000.0,22.863,18.4878,2,2,0.014672,addition,CONSUMER STAPLES,343
"TRIAN FUND MANAGEMENT, L.P.",Mondelez International Inc. (Kraft Foods),MDLZ,2017-12-31,SH,42504701.0,1819201000.0,42504701.0,1728241000.0,15.3907,13.311,3,3,0.0,,CONSUMER STAPLES,3785
"TRIAN FUND MANAGEMENT, L.P.",General Electric Co,GE,2017-12-31,SH,9210637.15,1236351000.0,9210637.15,1713179000.0,10.4597,13.195,4,4,0.0,,INDUSTRIALS,114
"TRIAN FUND MANAGEMENT, L.P.",Pentair Plc,PNR,2017-12-31,SH,22948180.62,1088382000.0,22634186.26,1033055000.0,9.2079,7.9566,5,6,1.387257,addition,INDUSTRIALS,4370
"TRIAN FUND MANAGEMENT, L.P.",Bank Of New York Mellon Corp,BK,2017-12-31,SH,15776432.0,849719000.0,22375489.0,1186348000.0,7.1888,9.1373,6,5,-29.492348,reduction,FINANCE,2534
"TRIAN FUND MANAGEMENT, L.P.",Wendys Co. (The),WEN,2017-12-31,SH,39035921.0,640970000.0,39035921.0,606228000.0,5.4227,4.6692,7,8,0.0,,CONSUMER DISCRETIONARY,11361
"TRIAN FUND MANAGEMENT, L.P.",DuPont de Nemours Inc.,DD,2017-12-31,SH,0.0,0.0,5918792.51,867213000.0,,6.6793,999999,7,-100.0,soldall,MATERIALS,225
