Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"TRIAN FUND MANAGEMENT, L.P.",Family Dollar Stores Inc.,FDO,2011-12-31,SH,9966201.0,574651000.0,7228695.0,367651000.0,20.9408,13.4834,1,3,37.869989,addition,CONSUMER DISCRETIONARY,2705
"TRIAN FUND MANAGEMENT, L.P.",Mondelez International Inc. (Kraft Foods),MDLZ,2011-12-31,SH,13730919.0,512987000.0,17311152.0,581308000.0,18.6937,21.3191,2,1,-20.681657,reduction,CONSUMER STAPLES,3785
"TRIAN FUND MANAGEMENT, L.P.",Wendys Co. (The),WEN,2011-12-31,SH,76623145.0,410700000.0,76623145.0,351700000.0,14.9663,12.8984,3,4,0.0,,CONSUMER DISCRETIONARY,11361
"TRIAN FUND MANAGEMENT, L.P.",State Street Corp. (State Street Bank & Trust Co. Boston MA),STT,2011-12-31,SH,9843416.0,396788000.0,9727966.0,312852000.0,14.4593,11.4737,4,5,1.186785,addition,FINANCE,281
"TRIAN FUND MANAGEMENT, L.P.",Legg Mason Inc.,LM,2011-12-31,SH,14702269.0,353590000.0,14702269.0,377995000.0,12.8851,13.8627,5,2,0.0,,FINANCE,2833
"TRIAN FUND MANAGEMENT, L.P.",Tiffany & Co. (DE),TIF,2011-12-31,SH,4481994.0,296977000.0,4481994.0,272595000.0,10.8221,9.9973,6,6,0.0,,CONSUMER DISCRETIONARY,3676
"TRIAN FUND MANAGEMENT, L.P.",Dominos Pizza Inc,DPZ,2011-12-31,SH,4150000.0,140893000.0,5921150.0,161351000.0,5.1343,5.9175,7,7,-29.912264,reduction,CONSUMER DISCRETIONARY,776
"TRIAN FUND MANAGEMENT, L.P.",Heinz (H.J.) Co.,HNZ,2011-12-31,SH,1065584.0,57584000.0,1065584.0,53791000.0,2.0984,1.9728,8,10,0.0,,CONSUMER STAPLES,413
"TRIAN FUND MANAGEMENT, L.P.",Pepsico Inc. (Loft Inc.),PEP,2011-12-31,SH,0.0,0.0,2355093.0,145780000.0,,5.3464,999999,8,-100.0,soldall,CONSUMER STAPLES,264
"TRIAN FUND MANAGEMENT, L.P.",Belo Corp Class A,BLC,2011-12-31,SH,0.0,0.0,200000.0,978000.0,,0.0359,999999,15,-100.0,soldall,CONSUMER DISCRETIONARY,498
"TRIAN FUND MANAGEMENT, L.P.",Paramount Global,PARA,2011-12-31,SH,0.0,0.0,95000.0,1936000.0,,0.071,999999,14,-100.0,soldall,COMMUNICATIONS,2509
"TRIAN FUND MANAGEMENT, L.P.",iStar Inc. (Starwood Financial),STAR,2011-12-31,SH,0.0,0.0,72910.66,2066000.0,,0.0758,999999,13,-100.0,soldall,REAL ESTATE,2570
"TRIAN FUND MANAGEMENT, L.P.",SPDR S&P 500 ETF TRUST,SPY,2011-12-31,PUT,0.0,0.0,775000.0,87691000.0,,3.216,999999,9,-100.0,soldall,FINANCE,3962
"TRIAN FUND MANAGEMENT, L.P.",LIN Media LLC,LIN,2011-12-31,SH,0.0,0.0,400910.0,874000.0,,0.0321,999999,16,-100.0,soldall,CONSUMER DISCRETIONARY,4890
"TRIAN FUND MANAGEMENT, L.P.",Charter Communications Inc,CHTR,2011-12-31,SH,0.0,0.0,90111.0,4221000.0,,0.1548,999999,11,-100.0,soldall,COMMUNICATIONS,87254
"TRIAN FUND MANAGEMENT, L.P.",LyondellBasell Industries NV,LYB,2011-12-31,SH,0.0,0.0,160000.0,3909000.0,,0.1434,999999,12,-100.0,soldall,MATERIALS,90673
