Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
CHILTON INVESTMENT COMPANY INC.,PANTRY INC (THE),PTRY,2006-09-30,SH,4266951.0,240528000.0,4139530.0,238189000.0,6.4286,6.3686,1,1,3.078151,addition,CONSUMER STAPLES,2418
CHILTON INVESTMENT COMPANY INC.,Advance Auto Parts Inc.,AAP,2006-09-30,SH,4665920.0,153695000.0,4094007.0,118317000.0,4.1078,3.1635,2,3,13.969517,addition,CONSUMER DISCRETIONARY,3562
CHILTON INVESTMENT COMPANY INC.,KB Home Inc.,KBH,2006-09-30,SH,3384720.0,148251000.0,2995032.0,137322000.0,3.9623,3.6717,3,2,13.011146,addition,CONSUMER DISCRETIONARY,3623
CHILTON INVESTMENT COMPANY INC.,Fidelity National Financial Inc.,FNF-DEL1,2006-09-30,SH,3342234.0,139204000.0,2502452.0,97471000.0,3.7205,2.6062,4,11,33.558366,addition, ,107142
CHILTON INVESTMENT COMPANY INC.,Southwestern Energy Co.,SWN,2006-09-30,SH,9132318.0,136391000.0,6420616.0,100033000.0,3.6454,2.6747,5,10,42.234297,addition,ENERGY,3900
CHILTON INVESTMENT COMPANY INC.,Berkeley (W.R.) Corp.,WRB,2006-09-30,SH,7049094.75,110874000.0,7679495.25,116489000.0,2.9634,3.1147,6,4,-8.208879,reduction,FINANCE,543
CHILTON INVESTMENT COMPANY INC.,Fidelity National Financial Inc,FNF,2006-09-30,SH,7163436.18,104239000.0,8021789.26,109545000.0,2.786,2.929,7,7,-10.70027,reduction,FINANCE,4333
CHILTON INVESTMENT COMPANY INC.,Destination XL Group Inc.,DXLG,2006-09-30,SH,7580998.0,104087000.0,7253559.0,72898000.0,2.782,1.9491,8,15,4.514184,addition,CONSUMER DISCRETIONARY,988
CHILTON INVESTMENT COMPANY INC.,Suncor Energy Inc.,SU,2006-09-30,SH,2825408.0,101785000.0,2760948.0,111832000.0,2.7204,2.9901,9,6,2.334705,addition,ENERGY,127
CHILTON INVESTMENT COMPANY INC.,Toll Brothers Inc.,TOL,2006-09-30,SH,3511472.0,98602000.0,1246706.0,31878000.0,2.6354,0.8523,10,34,181.65999,addition,CONSUMER DISCRETIONARY,2528
