Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
CHILTON INVESTMENT COMPANY INC.,Chevron Corp. (Standard Oil of California),CVX,2011-12-31,SH,1263367.0,134422250.0,102500.0,9483300.0,3.3743,0.2198,1,99,1132.553171,addition,ENERGY,214
CHILTON INVESTMENT COMPANY INC.,LKQ Corp,LKQ,2011-12-31,SH,6803926.0,102331050.0,7976376.0,96354620.0,2.5687,2.2336,2,8,-14.699031,reduction,INDUSTRIALS,5610
CHILTON INVESTMENT COMPANY INC.,EOG Resources Inc,EOG,2011-12-31,SH,2030816.0,100027840.0,2398456.0,85157180.0,2.5109,1.974,3,9,-15.328194,reduction,ENERGY,4870
CHILTON INVESTMENT COMPANY INC.,Broadcom Ltd. (Avago Technologies),AVGO,2011-12-31,SH,3349284.0,96660340.0,4139430.0,135649120.0,2.4264,3.1444,4,1,-19.08828,reduction,INFORMATION TECHNOLOGY,81122
CHILTON INVESTMENT COMPANY INC.,Southwestern Energy Co.,SWN,2011-12-31,SH,2978043.0,95118690.0,3404893.0,113485080.0,2.3877,2.6307,5,2,-12.53637,reduction,ENERGY,3900
CHILTON INVESTMENT COMPANY INC.,Nutrien Ltd,NTR,2011-12-31,SH,2183282.0,90125880.0,2571072.0,111121730.0,2.2624,2.5759,6,3,-15.082814,reduction,MATERIALS,267
CHILTON INVESTMENT COMPANY INC.,Vivus Inc,VVUS,2011-12-31,SH,861765.9,84022180.0,819478.3,66131900.0,2.1091,1.533,7,20,5.160307,addition,HEALTH CARE,7680
CHILTON INVESTMENT COMPANY INC.,Occidental Petroleum Corp.,OXY,2011-12-31,SH,884832.66,82768110.0,412700.4,29458000.0,2.0777,0.6829,8,55,114.400728,addition,ENERGY,442
CHILTON INVESTMENT COMPANY INC.,Airgas Inc.,ARG,2011-12-31,SH,992527.0,77496510.0,1055711.0,67375480.0,1.9453,1.5618,9,18,-5.984971,reduction,MATERIALS,5042
CHILTON INVESTMENT COMPANY INC.,Home Depot Inc. (The),HD,2011-12-31,SH,1819749.0,76502250.0,1849773.0,60802040.0,1.9204,1.4094,10,23,-1.623118,reduction,CONSUMER DISCRETIONARY,354
CHILTON INVESTMENT COMPANY INC.,Corning Inc.,GLW,2011-12-31,SH,5639835.0,73205060.0,6019060.0,74395580.0,1.8376,1.7245,11,14,-6.300402,reduction,MATERIALS,146
CHILTON INVESTMENT COMPANY INC.,Mosaic Company (The),MOS,2011-12-31,SH,1433262.0,72279400.0,2258193.0,110583710.0,1.8144,2.5634,12,4,-36.53058,reduction,MATERIALS,11443
CHILTON INVESTMENT COMPANY INC.,Agrium Inc. - Merged with Potash,AGU,2011-12-31,SH,1073346.0,72032250.0,1267109.0,84465490.0,1.8082,1.958,13,11,-15.291739,reduction,MATERIALS,11418
CHILTON INVESTMENT COMPANY INC.,Entegris Inc.,ENTG,2011-12-31,SH,8082622.0,70520880.0,7885803.0,50311420.0,1.7702,1.1663,14,27,2.495865,addition,INFORMATION TECHNOLOGY,3717
CHILTON INVESTMENT COMPANY INC.,NVR Inc,NVR,2011-12-31,SH,102102.0,70041970.0,45970.0,27764960.0,1.7582,0.6436,15,59,122.105721,addition,CONSUMER DISCRETIONARY,2611
CHILTON INVESTMENT COMPANY INC.,Sherwin-Williams Co.,SHW,2011-12-31,SH,2275635.0,67715310.0,1612275.0,39941430.0,1.6998,0.9259,16,41,41.144346,addition,MATERIALS,11358
CHILTON INVESTMENT COMPANY INC.,AutoZone Inc.,AZO,2011-12-31,SH,207665.0,67484900.0,196550.0,62736790.0,1.694,1.4543,17,21,5.65505,addition,CONSUMER DISCRETIONARY,2609
CHILTON INVESTMENT COMPANY INC.,Dollar General Corp.,DG,2011-12-31,SH,1557262.0,64065760.0,1884359.0,71153400.0,1.6082,1.6494,18,16,-17.358529,reduction,CONSUMER DISCRETIONARY,85548
CHILTON INVESTMENT COMPANY INC.,Brightpoint Inc.,CELL,2011-12-31,SH,5829094.0,62721050.0,5620221.0,51762240.0,1.5744,1.1999,19,25,3.716455,addition,INFORMATION TECHNOLOGY,5682
CHILTON INVESTMENT COMPANY INC.,Bally Technologies Inc.,BYI,2011-12-31,SH,1567785.0,62021570.0,1680680.0,45344750.0,1.5569,1.0511,20,31,-6.717222,reduction,INDUSTRIALS,3924
CHILTON INVESTMENT COMPANY INC.,Marvell Technology Group Ltd,MRVL,2011-12-31,SH,4461230.0,61788040.0,7000840.0,101722210.0,1.551,2.358,21,5,-36.27579,reduction,INFORMATION TECHNOLOGY,3999
CHILTON INVESTMENT COMPANY INC.,United States Oil Fund,USO,2011-12-31,SH,198843.13,60623290.0,0.0,0.0,1.5218,,22,999999,,new,FINANCE,7651
CHILTON INVESTMENT COMPANY INC.,Yum! Brands Inc. (Tricon Global Restaurants),YUM,2011-12-31,SH,1008335.0,59501850.0,1103499.0,54501820.0,1.4936,1.2634,23,24,-8.623841,reduction,CONSUMER DISCRETIONARY,479
CHILTON INVESTMENT COMPANY INC.,CNX Resources Corporation,CNX,2011-12-31,SH,1552009.0,56958730.0,1832975.0,62192840.0,1.4298,1.4417,24,22,-15.328414,reduction,ENERGY,1030
CHILTON INVESTMENT COMPANY INC.,WALTER ENERGY INC COM STK (DE),WLT,2011-12-31,SH,892842.0,54070510.0,806545.0,48400770.0,1.3573,1.122,25,28,10.699589,addition,INDUSTRIALS,4979
CHILTON INVESTMENT COMPANY INC.,ALPHA NATURAL RESOURCES INC.,ANRZQ,2011-12-31,SH,2391315.0,48854570.0,4060768.0,71834990.0,1.2264,1.6652,26,15,-41.111755,reduction,ENERGY,2763
CHILTON INVESTMENT COMPANY INC.,Coterra Energy Inc,CTRA,2011-12-31,SH,2551052.0,48406210.0,5305740.0,82119590.0,1.2151,1.9036,27,13,-51.919016,reduction,ENERGY,2765
CHILTON INVESTMENT COMPANY INC.,Coca Cola Co.,KO,2011-12-31,SH,1309532.0,45813980.0,829308.0,28014020.0,1.15,0.6494,28,58,57.906592,addition,CONSUMER STAPLES,386
CHILTON INVESTMENT COMPANY INC.,Raytheon Technologies Corp. (United Technologies),RTX,2011-12-31,SH,969931.96,44614430.0,938320.39,41548280.0,1.1199,0.9631,29,36,3.368953,addition,INDUSTRIALS,285
CHILTON INVESTMENT COMPANY INC.,Suncor Energy Inc.,SU,2011-12-31,SH,1506051.0,43419450.0,1778801.0,45252700.0,1.0899,1.049,30,32,-15.333362,reduction,ENERGY,127
CHILTON INVESTMENT COMPANY INC.,Cameco Corp.,CCJ,2011-12-31,SH,2381288.0,42982250.0,2812216.0,51519800.0,1.079,1.1943,31,26,-15.323432,reduction,ENERGY,156
CHILTON INVESTMENT COMPANY INC.,Dollar Tree Inc.,DLTR,2011-12-31,SH,1033554.0,42949340.0,1105632.0,41522010.0,1.0781,0.9625,32,37,-6.519167,reduction,CONSUMER DISCRETIONARY,2640
CHILTON INVESTMENT COMPANY INC.,Costco Co.,COST,2011-12-31,SH,514133.0,42837560.0,523313.0,42974460.0,1.0753,0.9962,33,35,-1.754208,reduction,CONSUMER STAPLES,393
CHILTON INVESTMENT COMPANY INC.,Range Resources Corp.,RRC,2011-12-31,SH,682245.0,42258260.0,1451416.0,84849780.0,1.0608,1.9669,34,10,-52.994524,reduction,ENERGY,3656
CHILTON INVESTMENT COMPANY INC.,Amphenol Corp. (1987),APH,2011-12-31,SH,3693852.0,41915990.0,3170336.0,32313650.0,1.0522,0.7491,35,53,16.51295,addition,INFORMATION TECHNOLOGY,5048
CHILTON INVESTMENT COMPANY INC.,MeadWestvaco Corporation,MWV,2011-12-31,SH,1380087.0,41333610.0,1063050.0,26108510.0,1.0376,0.6052,36,64,29.823339,addition,MATERIALS,3629
CHILTON INVESTMENT COMPANY INC.,McDonalds Corp.,MCD,2011-12-31,SH,409523.0,41087440.0,418516.0,36754080.0,1.0314,0.852,37,46,-2.148783,reduction,CONSUMER DISCRETIONARY,250
CHILTON INVESTMENT COMPANY INC.,Weatherford International plc,WFTIQ,2011-12-31,SH,2723025.0,39865090.0,7935853.0,96896770.0,1.0007,2.2461,38,7,-65.687053,reduction,ENERGY,2531
CHILTON INVESTMENT COMPANY INC.,Baytex Energy Corp,BTEGF,2011-12-31,SH,701515.0,39303730.0,828450.0,34762360.0,0.9866,0.8058,39,47,-15.321987,reduction,ENERGY,6978
CHILTON INVESTMENT COMPANY INC.,Freeport-McMoRan Copper & Gold Inc,FCX,2011-12-31,SH,1023789.0,37665200.0,1208985.0,36813590.0,0.9455,0.8534,40,45,-15.318304,reduction,MATERIALS,652
CHILTON INVESTMENT COMPANY INC.,Walt Disney Co. (The),DIS,2011-12-31,SH,986985.0,37011940.0,800640.0,24147300.0,0.9291,0.5598,41,66,23.274505,addition,COMMUNICATIONS,395
CHILTON INVESTMENT COMPANY INC.,NovaGold Resources Inc,NG,2011-12-31,SH,4331857.0,36734150.0,5115583.0,32995510.0,0.9221,0.7649,42,51,-15.320365,reduction,MATERIALS,4095
CHILTON INVESTMENT COMPANY INC.,CF Industries Holdings Inc,CF,2011-12-31,SH,1264900.0,36677040.0,1493680.0,36861040.0,0.9207,0.8545,43,44,-15.316534,reduction,MATERIALS,4
CHILTON INVESTMENT COMPANY INC.,Hollywood Casino Corp. Class A,HWD,2011-12-31,SH,3394429.0,36253270.0,4005588.0,40897160.0,0.91,0.948,44,40,-15.25766,reduction,CONSUMER DISCRETIONARY,5539
CHILTON INVESTMENT COMPANY INC.,FedEx Corporation,FDX,2011-12-31,SH,423874.0,35397720.0,571300.0,38665580.0,0.8886,0.8963,45,42,-25.805356,reduction,TRANSPORTS,485
CHILTON INVESTMENT COMPANY INC.,Popeyes Louisiana Kitchen Inc.,PLKI,2011-12-31,SH,2382962.0,35029540.0,2311221.0,27341740.0,0.8793,0.6338,46,61,3.10403,addition,CONSUMER DISCRETIONARY,6078
CHILTON INVESTMENT COMPANY INC.,Micron Technology Inc.,MU,2011-12-31,SH,5564977.0,35003710.0,5383772.0,27134210.0,0.8787,0.629,47,62,3.365763,addition,INFORMATION TECHNOLOGY,488
CHILTON INVESTMENT COMPANY INC.,ATMEL CORP;COM USD0.001,ATML,2011-12-31,SH,4290114.0,34749920.0,5132842.0,41422030.0,0.8723,0.9602,48,38,-16.418351,reduction,INFORMATION TECHNOLOGY,5051
CHILTON INVESTMENT COMPANY INC.,Concho Resources Inc,CXO,2011-12-31,SH,358043.0,33566530.0,423911.0,30157030.0,0.8426,0.6991,49,54,-15.538167,reduction,ENERGY,6018
CHILTON INVESTMENT COMPANY INC.,SANDISK CORP,SNDK,2011-12-31,SH,676748.0,33302770.0,1680921.0,67825160.0,0.836,1.5722,50,17,-59.739452,reduction,INFORMATION TECHNOLOGY,943
CHILTON INVESTMENT COMPANY INC.,TotalEnergies SE,TTE,2011-12-31,SH,641916.0,32808330.0,56000.0,2456720.0,0.8236,0.0569,51,137,1046.278571,addition,ENERGY,4389
CHILTON INVESTMENT COMPANY INC.,BTC iShares Silver Trust,SLV,2011-12-31,SH,1205354.0,32472240.0,2914455.0,84315180.0,0.8151,1.9545,52,12,-58.642216,reduction,FINANCE,5927
CHILTON INVESTMENT COMPANY INC.,EQT Corporation (Equitable Gas Co.),EQT,2011-12-31,SH,590879.0,32374260.0,822727.0,43900710.0,0.8127,1.0176,53,34,-28.180429,reduction,UTILITIES AND TELECOMMUNICATIONS,3739
CHILTON INVESTMENT COMPANY INC.,McMorAn Exploration Co,MMR,2011-12-31,SH,2218323.0,32276600.0,2647558.0,26290250.0,0.8102,0.6094,54,63,-16.212487,reduction,ENERGY,5132
CHILTON INVESTMENT COMPANY INC.,Iamgold Corp,IAG,2011-12-31,SH,2033462.0,32230370.0,2403463.0,47540500.0,0.8091,1.102,55,29,-15.394495,reduction,MATERIALS,117
CHILTON INVESTMENT COMPANY INC.,Cloud Peak Energy Inc,CLDPQ,2011-12-31,SH,1619377.0,31286360.0,1914087.0,32443770.0,0.7854,0.7521,56,52,-15.396897,reduction,ENERGY,85582
