Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
CHILTON INVESTMENT COMPANY INC.,Microsoft Corp.,MSFT,2020-06-30,SH,1163220.0,236727000.0,1274253.0,200962000.0,7.8178,7.6155,1,1,-8.713576,reduction,INFORMATION TECHNOLOGY,178
CHILTON INVESTMENT COMPANY INC.,Sherwin-Williams Co.,SHW,2020-06-30,SH,1228533.0,236636000.0,1275126.0,195315000.0,7.8148,7.4015,2,3,-3.653992,reduction,MATERIALS,11358
CHILTON INVESTMENT COMPANY INC.,Ball Corp.,BALL,2020-06-30,SH,3184621.0,221299000.0,3094584.0,200096000.0,7.3083,7.5827,3,2,2.909503,addition,MATERIALS,11340
CHILTON INVESTMENT COMPANY INC.,Home Depot Inc. (The),HD,2020-06-30,SH,762113.0,190917000.0,790403.0,147576000.0,6.305,5.5924,4,4,-3.579187,reduction,CONSUMER DISCRETIONARY,354
CHILTON INVESTMENT COMPANY INC.,Mastercard Inc,MA,2020-06-30,SH,592146.0,175098000.0,557287.0,134618000.0,5.7826,5.1014,5,5,6.255125,addition,FINANCE,4044
CHILTON INVESTMENT COMPANY INC.,Union Pacific Corp.,UNP,2020-06-30,SH,790070.0,133577000.0,759363.0,107101000.0,4.4113,4.0586,6,7,4.043784,addition,TRANSPORTS,473
CHILTON INVESTMENT COMPANY INC.,Costco Co.,COST,2020-06-30,SH,423991.0,128558000.0,420154.0,119799000.0,4.2456,4.5398,7,6,0.913237,addition,CONSUMER STAPLES,393
CHILTON INVESTMENT COMPANY INC.,Cintas Corporation,CTAS,2020-06-30,SH,391027.0,104154000.0,381800.0,66135000.0,3.4397,2.5062,8,15,2.41671,addition,INDUSTRIALS,4809
CHILTON INVESTMENT COMPANY INC.,Republic Services Inc.,RSG,2020-06-30,SH,1208398.0,99149000.0,1113550.0,83583000.0,3.2744,3.1674,9,11,8.517624,addition,INDUSTRIALS,5160
CHILTON INVESTMENT COMPANY INC.,Mettler-Toledo International Inc.,MTD,2020-06-30,SH,120716.0,97243000.0,121505.0,83900000.0,3.2114,3.1794,10,10,-0.649356,reduction,INFORMATION TECHNOLOGY,5469
CHILTON INVESTMENT COMPANY INC.,Blackstone Group Inc,BX,2020-06-30,SH,1684659.0,95453000.0,2039980.0,92962000.0,3.1523,3.5228,11,9,-17.417867,reduction,FINANCE,4162
CHILTON INVESTMENT COMPANY INC.,CSX Corp,CSX,2020-06-30,SH,4103796.0,95400000.0,5099784.0,97406000.0,3.1506,3.6912,12,8,-19.530004,reduction,TRANSPORTS,220
CHILTON INVESTMENT COMPANY INC.,Moodys Corp,MCO,2020-06-30,SH,343822.0,94458000.0,341324.0,72190000.0,3.1194,2.7357,13,13,0.731856,addition,FINANCE,2707
CHILTON INVESTMENT COMPANY INC.,Pepsico Inc. (Loft Inc.),PEP,2020-06-30,SH,695411.0,91975000.0,83400.0,10016000.0,3.0374,0.3796,14,37,733.826139,addition,CONSUMER STAPLES,264
CHILTON INVESTMENT COMPANY INC.,Thermo Fisher Scientific Inc.,TMO,2020-06-30,SH,203329.0,73674000.0,219749.0,62321000.0,2.4331,2.3617,15,16,-7.472161,reduction,HEALTH CARE,468
CHILTON INVESTMENT COMPANY INC.,Kansas City Southern Industries Inc.,KSU,2020-06-30,SH,474831.0,70888000.0,271156.0,34486000.0,2.3411,1.3069,16,26,75.113588,addition,TRANSPORTS,4957
CHILTON INVESTMENT COMPANY INC.,Dominos Pizza Inc,DPZ,2020-06-30,SH,189372.0,69962000.0,226130.0,73282000.0,2.3105,2.777,17,12,-16.255251,reduction,CONSUMER DISCRETIONARY,776
CHILTON INVESTMENT COMPANY INC.,Intuit Inc.,INTU,2020-06-30,SH,231680.0,68621000.0,247877.0,57012000.0,2.2662,2.1605,18,18,-6.534289,reduction,INFORMATION TECHNOLOGY,793
CHILTON INVESTMENT COMPANY INC.,Zoetis Inc.,ZTS,2020-06-30,SH,392505.0,53789000.0,362846.0,42703000.0,1.7764,1.6182,19,21,8.173991,addition,HEALTH CARE,138718
