Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
CHILTON INVESTMENT COMPANY INC.,Microsoft Corp.,MSFT,2023-09-30,SH,914423.0,288729062.0,904745.0,308101862.0,9.1977,9.0006,1,1,1.069694,addition,INFORMATION TECHNOLOGY,178
CHILTON INVESTMENT COMPANY INC.,Sherwin-Williams Co.,SHW,2023-09-30,SH,938534.0,239373097.0,1030400.0,273591807.0,7.6254,7.9924,2,2,-8.915567,reduction,MATERIALS,11358
CHILTON INVESTMENT COMPANY INC.,Costco Co.,COST,2023-09-30,SH,395756.0,223586309.0,401461.0,216138573.0,7.1225,6.314,3,3,-1.42106,reduction,CONSUMER STAPLES,393
CHILTON INVESTMENT COMPANY INC.,Home Depot Inc. (The),HD,2023-09-30,SH,673118.0,203389335.0,694127.0,215623612.0,6.4791,6.299,4,4,-3.02668,reduction,CONSUMER DISCRETIONARY,354
CHILTON INVESTMENT COMPANY INC.,Republic Services Inc.,RSG,2023-09-30,SH,1359899.0,193799206.0,1382354.0,211735162.0,6.1736,6.1854,5,5,-1.624403,reduction,INDUSTRIALS,5160
CHILTON INVESTMENT COMPANY INC.,Canadian Pacific Railway Ltd. (2001),CP,2023-09-30,SH,2122123.0,157907172.0,2210383.0,178532635.0,5.0302,5.2155,6,6,-3.992973,reduction,TRANSPORTS,2507
CHILTON INVESTMENT COMPANY INC.,CSX Corp,CSX,2023-09-30,SH,4240771.0,130403709.0,4187481.0,142793103.0,4.1541,4.1714,7,8,1.272603,addition,TRANSPORTS,220
CHILTON INVESTMENT COMPANY INC.,Mastercard Inc,MA,2023-09-30,SH,325019.0,128678273.0,330843.0,130120552.0,4.0991,3.8012,8,9,-1.760352,reduction,FINANCE,4044
CHILTON INVESTMENT COMPANY INC.,Mettler-Toledo International Inc.,MTD,2023-09-30,SH,112799.0,124989188.0,112747.0,147883475.0,3.9816,4.3201,9,7,0.046121,addition,INFORMATION TECHNOLOGY,5469
CHILTON INVESTMENT COMPANY INC.,Cintas Corporation,CTAS,2023-09-30,SH,229962.0,110614022.0,231664.0,115155541.0,3.5237,3.364,10,10,-0.734685,reduction,INDUSTRIALS,4809
CHILTON INVESTMENT COMPANY INC.,Aon PLC,AON,2023-09-30,SH,278960.0,90444411.0,276880.0,95578976.0,2.8812,2.7921,11,13,0.751228,addition,FINANCE,11339
CHILTON INVESTMENT COMPANY INC.,Pepsico Inc. (Loft Inc.),PEP,2023-09-30,SH,444036.0,75237460.0,528164.0,97826536.0,2.3967,2.8578,12,11,-15.928386,reduction,CONSUMER STAPLES,264
CHILTON INVESTMENT COMPANY INC.,Thermo Fisher Scientific Inc.,TMO,2023-09-30,SH,138073.0,69888410.0,145090.0,75700707.0,2.2263,2.2114,13,14,-4.836308,reduction,HEALTH CARE,468
CHILTON INVESTMENT COMPANY INC.,Hershey Company (The),HSY,2023-09-30,SH,336179.0,67262694.0,237769.0,59370920.0,2.1427,1.7344,14,17,41.388911,addition,CONSUMER STAPLES,2832
