Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
THIRD POINT LLC,Allergan Plc,AGN,2014-03-31,SH,2500000.0,514625000.0,0.0,0.0,7.5592,,1,999999,,new,HEALTH CARE,138708
THIRD POINT LLC,DuPont de Nemours Inc.,DD,2014-03-31,SH,3413812.5,351063000.0,3650062.5,342990000.0,5.1567,5.9115,2,3,-6.472492,reduction,MATERIALS,225
THIRD POINT LLC,T-Mobile US Inc,TMUS,2014-03-31,SH,9500000.0,313785000.0,7625000.0,256505000.0,4.6091,4.4209,3,6,24.590164,addition,UTILITIES AND TELECOMMUNICATIONS,140861
THIRD POINT LLC,American International Group Inc.,AIG,2014-03-31,SH,6000000.0,300060000.0,7500000.0,382875000.0,4.4075,6.5989,4,1,-20.0,reduction,FINANCE,193
THIRD POINT LLC,Sothebys Holdings Inc.,BID,2014-03-31,SH,6650000.0,289608000.0,6350000.0,337820000.0,4.254,5.8224,5,4,4.724409,addition,CONSUMER DISCRETIONARY,11400
THIRD POINT LLC,FedEx Corporation,FDX,2014-03-31,SH,2000000.0,265120000.0,2500000.0,359425000.0,3.8943,6.1947,6,2,-20.0,reduction,TRANSPORTS,485
THIRD POINT LLC,The Industrial Select Sector SPDR Fund-,XLI,2014-03-31,PUT,5000000.0,261650000.0,0.0,0.0,3.8433,,7,999999,,new,INDUSTRIALS,4180
THIRD POINT LLC,CF Industries Holdings Inc,CF,2014-03-31,SH,4832500.0,251909000.0,0.0,0.0,3.7002,,8,999999,,new,MATERIALS,4
THIRD POINT LLC,Alphabet Inc. Class A,GOOGL,2014-03-31,SH,4200000.0,234047000.0,3200000.0,179314000.0,3.4378,3.0905,9,9,31.25,addition,COMMUNICATIONS,4112
THIRD POINT LLC,Liberty Global plc Class C,LBTYK,2014-03-31,SH,5400000.0,219834000.0,1800000.0,75888000.0,3.2291,1.3079,10,30,200.0,addition,COMMUNICATIONS,4349
THIRD POINT LLC,Williams Cos. (The),WMB,2014-03-31,SH,5000000.0,202900000.0,4250000.0,163922000.0,2.9803,2.8252,11,12,17.647059,addition,ENERGY,532
THIRD POINT LLC,Verizon Communications (Bell Atlantic Corp.),VZ,2014-03-31,SH,3500000.0,166495000.0,0.0,0.0,2.4456,,12,999999,,new,UTILITIES AND TELECOMMUNICATIONS,286
THIRD POINT LLC,Dollar General Corp.,DG,2014-03-31,SH,3000000.0,166440000.0,2250000.0,135720000.0,2.4448,2.3391,13,18,33.333333,addition,CONSUMER DISCRETIONARY,85548
THIRD POINT LLC,Cheniere Energy Inc,LNG,2014-03-31,SH,3000000.0,166050000.0,3200000.0,137984000.0,2.4391,2.3782,14,16,-6.25,reduction,ENERGY,6901
THIRD POINT LLC,Constellation Brands Inc.,STZ,2014-03-31,SH,1950000.0,165692000.0,2000000.0,140760000.0,2.4338,2.426,15,15,-2.5,reduction,CONSUMER STAPLES,4020
THIRD POINT LLC,Herc Holdings Inc,HRI,2014-03-31,SH,6000000.0,159840000.0,6000000.0,171720000.0,2.3478,2.9596,16,10,0.0,,TRANSPORTS,197209
THIRD POINT LLC,Roper Technologies Inc,ROP,2014-03-31,SH,1150000.0,153536000.0,0.0,0.0,2.2552,,17,999999,,new,INDUSTRIALS,576
THIRD POINT LLC,Coterra Energy Inc,CTRA,2014-03-31,SH,4500000.0,152460000.0,3000000.0,116280000.0,2.2394,2.0041,18,23,50.0,addition,ENERGY,2765
THIRD POINT LLC,Citrix Systems Inc.,CTXS,2014-03-31,SH,3202290.0,146472000.0,0.0,0.0,2.1515,,19,999999,,new,INFORMATION TECHNOLOGY,3588
THIRD POINT LLC,Anadarko Petroleum Corp.,APC,2014-03-31,SH,1837700.0,144092000.0,2275505.0,166969000.0,2.1165,2.8777,20,11,-19.239905,reduction,ENERGY,370
THIRD POINT LLC,Anheuser-Busch Inbev SA ADR,BUD,2014-03-31,SH,1350000.0,142155000.0,0.0,0.0,2.0881,,21,999999,,new,CONSUMER STAPLES,372
THIRD POINT LLC,Coca-Cola European Partners PLC,CCEP,2014-03-31,SH,2900000.0,138504000.0,3100000.0,136803000.0,2.0344,2.3578,22,17,-6.451613,reduction,CONSUMER STAPLES,3689
THIRD POINT LLC,International Paper Co.,IP,2014-03-31,SH,3168000.0,137640000.0,4224000.0,196120000.0,2.0217,3.3801,23,8,-25.0,reduction,MATERIALS,2541
THIRD POINT LLC,International Paper Co.,IP,2014-03-31,CALL,3168000.0,137640000.0,3168000.0,147090000.0,2.0217,2.5351,24,14,0.0,,MATERIALS,2541
THIRD POINT LLC,Crown Holdings Inc. (Crown Cork & Seal),CCK,2014-03-31,SH,3000000.0,134220000.0,3000000.0,133710000.0,1.9715,2.3045,25,19,0.0,,MATERIALS,3593
THIRD POINT LLC,Broadcom Ltd. (Avago Technologies),AVGO,2014-03-31,SH,2000000.0,128820000.0,0.0,0.0,1.8922,,26,999999,,new,INFORMATION TECHNOLOGY,81122
THIRD POINT LLC,Block (H&R) Inc.,HRB,2014-03-31,SH,3500000.0,105665000.0,0.0,0.0,1.5521,,27,999999,,new,CONSUMER DISCRETIONARY,378
THIRD POINT LLC,Masco Corp.,MAS,2014-03-31,SH,4750000.0,105498000.0,0.0,0.0,1.5496,,28,999999,,new,INDUSTRIALS,2834
THIRD POINT LLC,American Airlines Group Inc,AAL,2014-03-31,SH,2700001.0,98820000.0,0.0,0.0,1.4515,,29,999999,,new,TRANSPORTS,164695
THIRD POINT LLC,Citigroup Inc.,C,2014-03-31,SH,2000000.0,95200000.0,0.0,0.0,1.3984,,30,999999,,new,FINANCE,216
THIRD POINT LLC,EQT Corporation (Equitable Gas Co.),EQT,2014-03-31,SH,900000.0,87273000.0,1050000.0,94269000.0,1.2819,1.6247,31,26,-14.285714,reduction,UTILITIES AND TELECOMMUNICATIONS,3739
THIRD POINT LLC,Signet Jewelers Ltd,SIG,2014-03-31,SH,800000.0,84688000.0,0.0,0.0,1.244,,32,999999,,new,CONSUMER DISCRETIONARY,8531
THIRD POINT LLC,YPF S.A. ADR,YPF,2014-03-31,SH,2650000.0,82574000.0,0.0,0.0,1.2129,,33,999999,,new,ENERGY,7716
THIRD POINT LLC,Sensata Technologies Holding N.V.,ST,2014-03-31,SH,1850000.0,78884000.0,0.0,0.0,1.1587,,34,999999,,new,INFORMATION TECHNOLOGY,71922
THIRD POINT LLC,Precigen Inc. (Intrexon),PGEN,2014-03-31,SH,3000000.0,78870000.0,2539200.0,58602000.0,1.1585,1.01,35,33,18.147448,addition,HEALTH CARE,161754
THIRD POINT LLC,Ashland Inc.,ASH,2014-03-31,SH,750000.0,74610000.0,0.0,0.0,1.0959,,36,999999,,new,MATERIALS,2794
THIRD POINT LLC,Enphase Energy Inc,ENPH,2014-03-31,SH,7448987.0,54825000.0,7448987.0,47227000.0,0.8053,0.814,37,35,0.0,,INFORMATION TECHNOLOGY,120695
THIRD POINT LLC,NCR Voyix Corp,VYX,2014-03-31,SH,2445000.0,54825000.0,0.0,0.0,0.8053,,38,999999,,new,INFORMATION TECHNOLOGY,3634
THIRD POINT LLC,Baidu Inc ADR,BIDU,2014-03-31,SH,350000.0,53294000.0,600000.0,106728000.0,0.7828,1.8395,39,25,-41.666667,reduction,COMMUNICATIONS,4807
THIRD POINT LLC,Time Warner Cable Inc.,TWC,2014-03-31,SH,380000.0,52128000.0,0.0,0.0,0.7657,,40,999999,,new,CONSUMER DISCRETIONARY,2836
THIRD POINT LLC,Mondelez International Inc. (Kraft Foods),MDLZ,2014-03-31,SH,1500000.0,51825000.0,0.0,0.0,0.7612,,41,999999,,new,CONSUMER STAPLES,3785
THIRD POINT LLC,American International Group Inc.,AIG,2014-03-31,CALL,1000000.0,50010000.0,5000000.0,255250000.0,0.7346,4.3993,42,7,-80.0,reduction,FINANCE,193
THIRD POINT LLC,TIM S.A.,TIMB,2014-03-31,SH,1600000.0,41536000.0,0.0,0.0,0.6101,,43,999999,,new,UTILITIES AND TELECOMMUNICATIONS,5952
THIRD POINT LLC,Ocwen Financial Corp,OCN,2014-03-31,SH,66700.0,39180000.0,0.0,0.0,0.5755,,44,999999,,new,FINANCE,11419
THIRD POINT LLC,Nokia Corp. ADR Class A ADR,NOK,2014-03-31,SH,4500000.0,33030000.0,4500000.0,36495000.0,0.4852,0.629,45,39,0.0,,INFORMATION TECHNOLOGY,4362
THIRD POINT LLC,Bausch Health Companies,BHC,2014-03-31,SH,250000.0,32958000.0,0.0,0.0,0.4841,,46,999999,,new,HEALTH CARE,5185
THIRD POINT LLC,Green Brick Partners Inc,GRBK,2014-03-31,SH,1043123.0,7615000.0,1043123.0,1784000.0,0.1119,0.0307,47,44,0.0,,MATERIALS,9612
THIRD POINT LLC,Liberty Global plc Class A,LBTYA,2014-03-31,SH,0.0,0.0,1800000.0,160200000.0,,2.7611,999999,13,-100.0,soldall,COMMUNICATIONS,4042
THIRD POINT LLC,Cheniere Energy Partners LP Holdings LLC,CQH,2014-03-31,SH,0.0,0.0,1500000.0,28125000.0,,0.4847,999999,40,-100.0,soldall,ENERGY,164678
THIRD POINT LLC,NXP Semiconductors N.V.,NXPI,2014-03-31,SH,0.0,0.0,1000000.0,45930000.0,,0.7916,999999,37,-100.0,soldall,INFORMATION TECHNOLOGY,92604
THIRD POINT LLC,General Motors Co,GM,2014-03-31,CALL,0.0,0.0,80500.0,3290000.0,,0.0567,999999,42,-100.0,soldall,CONSUMER DISCRETIONARY,107357
THIRD POINT LLC,Nielsen N.V.,NLSN,2014-03-31,SH,0.0,0.0,1700000.0,78013000.0,,1.3446,999999,29,-100.0,soldall,COMMUNICATIONS,109936
THIRD POINT LLC,Cole Real Estate Investments Inc.,COLE,2014-03-31,SH,0.0,0.0,3250000.0,45630000.0,,0.7864,999999,38,-100.0,soldall,"",141603
THIRD POINT LLC,Marathon Petroleum Corp,MPC,2014-03-31,SH,0.0,0.0,2000000.0,91730000.0,,1.581,999999,27,-100.0,soldall,ENERGY,112776
THIRD POINT LLC,Allergan Plc,AGN,2014-03-31,CALL,0.0,0.0,15000.0,2520000.0,,0.0434,999999,43,-100.0,soldall,HEALTH CARE,138708
THIRD POINT LLC,Dollar General Corp.,DG,2014-03-31,CALL,0.0,0.0,2000000.0,120640000.0,,2.0792,999999,21,-100.0,soldall,CONSUMER DISCRETIONARY,85548
THIRD POINT LLC,Activision Blizzard Inc,ATVI,2014-03-31,SH,0.0,0.0,4000000.0,71320000.0,,1.2292,999999,32,-100.0,soldall,INFORMATION TECHNOLOGY,11336
THIRD POINT LLC,NorthStar Realty Finance Corp.,NRF,2014-03-31,SH,0.0,0.0,1000000.0,26900000.0,,0.4636,999999,41,-100.0,soldall,REAL ESTATE,6649
THIRD POINT LLC,Fidelity National Financial Inc,FNF,2014-03-31,SH,0.0,0.0,3961100.0,89238000.0,,1.538,999999,28,-100.0,soldall,FINANCE,4333
THIRD POINT LLC,Cytec Industries Inc.,CYT,2014-03-31,SH,0.0,0.0,1000000.0,46580000.0,,0.8028,999999,36,-100.0,soldall,MATERIALS,3715
THIRD POINT LLC,Altaba Inc. (Yahoo),AABA,2014-03-31,SH,0.0,0.0,8000000.0,323520000.0,,5.5759,999999,5,-100.0,soldall,FINANCE,2412
THIRD POINT LLC,B/E Aerospace Inc .,BEAV,2014-03-31,SH,0.0,0.0,1350000.0,117490000.0,,2.0249,999999,22,-100.0,soldall,INDUSTRIALS,538
THIRD POINT LLC,Gilead Sciences Inc.,GILD,2014-03-31,SH,0.0,0.0,1500000.0,112650000.0,,1.9415,999999,24,-100.0,soldall,HEALTH CARE,231
THIRD POINT LLC,DuPont de Nemours Inc.,DD,2014-03-31,CALL,0.0,0.0,10867.5,1021000.0,,0.0176,999999,45,-100.0,soldall,MATERIALS,225
THIRD POINT LLC,Apple Inc,AAPL,2014-03-31,SH,0.0,0.0,2800000.0,56102000.0,,0.9669,999999,34,-100.0,soldall,INFORMATION TECHNOLOGY,195
THIRD POINT LLC,Abbott Laboratories,ABT,2014-03-31,SH,0.0,0.0,3250000.0,124572000.0,,2.147,999999,20,-100.0,soldall,HEALTH CARE,189
