Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
FAIRHOLME CAPITAL MANAGEMENT LLC,American International Group Inc.,AIG,2011-06-30,SH,103164517.0,3024784000.0,44198015.0,1553118000.0,22.9886,10.7553,1,1,133.414367,addition,FINANCE,193
FAIRHOLME CAPITAL MANAGEMENT LLC,Sears Holdings Corp,SHLDQ,2011-06-30,SH,16380680.0,1170236000.0,16313973.0,1348350000.0,8.8939,9.3373,2,2,0.408895,addition,CONSUMER DISCRETIONARY,1061
FAIRHOLME CAPITAL MANAGEMENT LLC,Citigroup Inc.,C,2011-06-30,SH,26387898.0,1098792000.0,25844260.0,1142316000.0,8.3509,7.9105,3,4,2.103515,addition,FINANCE,216
FAIRHOLME CAPITAL MANAGEMENT LLC,Bank of America Corp. (North Carolina National Bank),BAC,2011-06-30,SH,99647755.0,1092139000.0,92648715.0,1235007000.0,8.3003,8.5524,4,3,7.554384,addition,FINANCE,205
FAIRHOLME CAPITAL MANAGEMENT LLC,Brookfield Corporation,BN,2011-06-30,SH,75897835.88,904529000.0,76539375.0,892650000.0,6.8745,6.1816,5,8,-0.838182,reduction,REAL ESTATE,11424
FAIRHOLME CAPITAL MANAGEMENT LLC,CIT Group Inc (DEL),CIT,2011-06-30,SH,19412729.0,859207000.0,19862429.0,845146000.0,6.53,5.8526,6,9,-2.264074,reduction,FINANCE,195358
FAIRHOLME CAPITAL MANAGEMENT LLC,Goldman Sachs Group Inc,GS,2011-06-30,SH,6002349.0,798853000.0,6702300.0,1062113000.0,6.0713,7.3551,7,6,-10.443445,reduction,FINANCE,232
FAIRHOLME CAPITAL MANAGEMENT LLC,Regions Financial Corp.  (Birmingham AL),RF,2011-06-30,SH,123888637.0,768110000.0,124035304.0,900496000.0,5.8377,6.2359,8,7,-0.118246,reduction,FINANCE,4906
FAIRHOLME CAPITAL MANAGEMENT LLC,Berkshire Hathaway Inc Class B,BRK.B,2011-06-30,SH,9428019.0,729634000.0,7864250.0,657687000.0,5.5453,4.5545,9,11,19.884528,addition,FINANCE,2827
FAIRHOLME CAPITAL MANAGEMENT LLC,Jefferies Financial Group Inc. (Talcott National - Leucadia National),JEF,2011-06-30,SH,20907615.79,638199000.0,21036504.43,706911000.0,4.8504,4.8953,10,10,-0.61269,reduction,FINANCE,11351
FAIRHOLME CAPITAL MANAGEMENT LLC,St. Joe Corp,JOE,2011-06-30,SH,26633663.0,538399000.0,26727836.0,649965000.0,4.0919,4.501,11,12,-0.352341,reduction,REAL ESTATE,2602
FAIRHOLME CAPITAL MANAGEMENT LLC,Berkshire Hathaway Inc Class A,BRK.A,2011-06-30,SH,4022.0,466974000.0,4022.0,503957000.0,3.549,3.4899,12,14,0.0,,FINANCE,4161
FAIRHOLME CAPITAL MANAGEMENT LLC,MBIA Inc.,MBI,2011-06-30,SH,46832270.0,406972000.0,41253900.0,414189000.0,3.093,2.8682,13,15,13.522043,addition,FINANCE,2840
FAIRHOLME CAPITAL MANAGEMENT LLC,Morgan Stanley,MS,2011-06-30,SH,11964700.0,275308000.0,38891300.0,1062510000.0,2.0924,7.3578,14,5,-69.235536,reduction,FINANCE,505
FAIRHOLME CAPITAL MANAGEMENT LLC,American International Group Inc Warrants,AIG-W1,2011-06-30,SH,24063541.0,245448000.0,23722162.0,264028000.0,1.8654,1.8284,15,17,1.439072,addition,FINANCE,111678
FAIRHOLME CAPITAL MANAGEMENT LLC,Jefferies Group Inc. (New),JEF,2011-06-30,SH,4123711.0,84124000.0,0.0,0.0,0.6393,,16,999999,,new,FINANCE,4347
FAIRHOLME CAPITAL MANAGEMENT LLC,Assured Guaranty Ltd.,AGO,2011-06-30,SH,1451600.0,23676000.0,0.0,0.0,0.1799,,17,999999,,new,FINANCE,11477
FAIRHOLME CAPITAL MANAGEMENT LLC,Winthrop Realty Trust,FUR,2011-06-30,SH,1339448.0,15993000.0,1639948.0,20089000.0,0.1215,0.1391,18,21,-18.323752,reduction,REAL ESTATE,7698
FAIRHOLME CAPITAL MANAGEMENT LLC,Lilly (Eli) & Co.,LLY,2011-06-30,SH,209000.0,7844000.0,209000.0,7351000.0,0.0596,0.0509,19,25,0.0,,HEALTH CARE,244
FAIRHOLME CAPITAL MANAGEMENT LLC,Vodafone Group Plc Sponsored ADR,VOD,2011-06-30,SH,280000.0,7482000.0,0.0,0.0,0.0569,,20,999999,,new,UTILITIES AND TELECOMMUNICATIONS,4155
FAIRHOLME CAPITAL MANAGEMENT LLC,Residential Resources Mortgage Investment Corp. (New),RRR,2011-06-30,SH,90000.0,1076000.0,11849700.0,170399000.0,0.0082,1.18,21,18,-99.240487,reduction,INDUSTRIALS,7536
FAIRHOLME CAPITAL MANAGEMENT LLC,Spirit Aerosystems Holdings Inc. Class A,SPR,2011-06-30,SH,0.0,0.0,10949900.0,281084000.0,,1.9465,999999,16,-100.0,soldall,INDUSTRIALS,4915
FAIRHOLME CAPITAL MANAGEMENT LLC,AstraZeneca PLC,AZN,2011-06-30,SH,0.0,0.0,310000.0,7149000.0,,0.0495,999999,28,-100.0,soldall,HEALTH CARE,3993
FAIRHOLME CAPITAL MANAGEMENT LLC,Shell Plc,SHEL,2011-06-30,SH,0.0,0.0,174900.0,12743000.0,,0.0882,999999,24,-100.0,soldall,ENERGY,4172
FAIRHOLME CAPITAL MANAGEMENT LLC,Telefonica ADS ADR,TEF,2011-06-30,SH,0.0,0.0,817500.0,20617000.0,,0.1428,999999,20,-100.0,soldall,UTILITIES AND TELECOMMUNICATIONS,4149
