Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
FAIRHOLME CAPITAL MANAGEMENT LLC,Berkshire Hathaway Inc Class A,BRK.A,2002-03-31,SH,2019.0,143551000.0,2164.0,163598000.0,26.0774,28.1236,1,1,-6.700555,reduction,FINANCE,4161
FAIRHOLME CAPITAL MANAGEMENT LLC,Household International Inc.,HI,2002-03-31,SH,1532726.0,87059000.0,1519233.0,88024000.0,15.8151,15.1319,2,3,0.888146,addition,FINANCE,109097
FAIRHOLME CAPITAL MANAGEMENT LLC,Berkshire Hathaway Inc Class B,BRK.B,2002-03-31,SH,1749250.0,82879000.0,1927050.0,97316000.0,15.0557,16.7293,3,2,-9.226538,reduction,FINANCE,2827
FAIRHOLME CAPITAL MANAGEMENT LLC,Mercury General Corp.,MCY,2002-03-31,SH,1320325.0,61395000.0,1371525.0,59881000.0,11.153,10.2939,4,4,-3.733071,reduction,FINANCE,2835
FAIRHOLME CAPITAL MANAGEMENT LLC,Markel Corp. (Holding Co.),MKL,2002-03-31,SH,273815.0,55724000.0,241932.0,43463000.0,10.1228,7.4716,5,6,13.178496,addition,FINANCE,3461
FAIRHOLME CAPITAL MANAGEMENT LLC,Jefferies Financial Group Inc. (Talcott National - Leucadia National),JEF,2002-03-31,SH,4752681.44,50698000.0,5083881.96,43794000.0,9.2098,7.5285,6,5,-6.514717,reduction,FINANCE,11351
FAIRHOLME CAPITAL MANAGEMENT LLC,White Mountains Insurance Group Inc,WTM,2002-03-31,SH,92300.0,30585000.0,92800.0,30989000.0,5.5561,5.3272,7,7,-0.538793,reduction,FINANCE,3460
FAIRHOLME CAPITAL MANAGEMENT LLC,Wells Fargo & Co.  (Northwest Bancorporation),WFC,2002-03-31,SH,284620.0,7030000.0,284720.0,6188000.0,1.2771,1.0638,8,8,-0.035122,reduction,FINANCE,309
FAIRHOLME CAPITAL MANAGEMENT LLC,USG Corp. (United States Gypsum),USG,2002-03-31,SH,703309.0,4923000.0,785909.0,4495000.0,0.8943,0.7727,9,9,-10.510123,reduction,CONSUMER DISCRETIONARY,4059
FAIRHOLME CAPITAL MANAGEMENT LLC,JZ EQUITY ORD 10P,JZEOF,2002-03-31,SH,2045000.0,4092000.0,1945000.0,4133000.0,0.7433,0.7105,10,10,5.141388,addition, ,9184
FAIRHOLME CAPITAL MANAGEMENT LLC,HomeFed Corp.,HOFD,2002-03-31,SH,2794394.0,2459000.0,2763397.0,2625000.0,0.4467,0.4513,11,12,1.121699,addition,REAL ESTATE,10280
FAIRHOLME CAPITAL MANAGEMENT LLC,Coca Cola Co.,KO,2002-03-31,SH,81256.0,2123000.0,91256.0,2151000.0,0.3857,0.3698,12,14,-10.958184,reduction,CONSUMER STAPLES,386
FAIRHOLME CAPITAL MANAGEMENT LLC,American Express Co,AXP,2002-03-31,SH,38600.0,1581000.0,67937.0,2425000.0,0.2872,0.4169,14,13,-43.182655,reduction,FINANCE,368
FAIRHOLME CAPITAL MANAGEMENT LLC,U-Haul Holding Company,UHAL,2002-03-31,SH,865500.0,1507000.0,865500.0,1629000.0,0.2738,0.28,15,15,0.0,,TRANSPORTS,6942
FAIRHOLME CAPITAL MANAGEMENT LLC,Freddie Mac (Federal Home Loan Mortgage Corp.),FMCC,2002-03-31,SH,20000.0,1267000.0,24800.0,1622000.0,0.2302,0.2788,16,16,-19.354839,reduction,FINANCE,2416
FAIRHOLME CAPITAL MANAGEMENT LLC,Winthrop Realty Trust,FUR,2002-03-31,SH,81995.0,972000.0,85995.0,1010000.0,0.1766,0.1736,17,24,-4.651433,reduction,REAL ESTATE,7698
