Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
FAIRHOLME CAPITAL MANAGEMENT LLC,St. Joe Corp,JOE,2023-09-30,SH,22711748.0,1233929269.0,23780448.0,1149546856.0,87.6861,87.4117,1,1,-4.494028,reduction,REAL ESTATE,2602
FAIRHOLME CAPITAL MANAGEMENT LLC,Enterprise Products Partners LP,EPD,2023-09-30,SH,5064200.0,138607154.0,4413200.0,116287820.0,9.8498,8.8425,2,2,14.751201,addition,ENERGY,3822
FAIRHOLME CAPITAL MANAGEMENT LLC,Berkshire Hathaway Inc Class B,BRK.B,2023-09-30,SH,51273.0,17960932.0,65920.0,22478720.0,1.2763,1.7093,3,3,-22.219357,reduction,FINANCE,2827
FAIRHOLME CAPITAL MANAGEMENT LLC,Berkeley (W.R.) Corp.,WRB,2023-09-30,SH,128200.0,8139418.0,131200.0,7814272.0,0.5784,0.5942,4,4,-2.286585,reduction,FINANCE,543
FAIRHOLME CAPITAL MANAGEMENT LLC,Bank of the Ozarks,OZK,2023-09-30,SH,147500.0,5467825.0,0.0,0.0,0.3886,,5,999999,,new,FINANCE,6973
FAIRHOLME CAPITAL MANAGEMENT LLC,Home BancShares Inc,HOMB,2023-09-30,SH,103400.0,2165196.0,0.0,0.0,0.1539,,6,999999,,new,FINANCE,7220
FAIRHOLME CAPITAL MANAGEMENT LLC,Berkshire Hathaway Inc Class A,BRK.A,2023-09-30,SH,1.0,531477.0,1.0,517810.0,0.0378,0.0394,7,11,0.0,,FINANCE,4161
FAIRHOLME CAPITAL MANAGEMENT LLC,Apple Inc,AAPL,2023-09-30,SH,2400.0,410904.0,4260.0,826312.0,0.0292,0.0628,8,10,-43.661972,reduction,INFORMATION TECHNOLOGY,195
FAIRHOLME CAPITAL MANAGEMENT LLC,KeyCorp Inc. (Cleveland Ohio),KEY,2023-09-30,SH,0.0,0.0,257900.0,2382996.0,,0.1812,999999,9,-100.0,soldall,FINANCE,422
FAIRHOLME CAPITAL MANAGEMENT LLC,U.S. Bancorp (First National Bank of Cincinnati),USB,2023-09-30,SH,0.0,0.0,73600.0,2431744.0,,0.1849,999999,8,-100.0,soldall,FINANCE,471
FAIRHOLME CAPITAL MANAGEMENT LLC,Commercial Metals Company,CMC,2023-09-30,SH,0.0,0.0,128800.0,6782608.0,,0.5158,999999,5,-100.0,soldall,MATERIALS,2636
FAIRHOLME CAPITAL MANAGEMENT LLC,Energy Transfer Equity LP,ET,2023-09-30,SH,0.0,0.0,268700.0,3412490.0,,0.2595,999999,6,-100.0,soldall,ENERGY,3779
FAIRHOLME CAPITAL MANAGEMENT LLC,Comerica Inc. (Detroit MI) (Detroit Bank & Trust),CMA,2023-09-30,SH,0.0,0.0,61700.0,2613612.0,,0.1987,999999,7,-100.0,soldall,FINANCE,4315
