Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
FAIRHOLME CAPITAL MANAGEMENT LLC,Pfizer Inc.,PFE,2009-06-30,SH,91890721.79,1307743000.0,93007058.51,1201856000.0,18.3864,21.7628,1,1,-1.200271,reduction,HEALTH CARE,265
FAIRHOLME CAPITAL MANAGEMENT LLC,Sears Holdings Corp,SHLDQ,2009-06-30,SH,13576439.0,903105000.0,14338939.0,655433000.0,12.6973,11.8684,2,2,-5.317688,reduction,CONSUMER DISCRETIONARY,1061
FAIRHOLME CAPITAL MANAGEMENT LLC,St. Joe Corp,JOE,2009-06-30,SH,24751543.0,655668000.0,18456326.0,308959000.0,9.2184,5.5945,3,8,34.108722,addition,REAL ESTATE,2602
FAIRHOLME CAPITAL MANAGEMENT LLC,Herc Holdings Inc,HRI,2009-06-30,SH,58817361.0,469951000.0,42738138.0,167961000.0,6.6073,3.0414,4,14,37.622657,addition,TRANSPORTS,197209
FAIRHOLME CAPITAL MANAGEMENT LLC,Forest Laboratories Inc. Class A,FRX,2009-06-30,SH,18147244.0,455677000.0,20067400.0,440680000.0,6.4066,7.9797,5,3,-9.568534,reduction,HEALTH CARE,2842
FAIRHOLME CAPITAL MANAGEMENT LLC,Elevance Health Inc,ELV,2009-06-30,SH,8710710.0,443288000.0,10061624.0,382040000.0,6.2325,6.9179,6,4,-13.426401,reduction,HEALTH CARE,175259
FAIRHOLME CAPITAL MANAGEMENT LLC,AmeriCredit Corp.,ACF,2009-06-30,SH,32307322.0,437764000.0,32307322.0,189321000.0,6.1548,3.4282,7,12,0.0,,FINANCE,5047
FAIRHOLME CAPITAL MANAGEMENT LLC,Jefferies Financial Group Inc. (Talcott National - Leucadia National),JEF,2009-06-30,SH,20118138.07,379806000.0,20386496.8,271728000.0,5.3399,4.9204,8,10,-1.316355,reduction,FINANCE,11351
FAIRHOLME CAPITAL MANAGEMENT LLC,Humana Inc.,HUM,2009-06-30,SH,9537400.0,307677000.0,6757600.0,176238000.0,4.3258,3.1913,9,13,41.135906,addition,HEALTH CARE,417
FAIRHOLME CAPITAL MANAGEMENT LLC,Spirit Aerosystems Holdings Inc. Class A,SPR,2009-06-30,SH,22155838.0,304421000.0,19012064.0,189550000.0,4.28,3.4323,10,11,16.53568,addition,INDUSTRIALS,4915
FAIRHOLME CAPITAL MANAGEMENT LLC,Northrop Grumman Corp.,NOC,2009-06-30,SH,5566986.0,254300000.0,7319676.0,319431000.0,3.5754,5.7842,11,6,-23.944912,reduction,INDUSTRIALS,4364
FAIRHOLME CAPITAL MANAGEMENT LLC,UnitedHealth Group Inc.,UNH,2009-06-30,SH,9914633.0,247668000.0,13158010.0,275397000.0,3.4821,4.9868,12,9,-24.649449,reduction,HEALTH CARE,153
FAIRHOLME CAPITAL MANAGEMENT LLC,Boeing Company,BA,2009-06-30,SH,5554744.0,236077000.0,8722727.0,310355000.0,3.3192,5.6198,13,7,-36.318722,reduction,INDUSTRIALS,210
FAIRHOLME CAPITAL MANAGEMENT LLC,WellCare Health Plans Inc,WCG,2009-06-30,SH,8399763.0,155312000.0,8134413.0,91512000.0,2.1836,1.6571,14,15,3.262067,addition,HEALTH CARE,738
