Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
FAIRHOLME CAPITAL MANAGEMENT LLC,St. Joe Corp,JOE,2022-09-30,SH,24469790.0,783767000.0,24469790.0,968025000.0,76.1758,80.0737,1,1,0.0,,REAL ESTATE,2602
FAIRHOLME CAPITAL MANAGEMENT LLC,Enterprise Products Partners LP,EPD,2022-09-30,SH,3882800.0,92333000.0,3592800.0,87557000.0,8.974,7.2426,2,2,8.071699,addition,ENERGY,3822
FAIRHOLME CAPITAL MANAGEMENT LLC,Commercial Metals Company,CMC,2022-09-30,SH,2377800.0,84364000.0,2291000.0,75832000.0,8.1995,6.2727,3,3,3.788739,addition,MATERIALS,2636
FAIRHOLME CAPITAL MANAGEMENT LLC,Berkshire Hathaway Inc Class B,BRK.B,2022-09-30,SH,97525.0,26041000.0,49325.0,13467000.0,2.531,1.114,4,5,97.719209,addition,FINANCE,2827
FAIRHOLME CAPITAL MANAGEMENT LLC,Intel Corp.,INTC,2022-09-30,SH,585300.0,15083000.0,588400.0,22012000.0,1.4659,1.8208,5,4,-0.526852,reduction,INFORMATION TECHNOLOGY,236
FAIRHOLME CAPITAL MANAGEMENT LLC,Citigroup Inc.,C,2022-09-30,SH,174100.0,7255000.0,175900.0,8090000.0,0.7051,0.6692,6,7,-1.023309,reduction,FINANCE,216
FAIRHOLME CAPITAL MANAGEMENT LLC,Old Republic International Corp.,ORI,2022-09-30,SH,316100.0,6616000.0,316100.0,7068000.0,0.643,0.5847,7,8,0.0,,FINANCE,5147
FAIRHOLME CAPITAL MANAGEMENT LLC,Kinder Morgan Inc. (DE),KMI,2022-09-30,SH,355200.0,5911000.0,786600.0,13183000.0,0.5745,1.0905,8,6,-54.843631,reduction,UTILITIES AND TELECOMMUNICATIONS,111456
FAIRHOLME CAPITAL MANAGEMENT LLC,Energy Transfer Equity LP,ET,2022-09-30,SH,268700.0,2964000.0,268700.0,2682000.0,0.2881,0.2219,9,10,0.0,,ENERGY,3779
FAIRHOLME CAPITAL MANAGEMENT LLC,Walgreens Boots Alliance Inc.,WBA,2022-09-30,SH,74000.0,2324000.0,69000.0,2615000.0,0.2259,0.2163,10,11,7.246377,addition,CONSUMER STAPLES,308
FAIRHOLME CAPITAL MANAGEMENT LLC,Alibaba Group Holding Ltd ADR,BABA,2022-09-30,SH,15500.0,1240000.0,16290.0,1852000.0,0.1205,0.1532,11,12,-4.849601,reduction,COMMUNICATIONS,173707
FAIRHOLME CAPITAL MANAGEMENT LLC,Apple Inc,AAPL,2022-09-30,SH,4260.0,589000.0,4260.0,582000.0,0.0572,0.0481,12,14,0.0,,INFORMATION TECHNOLOGY,195
FAIRHOLME CAPITAL MANAGEMENT LLC,Berkshire Hathaway Inc Class A,BRK.A,2022-09-30,SH,1.0,406000.0,1.0,409000.0,0.0395,0.0338,13,15,0.0,,FINANCE,4161
FAIRHOLME CAPITAL MANAGEMENT LLC,D.R. Horton Inc.,DHI,2022-09-30,SH,0.0,0.0,71000.0,4699000.0,,0.3887,999999,9,-100.0,soldall,CONSUMER DISCRETIONARY,4864
FAIRHOLME CAPITAL MANAGEMENT LLC,West Fraser Timber Co Ltd,WFG,2022-09-30,SH,0.0,0.0,11000.0,844000.0,,0.0698,999999,13,-100.0,soldall,MATERIALS,51192
