Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"GLENVIEW CAPITAL MANAGEMENT, LLC",American Tower Corp. Class A,AMT,2005-12-31,SH,11533267.0,312552000.0,12886767.0,321525000.0,5.0942,5.2043,1,1,-10.503022,reduction,UTILITIES AND TELECOMMUNICATIONS,4850
"GLENVIEW CAPITAL MANAGEMENT, LLC",Alamosa Holdings Inc,APCS,2005-12-31,SH,16320448.0,303724000.0,14416670.0,246669000.0,4.9503,3.9927,2,5,13.205393,addition,COMMUNICATIONS,97974
"GLENVIEW CAPITAL MANAGEMENT, LLC",First Data Corp.,FDC,2005-12-31,SH,6329956.0,272251000.0,5786056.0,231442000.0,4.4374,3.7462,3,7,9.400186,addition,INFORMATION TECHNOLOGY,97351
"GLENVIEW CAPITAL MANAGEMENT, LLC",Sprint Corp,S,2005-12-31,SH,10635993.0,248457000.0,11558493.0,274861000.0,4.0495,4.449,4,2,-7.981144,reduction,UTILITIES AND TELECOMMUNICATIONS,461
"GLENVIEW CAPITAL MANAGEMENT, LLC",RRI Energy Inc.,RRI,2005-12-31,SH,23470829.0,242219000.0,15564329.0,240313000.0,3.9479,3.8898,5,6,50.798849,addition,UTILITIES AND TELECOMMUNICATIONS,11468
"GLENVIEW CAPITAL MANAGEMENT, LLC",D.R. Horton Inc.,DHI,2005-12-31,SH,6766199.0,241756000.0,5083068.0,184109000.0,3.9403,2.98,6,12,33.112502,addition,CONSUMER DISCRETIONARY,4864
"GLENVIEW CAPITAL MANAGEMENT, LLC",NTL Inc. (New),NTLI,2005-12-31,SH,3505900.0,238682000.0,2179000.0,145557000.0,3.8902,2.356,7,15,60.894906,addition,CONSUMER DISCRETIONARY,103474
"GLENVIEW CAPITAL MANAGEMENT, LLC",Fisher Scientific International Inc.,FSH,2005-12-31,SH,3698400.0,228783000.0,0.0,0.0,3.7289,,8,999999,,new,HEALTH CARE,100819
"GLENVIEW CAPITAL MANAGEMENT, LLC",Scientific Atlanta Inc,SFA,2005-12-31,SH,4581056.0,197306000.0,3642656.0,136636000.0,3.2158,2.2116,9,20,25.761422,addition,INFORMATION TECHNOLOGY,104925
"GLENVIEW CAPITAL MANAGEMENT, LLC",Virgin Media Inc,VMED,2005-12-31,SH,8255041.0,196635000.0,11586441.0,265909000.0,3.2049,4.3041,10,3,-28.752574,reduction,CONSUMER DISCRETIONARY,2410
"GLENVIEW CAPITAL MANAGEMENT, LLC",Nokia Corp. ADR Class A ADR,NOK,2005-12-31,SH,10478400.0,191755000.0,5711600.0,96583000.0,3.1254,1.5633,11,29,83.458225,addition,INFORMATION TECHNOLOGY,4362
"GLENVIEW CAPITAL MANAGEMENT, LLC",HP Inc,HPQ,2005-12-31,SH,5882423.0,168414000.0,4906482.0,143269000.0,2.7449,2.319,12,16,19.890851,addition,INFORMATION TECHNOLOGY,234
"GLENVIEW CAPITAL MANAGEMENT, LLC",Yellow Corp,YELLQ,2005-12-31,SH,491.39,166069000.0,685.99,215254000.0,2.7067,3.4842,13,9,-28.36776,reduction,TRANSPORTS,3517
"GLENVIEW CAPITAL MANAGEMENT, LLC",Johnson Controls International plc (Tyco Laboratories),JCI,2005-12-31,SH,2750832.28,165293000.0,0.0,0.0,2.6941,,14,999999,,new,INDUSTRIALS,2837
"GLENVIEW CAPITAL MANAGEMENT, LLC",McKesson Corp.,MCK,2005-12-31,SH,2897188.0,149466000.0,5424632.0,257399000.0,2.4361,4.1663,15,4,-46.59199,reduction,HEALTH CARE,252
"GLENVIEW CAPITAL MANAGEMENT, LLC",Fidelity National Information Services Inc,FIS,2005-12-31,SH,3563700.0,144543000.0,2310600.0,92470000.0,2.3559,1.4967,16,31,54.232667,addition,FINANCE,2403
"GLENVIEW CAPITAL MANAGEMENT, LLC",CVS Health Corp. (Melville Shoe),CVS,2005-12-31,SH,4299907.0,113604000.0,2583307.0,74942000.0,1.8516,1.213,17,33,66.44971,addition,CONSUMER STAPLES,221
"GLENVIEW CAPITAL MANAGEMENT, LLC",Teva Pharmaceutical Industries Ltd ADR,TEVA,2005-12-31,SH,2583667.0,111124000.0,4536467.0,151609000.0,1.8112,2.454,18,14,-43.046715,reduction,HEALTH CARE,3839
"GLENVIEW CAPITAL MANAGEMENT, LLC",McDonalds Corp.,MCD,2005-12-31,SH,3086000.0,104060000.0,0.0,0.0,1.696,,19,999999,,new,CONSUMER DISCRETIONARY,250
"GLENVIEW CAPITAL MANAGEMENT, LLC",Amdocs Ltd,DOX,2005-12-31,SH,3773673.0,103776000.0,3927673.0,108914000.0,1.6914,1.7629,20,22,-3.920897,reduction,INFORMATION TECHNOLOGY,4826
"GLENVIEW CAPITAL MANAGEMENT, LLC",Electronic Data Systems Corp. (New),EDS,2005-12-31,SH,4309108.0,103591000.0,10205308.0,229007000.0,1.6884,3.7068,21,8,-57.775816,reduction,INFORMATION TECHNOLOGY,645
"GLENVIEW CAPITAL MANAGEMENT, LLC",Oracle Corp,ORCL,2005-12-31,SH,8002600.0,97712000.0,1966500.0,24385000.0,1.5926,0.3947,22,47,306.946351,addition,INFORMATION TECHNOLOGY,20
"GLENVIEW CAPITAL MANAGEMENT, LLC",Owens-IL Inc,OI,2005-12-31,SH,4439651.0,93411000.0,7872351.0,162328000.0,1.5225,2.6275,23,13,-43.604509,reduction,MATERIALS,6411
"GLENVIEW CAPITAL MANAGEMENT, LLC",TXU Corp.,TXU,2005-12-31,SH,1755300.0,88099000.0,2477662.0,139839000.0,1.4359,2.2635,24,19,-29.154986,reduction,UTILITIES AND TELECOMMUNICATIONS,97257
"GLENVIEW CAPITAL MANAGEMENT, LLC",Centex Corp.,CTX,2005-12-31,SH,1220200.0,87232000.0,987000.0,63740000.0,1.4218,1.0317,25,34,23.627153,addition,CONSUMER DISCRETIONARY,1053
"GLENVIEW CAPITAL MANAGEMENT, LLC",First Data Corp.,FDC,2005-12-31,CALL,2000000.0,86020000.0,0.0,0.0,1.402,,26,999999,,new,INFORMATION TECHNOLOGY,97351
"GLENVIEW CAPITAL MANAGEMENT, LLC",ClearBridge MLP & Midstream Fund Inc.,CEM,2005-12-31,SH,1352922.0,85911000.0,1797461.2,111622000.0,1.4002,1.8067,27,21,-24.731505,reduction,MUTUAL FUND,3736
"GLENVIEW CAPITAL MANAGEMENT, LLC",Corning Inc.,GLW,2005-12-31,SH,3956600.0,77787000.0,2751763.0,53192000.0,1.2678,0.861,28,37,43.784185,addition,MATERIALS,146
"GLENVIEW CAPITAL MANAGEMENT, LLC",McDermott International Inc,MDRIQ,2005-12-31,SH,1733565.63,77342000.0,2846054.37,104204000.0,1.2606,1.6867,29,25,-39.088808,reduction,ENERGY,15
"GLENVIEW CAPITAL MANAGEMENT, LLC",BearingPoint Inc,BGPTQ,2005-12-31,SH,1916929.4,75335000.0,2500229.4,94884000.0,1.2279,1.5358,30,30,-23.329859,reduction,INFORMATION TECHNOLOGY,75520
"GLENVIEW CAPITAL MANAGEMENT, LLC",NCR Voyix Corp,VYX,2005-12-31,SH,3588282.0,74716000.0,0.0,0.0,1.2178,,31,999999,,new,INFORMATION TECHNOLOGY,3634
"GLENVIEW CAPITAL MANAGEMENT, LLC",Advanced Medical Optics Inc.,EYE,2005-12-31,SH,1734700.0,72510000.0,2834692.0,107577000.0,1.1818,1.7413,32,24,-38.804639,reduction,HEALTH CARE,747
"GLENVIEW CAPITAL MANAGEMENT, LLC",NRG Energy Inc,NRG,2005-12-31,SH,1469200.0,69229000.0,200000.0,8520000.0,1.1283,0.1379,33,62,634.6,addition,UTILITIES AND TELECOMMUNICATIONS,4138
"GLENVIEW CAPITAL MANAGEMENT, LLC",Beazer Homes USA Inc.,BZH,2005-12-31,SH,947900.0,69045000.0,0.0,0.0,1.1253,,34,999999,,new,CONSUMER DISCRETIONARY,11413
"GLENVIEW CAPITAL MANAGEMENT, LLC",CareMark RX Inc.,CMX,2005-12-31,SH,1244800.0,64468000.0,0.0,0.0,1.0507,,35,999999,,new,HEALTH CARE,99273
"GLENVIEW CAPITAL MANAGEMENT, LLC",Rite Aid Corp.,RADCQ,2005-12-31,SH,903065.0,62853000.0,202450.0,15710000.0,1.0244,0.2543,36,52,346.068165,addition,CONSUMER STAPLES,6554
"GLENVIEW CAPITAL MANAGEMENT, LLC",Computer Network Technology,CMNT,2005-12-31,SH,2156604.0,60795000.0,3501929.0,97389000.0,0.9909,1.5764,37,28,-38.416684,reduction,INFORMATION TECHNOLOGY,99250
"GLENVIEW CAPITAL MANAGEMENT, LLC",Johnson Controls International plc (Tyco Laboratories),JCI,2005-12-31,CALL,960586.75,57720000.0,0.0,0.0,0.9408,,38,999999,,new,INDUSTRIALS,2837
"GLENVIEW CAPITAL MANAGEMENT, LLC",BMC Software Inc,BMC,2005-12-31,SH,2685900.0,55034000.0,1685500.0,35564000.0,0.897,0.5756,40,43,59.353308,addition,INFORMATION TECHNOLOGY,932
"GLENVIEW CAPITAL MANAGEMENT, LLC",ALLTEL Corp.,AT,2005-12-31,SH,828000.0,52247000.0,0.0,0.0,0.8516,,41,999999,,new,COMMUNICATIONS,97415
"GLENVIEW CAPITAL MANAGEMENT, LLC",Medco Health Solutions Inc.,MHS,2005-12-31,SH,1697400.0,47357000.0,0.0,0.0,0.7719,,42,999999,,new,HEALTH CARE,430
"GLENVIEW CAPITAL MANAGEMENT, LLC",Xerox Corp. (Haloid Co.),XRX,2005-12-31,SH,720263.0,42207000.0,1974438.0,107804000.0,0.6879,1.7449,43,23,-63.520607,reduction,INFORMATION TECHNOLOGY,3685
"GLENVIEW CAPITAL MANAGEMENT, LLC",Precision Drilling Corp.,PDS,2005-12-31,SH,52205.0,34455000.0,20000.0,19680000.0,0.5616,0.3185,44,50,161.025,addition,ENERGY,4171
"GLENVIEW CAPITAL MANAGEMENT, LLC",Cisco Systems Inc.,CSCO,2005-12-31,SH,2000000.0,34240000.0,0.0,0.0,0.5581,,45,999999,,new,INFORMATION TECHNOLOGY,215
"GLENVIEW CAPITAL MANAGEMENT, LLC",Walgreens Boots Alliance Inc.,WBA,2005-12-31,SH,764718.0,33846000.0,98700.0,4289000.0,0.5516,0.0694,46,70,674.790274,addition,CONSUMER STAPLES,308
"GLENVIEW CAPITAL MANAGEMENT, LLC",Blackberry Ltd,BB,2005-12-31,PUT,1296600.0,28530000.0,0.0,0.0,0.465,,47,999999,,new,INFORMATION TECHNOLOGY,21
"GLENVIEW CAPITAL MANAGEMENT, LLC",Goodyear Tire and Rubber Co.,GT,2005-12-31,PUT,1555000.0,27025000.0,0.0,0.0,0.4405,,48,999999,,new,CONSUMER DISCRETIONARY,3609
"GLENVIEW CAPITAL MANAGEMENT, LLC",21st Century Fox Inc. Class B,TFCF,2005-12-31,SH,1679200.0,26112000.0,0.0,0.0,0.4256,,49,999999,,new,COMMUNICATIONS,4047
"GLENVIEW CAPITAL MANAGEMENT, LLC",Retail Ventures Inc,RVI,2005-12-31,SH,1965900.0,24455000.0,1965900.0,21586000.0,0.3986,0.3494,50,48,0.0,,CONSUMER DISCRETIONARY,711
"GLENVIEW CAPITAL MANAGEMENT, LLC",Charter Communications Inc. (Old) Class A,CHTRQ,2005-12-31,SH,18022900.0,21988000.0,22017900.0,33027000.0,0.3584,0.5346,51,44,-18.144328,reduction,CONSUMER DISCRETIONARY,6900
"GLENVIEW CAPITAL MANAGEMENT, LLC",DuPont de Nemours Inc.,DD,2005-12-31,SH,234407.25,21739000.0,1598892.75,141007000.0,0.3543,2.2824,52,17,-85.339401,reduction,MATERIALS,225
"GLENVIEW CAPITAL MANAGEMENT, LLC",Gen Digital Inc,GEN,2005-12-31,SH,1200000.0,21000000.0,0.0,0.0,0.3423,,53,999999,,new,INFORMATION TECHNOLOGY,466
