Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"GLENVIEW CAPITAL MANAGEMENT, LLC",Computer Network Technology,CMNT,2003-12-31,SH,2430200.0,66441670.0,1400000.0,36554000.0,5.2695,2.9623,1,11,73.585714,addition,INFORMATION TECHNOLOGY,99250
"GLENVIEW CAPITAL MANAGEMENT, LLC",Fisher Scientific International Inc.,FSH,2003-12-31,SH,1396200.0,57760790.0,1457800.0,57860080.0,4.581,4.6889,2,2,-4.225545,reduction,HEALTH CARE,100819
"GLENVIEW CAPITAL MANAGEMENT, LLC",American Tower Corp. Class A,AMT,2003-12-31,SH,4997100.0,54068620.0,3573500.0,36271030.0,4.2882,2.9393,3,12,39.837694,addition,UTILITIES AND TELECOMMUNICATIONS,4850
"GLENVIEW CAPITAL MANAGEMENT, LLC",Dobson Communications Corp Class A,DCEL,2003-12-31,SH,7776500.0,51091610.0,6728698.0,54303690.0,4.0521,4.4007,4,3,15.572136,addition,COMMUNICATIONS,65070
"GLENVIEW CAPITAL MANAGEMENT, LLC",SpectraSite Inc.,SSI,2003-12-31,SH,1460000.0,50735000.0,0.0,0.0,4.0238,,5,999999,,new,INFORMATION TECHNOLOGY,107518
"GLENVIEW CAPITAL MANAGEMENT, LLC",Sealed Air Corp.,SEE,2003-12-31,SH,1850000.0,50079500.0,900000.0,21253500.0,3.9718,1.7223,6,25,105.555556,addition,MATERIALS,3662
"GLENVIEW CAPITAL MANAGEMENT, LLC",Williams Cos. (The),WMB,2003-12-31,SH,4800000.0,47136000.0,5000000.0,47100000.0,3.7384,3.8169,7,6,-4.0,reduction,ENERGY,532
"GLENVIEW CAPITAL MANAGEMENT, LLC",Express Scripts Inc.,ESRX,2003-12-31,SH,5600000.0,46501000.0,6200000.0,47360250.0,3.688,3.838,8,5,-9.677419,reduction,HEALTH CARE,11326
"GLENVIEW CAPITAL MANAGEMENT, LLC",RRI Energy Inc.,RRI,2003-12-31,SH,6000000.0,44160000.0,6500000.0,33280000.0,3.5023,2.697,9,14,-7.692308,reduction,UTILITIES AND TELECOMMUNICATIONS,11468
"GLENVIEW CAPITAL MANAGEMENT, LLC",Western Wireless Corp.,WWCA,2003-12-31,SH,2367000.0,43458120.0,1450000.0,27100500.0,3.4467,2.1962,10,19,63.241379,addition,COMMUNICATIONS,106686
"GLENVIEW CAPITAL MANAGEMENT, LLC",Johnson Controls International plc (Tyco Laboratories),JCI,2003-12-31,SH,768469.4,42400000.0,1008616.09,42903000.0,3.3628,3.4768,11,9,-23.809524,reduction,INDUSTRIALS,2837
"GLENVIEW CAPITAL MANAGEMENT, LLC",Pfizer Inc.,PFE,2003-12-31,SH,1264800.0,42396000.0,764150.0,22025500.0,3.3624,1.7849,12,24,65.517241,addition,HEALTH CARE,265
"GLENVIEW CAPITAL MANAGEMENT, LLC",Sprint Corp,S,2003-12-31,SH,7525000.0,42290500.0,7525000.0,43118250.0,3.3541,3.4942,13,8,0.0,,UTILITIES AND TELECOMMUNICATIONS,461
"GLENVIEW CAPITAL MANAGEMENT, LLC",CareMark RX Inc.,CMX,2003-12-31,SH,1500000.0,37995000.0,1415800.0,31997080.0,3.0134,2.593,14,16,5.947168,addition,HEALTH CARE,99273
"GLENVIEW CAPITAL MANAGEMENT, LLC",Motorola Solutions Inc,MSI,2003-12-31,SH,385830.0,37800000.0,407265.0,34057500.0,2.9979,2.76,15,13,-5.263158,reduction,INFORMATION TECHNOLOGY,433
"GLENVIEW CAPITAL MANAGEMENT, LLC",Constellation Brands Inc.,STZ,2003-12-31,SH,2200000.0,36223000.0,3156400.0,48119320.0,2.8729,3.8995,16,4,-30.300342,reduction,CONSUMER STAPLES,4020
"GLENVIEW CAPITAL MANAGEMENT, LLC",DPL Incorporated,DPL,2003-12-31,SH,1614800.0,33717020.0,1879500.0,32233430.0,2.6741,2.6121,17,15,-14.083533,reduction,UTILITIES AND TELECOMMUNICATIONS,4992
"GLENVIEW CAPITAL MANAGEMENT, LLC",Willis Towers Watson Public Limited Co,WTW,2003-12-31,SH,358625.0,32366500.0,377500.0,30750000.0,2.567,2.4919,18,17,-5.0,reduction,FINANCE,4158
"GLENVIEW CAPITAL MANAGEMENT, LLC",Laboratory Corp of America Holdings,LH,2003-12-31,SH,924565.2,29349390.0,814800.0,20090000.0,2.3277,1.6281,19,26,13.471429,addition,HEALTH CARE,564
"GLENVIEW CAPITAL MANAGEMENT, LLC",VanEck ChiNext ETF-VanEck ChiNext ETF,CNXT,2003-12-31,SH,5833609.0,28993040.0,1487000.0,8416420.0,2.2994,0.6821,20,40,292.307263,addition,MUTUAL FUND,979
"GLENVIEW CAPITAL MANAGEMENT, LLC",Yellow Corp,YELLQ,2003-12-31,SH,105.6,28936000.0,114.97,25973220.0,2.2949,2.1048,21,20,-8.149952,reduction,TRANSPORTS,3517
"GLENVIEW CAPITAL MANAGEMENT, LLC",NV Energy Inc,NVE,2003-12-31,SH,3550000.0,26057000.0,0.0,0.0,2.0666,,22,999999,,new,UTILITIES AND TELECOMMUNICATIONS,72035
"GLENVIEW CAPITAL MANAGEMENT, LLC",Halliburton Co.,HAL,2003-12-31,SH,2000000.0,26000000.0,3646000.0,44207750.0,2.0621,3.5825,23,7,-45.145365,reduction,ENERGY,411
"GLENVIEW CAPITAL MANAGEMENT, LLC",Synopsys Inc.,SNPS,2003-12-31,SH,625000.0,21162500.0,128400.0,3968840.0,1.6784,0.3216,24,56,386.760125,addition,INFORMATION TECHNOLOGY,2681
"GLENVIEW CAPITAL MANAGEMENT, LLC",Agere Systems Inc. Class B,AGRB,2003-12-31,SH,6060000.0,17574000.0,2900000.0,8381000.0,1.3938,0.6792,25,41,108.965517,addition,INFORMATION TECHNOLOGY,97741
"GLENVIEW CAPITAL MANAGEMENT, LLC",Microsoft Corp.,MSFT,2003-12-31,SH,600000.0,16422000.0,0.0,0.0,1.3024,,26,999999,,new,INFORMATION TECHNOLOGY,178
"GLENVIEW CAPITAL MANAGEMENT, LLC",Best Buy Co. Inc.,BBY,2003-12-31,SH,450000.0,15672000.0,0.0,0.0,1.243,,27,999999,,new,CONSUMER DISCRETIONARY,208
"GLENVIEW CAPITAL MANAGEMENT, LLC",Iomega Corp,IOM,2003-12-31,SH,2200200.0,13157200.0,2000000.0,22280000.0,1.0435,1.8055,28,23,10.01,addition,INFORMATION TECHNOLOGY,66
"GLENVIEW CAPITAL MANAGEMENT, LLC",Elevance Health Inc,ELV,2003-12-31,SH,350000.0,13125000.0,0.0,0.0,1.0409,,29,999999,,new,HEALTH CARE,175259
"GLENVIEW CAPITAL MANAGEMENT, LLC",Evergy Inc,EVRG,2003-12-31,SH,630000.0,12757500.0,1000000.0,18450000.0,1.0118,1.4952,30,27,-37.0,reduction,UTILITIES AND TELECOMMUNICATIONS,2791
"GLENVIEW CAPITAL MANAGEMENT, LLC",Sappi Ltd ADS,SPPJY,2003-12-31,SH,900000.0,12303000.0,900000.0,12150000.0,0.9758,0.9846,31,34,0.0,,MATERIALS,7550
"GLENVIEW CAPITAL MANAGEMENT, LLC",SPX Technologies Inc,SPXC,2003-12-31,SH,207100.0,12179550.0,1350000.0,61128000.0,0.966,4.9537,32,1,-84.659259,reduction,INDUSTRIALS,494
"GLENVIEW CAPITAL MANAGEMENT, LLC",CNO Financial Group Inc,CNO,2003-12-31,SH,525000.0,11445000.0,0.0,0.0,0.9077,,33,999999,,new,FINANCE,4077
"GLENVIEW CAPITAL MANAGEMENT, LLC",AdvancePCS,ADVP,2003-12-31,SH,215800.0,11392080.0,558400.0,25446290.0,0.9035,2.0621,34,21,-61.353868,reduction,HEALTH CARE,97649
"GLENVIEW CAPITAL MANAGEMENT, LLC",iMedia Brands Inc,IMBIQ,2003-12-31,SH,62080.0,10367360.0,33450.0,5305170.0,0.8222,0.4299,35,48,85.590433,addition,CONSUMER DISCRETIONARY,4200
"GLENVIEW CAPITAL MANAGEMENT, LLC",Seagate Technology plc,STX,2003-12-31,SH,535000.0,10111500.0,0.0,0.0,0.8019,,36,999999,,new,INFORMATION TECHNOLOGY,2526
"GLENVIEW CAPITAL MANAGEMENT, LLC",Service Corp. International Inc.,SCI,2003-12-31,SH,1589700.0,8568480.0,2000000.0,9140000.0,0.6796,0.7407,37,39,-20.515,reduction,CONSUMER DISCRETIONARY,714
"GLENVIEW CAPITAL MANAGEMENT, LLC",Dynegy Inc. (DE) Class A,DYNIQ,2003-12-31,SH,400000.0,8560000.0,750800.0,13514400.0,0.6789,1.0952,38,31,-46.723495,reduction,UTILITIES AND TELECOMMUNICATIONS,4078
"GLENVIEW CAPITAL MANAGEMENT, LLC",Brinker International Inc.,EAT,2003-12-31,SH,354000.0,7825760.0,0.0,0.0,0.6207,,39,999999,,new,CONSUMER DISCRETIONARY,617
"GLENVIEW CAPITAL MANAGEMENT, LLC",SPDR SSGA Aggressive Global Allocation ETF-SPDR SSGA Aggressive Global Allocation ETF,AGRA,2003-12-31,SH,2500000.0,7625000.0,4500000.0,13815000.0,0.6047,1.1195,40,30,-44.444444,reduction,INFORMATION TECHNOLOGY,97424
"GLENVIEW CAPITAL MANAGEMENT, LLC",Enterasys Networks,ETS,2003-12-31,SH,247500.0,7425000.0,92500.0,2960000.0,0.5889,0.2399,41,65,167.567568,addition,INFORMATION TECHNOLOGY,100420
"GLENVIEW CAPITAL MANAGEMENT, LLC",Harris Interactive Inc.,HPOL,2003-12-31,SH,878000.0,7287400.0,0.0,0.0,0.578,,42,999999,,new,INDUSTRIALS,7213
"GLENVIEW CAPITAL MANAGEMENT, LLC",Duane Reade Inc.,DRD,2003-12-31,SH,427600.0,7234990.0,0.0,0.0,0.5738,,43,999999,,new,CONSUMER STAPLES,99922
"GLENVIEW CAPITAL MANAGEMENT, LLC",GlobeSpan Inc.,GSPN,2003-12-31,SH,1200000.0,7020000.0,0.0,0.0,0.5568,,44,999999,,new,INFORMATION TECHNOLOGY,101217
"GLENVIEW CAPITAL MANAGEMENT, LLC",Moore Wallace Incorporated,MWI,2003-12-31,SH,360700.0,6755910.0,775000.0,11005000.0,0.5358,0.8918,45,35,-53.458065,reduction,INDUSTRIALS,103162
"GLENVIEW CAPITAL MANAGEMENT, LLC",PAXAR Corp. (New),PXR,2003-12-31,SH,500000.0,6700000.0,333300.0,4266240.0,0.5314,0.3457,46,54,50.015002,addition,INFORMATION TECHNOLOGY,107452
"GLENVIEW CAPITAL MANAGEMENT, LLC",Crown Castle International Corp,CCI,2003-12-31,SH,574000.0,6331220.0,490000.0,4610900.0,0.5021,0.3737,47,53,17.142857,addition,UTILITIES AND TELECOMMUNICATIONS,2617
"GLENVIEW CAPITAL MANAGEMENT, LLC",DuPont de Nemours Inc.,DD,2003-12-31,SH,70875.0,6235500.0,0.0,0.0,0.4945,,48,999999,,new,MATERIALS,225
"GLENVIEW CAPITAL MANAGEMENT, LLC",Gateway Inc.,GTW,2003-12-31,SH,1007000.0,4632200.0,0.0,0.0,0.3674,,49,999999,,new,INFORMATION TECHNOLOGY,97345
"GLENVIEW CAPITAL MANAGEMENT, LLC",Sears Roebuck & Co.,S,2003-12-31,SH,100000.0,4549000.0,626500.0,27396850.0,0.3608,2.2202,50,18,-84.038308,reduction,CONSUMER DISCRETIONARY,105334
"GLENVIEW CAPITAL MANAGEMENT, LLC",SBA Communications Corp.,SBAC,2003-12-31,SH,1175000.0,4418000.0,1800000.0,5670000.0,0.3504,0.4595,51,46,-34.722222,reduction,UTILITIES AND TELECOMMUNICATIONS,3659
"GLENVIEW CAPITAL MANAGEMENT, LLC",Xerox Corp. (Haloid Co.),XRX,2003-12-31,SH,77575.0,4282140.0,0.0,0.0,0.3396,,52,999999,,new,INFORMATION TECHNOLOGY,3685
"GLENVIEW CAPITAL MANAGEMENT, LLC",Gemstar-TV Guide International Inc.,GMST,2003-12-31,SH,800000.0,4058400.0,800000.0,3784000.0,0.3219,0.3066,53,57,0.0,,INFORMATION TECHNOLOGY,3605
"GLENVIEW CAPITAL MANAGEMENT, LLC",AT&T Wireless Services Inc.,AWE,2003-12-31,SH,500000.0,3995000.0,0.0,0.0,0.3168,,54,999999,,new,COMMUNICATIONS,98229
"GLENVIEW CAPITAL MANAGEMENT, LLC",Southern Union Co. (New),SUG,2003-12-31,SH,209100.0,3847440.0,0.0,0.0,0.3051,,55,999999,,new,UTILITIES AND TELECOMMUNICATIONS,5480
"GLENVIEW CAPITAL MANAGEMENT, LLC",Eastman Kodak Co. (Old),EKDKQ,2003-12-31,SH,101000.0,2592670.0,0.0,0.0,0.2056,,56,999999,,new,CONSUMER DISCRETIONARY,778
"GLENVIEW CAPITAL MANAGEMENT, LLC",Visteon Corp. (Old),VSTNQ,2003-12-31,SH,230200.0,2396380.0,0.0,0.0,0.1901,,57,999999,,new,CONSUMER DISCRETIONARY,5808
"GLENVIEW CAPITAL MANAGEMENT, LLC",ACTUA CORP COM,ACTA,2003-12-31,SH,2500000.0,1725000.0,0.0,0.0,0.1368,,58,999999,,new,INFORMATION TECHNOLOGY,7248
"GLENVIEW CAPITAL MANAGEMENT, LLC",Primedia Inc,PRM,2003-12-31,SH,76631.99,1300950.0,118306.99,2022650.0,0.1032,0.1639,59,68,-35.226152,reduction,CONSUMER DISCRETIONARY,6742
"GLENVIEW CAPITAL MANAGEMENT, LLC",Providian Financial Corp.,PVN,2003-12-31,SH,102900.0,1197760.0,700000.0,8253000.0,0.095,0.6688,60,42,-85.3,reduction,FINANCE,104313
"GLENVIEW CAPITAL MANAGEMENT, LLC",Cox Radio Inc. Class A,CXR,2003-12-31,SH,27000.0,681210.0,0.0,0.0,0.054,,61,999999,,new,CONSUMER DISCRETIONARY,7086
"GLENVIEW CAPITAL MANAGEMENT, LLC",Readers Digest Association Class A,RDA,2003-12-31,SH,0.0,0.0,250000.0,3497500.0,,0.2834,999999,61,-100.0,soldall,CONSUMER DISCRETIONARY,104475
"GLENVIEW CAPITAL MANAGEMENT, LLC",Allstream Inc Class B,ALLSB,2003-12-31,SH,0.0,0.0,125000.0,4881250.0,,0.3956,999999,51,-100.0,soldall,COMMUNICATIONS,97835
"GLENVIEW CAPITAL MANAGEMENT, LLC",Ubiquitel Inc,UPCS,2003-12-31,SH,0.0,0.0,2033500.0,3151930.0,,0.2554,999999,63,-100.0,soldall,COMMUNICATIONS,106176
"GLENVIEW CAPITAL MANAGEMENT, LLC",IGEN International Inc.,IGEN,2003-12-31,SH,0.0,0.0,175000.0,10076500.0,,0.8166,999999,36,-100.0,soldall,HEALTH CARE,101728
"GLENVIEW CAPITAL MANAGEMENT, LLC",Concord EFS Inc.,CE,2003-12-31,SH,0.0,0.0,1019000.0,13929730.0,,1.1288,999999,29,-100.0,soldall,INFORMATION TECHNOLOGY,106974
"GLENVIEW CAPITAL MANAGEMENT, LLC",NTL Inc. (New),NTLI,2003-12-31,SH,0.0,0.0,123000.0,5691210.0,,0.4612,999999,45,-100.0,soldall,CONSUMER DISCRETIONARY,103474
"GLENVIEW CAPITAL MANAGEMENT, LLC",Neuberger Berman Inc.,NEU,2003-12-31,SH,0.0,0.0,150000.0,6280500.0,,0.509,999999,44,-100.0,soldall,FINANCE,108813
"GLENVIEW CAPITAL MANAGEMENT, LLC",Motors Liquidation Corp. (Old General Motors Corp.),MTLQQ,2003-12-31,SH,0.0,0.0,667000.0,9544770.0,,0.7735,999999,38,-100.0,soldall,CONSUMER DISCRETIONARY,3607
"GLENVIEW CAPITAL MANAGEMENT, LLC",Time Warner Inc. (New),TWX,2003-12-31,SH,0.0,0.0,66660.0,3022000.0,,0.2449,999999,64,-100.0,soldall,COMMUNICATIONS,284
"GLENVIEW CAPITAL MANAGEMENT, LLC",Aquila Inc.,ILA,2003-12-31,SH,0.0,0.0,199400.0,673970.0,,0.0546,999999,70,-100.0,soldall,UTILITIES AND TELECOMMUNICATIONS,346
"GLENVIEW CAPITAL MANAGEMENT, LLC",Merck & Co,MRK,2003-12-31,SH,0.0,0.0,104800.0,5062000.0,,0.4102,999999,50,-100.0,soldall,HEALTH CARE,431
"GLENVIEW CAPITAL MANAGEMENT, LLC",Deluxe Corp.,DLX,2003-12-31,SH,0.0,0.0,90500.0,3632670.0,,0.2944,999999,58,-100.0,soldall,INDUSTRIALS,550
"GLENVIEW CAPITAL MANAGEMENT, LLC",CSG Systems International Inc.,CSGS,2003-12-31,SH,0.0,0.0,287600.0,4259360.0,,0.3452,999999,55,-100.0,soldall,COMMUNICATIONS,635
"GLENVIEW CAPITAL MANAGEMENT, LLC",New Frontier Media Inc,NOOF,2003-12-31,SH,0.0,0.0,300000.0,1140000.0,,0.0924,999999,69,-100.0,soldall,CONSUMER DISCRETIONARY,806
"GLENVIEW CAPITAL MANAGEMENT, LLC",Cincinnati Bell Inc. (Broadwing - Cincinnati & Suburban Bell Telephone),CBB,2003-12-31,SH,0.0,0.0,100000.0,2545000.0,,0.2062,999999,66,-100.0,soldall,UTILITIES AND TELECOMMUNICATIONS,2635
"GLENVIEW CAPITAL MANAGEMENT, LLC",Meritor Inc. (Noblitt-Sparks Industries - Arvin Industries Inc.),MTOR,2003-12-31,SH,0.0,0.0,298000.0,5307380.0,,0.4301,999999,47,-100.0,soldall,CONSUMER DISCRETIONARY,2722
"GLENVIEW CAPITAL MANAGEMENT, LLC",Avocent Corp,AVCT,2003-12-31,SH,0.0,0.0,175000.0,5300750.0,,0.4296,999999,49,-100.0,soldall,INFORMATION TECHNOLOGY,2725
"GLENVIEW CAPITAL MANAGEMENT, LLC",Crown Holdings Inc. (Crown Cork & Seal),CCK,2003-12-31,SH,0.0,0.0,525000.0,3543750.0,,0.2872,999999,59,-100.0,soldall,MATERIALS,3593
"GLENVIEW CAPITAL MANAGEMENT, LLC",Spectrum Brand (delisted after merger with HRG),SPB,2003-12-31,SH,0.0,0.0,75994.2,6848860.0,,0.555,999999,43,-100.0,soldall,CONSUMER STAPLES,88382
"GLENVIEW CAPITAL MANAGEMENT, LLC",Match Group Inc.,MTCH,2003-12-31,SH,0.0,0.0,1225700.0,23226000.0,,1.8822,999999,22,-100.0,soldall,CONSUMER DISCRETIONARY,3997
"GLENVIEW CAPITAL MANAGEMENT, LLC",Ariba Inc.,ARBA,2003-12-31,SH,0.0,0.0,116690.0,2128000.0,,0.1724,999999,67,-100.0,soldall,INFORMATION TECHNOLOGY,4088
"GLENVIEW CAPITAL MANAGEMENT, LLC",Chubb Corp.,CB,2003-12-31,SH,0.0,0.0,100000.0,3244000.0,,0.2629,999999,62,-100.0,soldall,FINANCE,4311
"GLENVIEW CAPITAL MANAGEMENT, LLC",Eastman Chemical Co.,EMN,2003-12-31,SH,0.0,0.0,800000.0,13400000.0,,1.0859,999999,32,-100.0,soldall,MATERIALS,4327
"GLENVIEW CAPITAL MANAGEMENT, LLC",Axis Capital Holdings Ltd,AXS,2003-12-31,SH,0.0,0.0,193900.0,4837810.0,,0.392,999999,52,-100.0,soldall,FINANCE,5676
"GLENVIEW CAPITAL MANAGEMENT, LLC",Ball Corp.,BALL,2003-12-31,SH,0.0,0.0,2200000.0,14850000.0,,1.2034,999999,28,-100.0,soldall,MATERIALS,11340
"GLENVIEW CAPITAL MANAGEMENT, LLC",Janus Capital Group Inc.,JNS,2003-12-31,SH,0.0,0.0,700000.0,9779000.0,,0.7925,999999,37,-100.0,soldall,FINANCE,11350
