Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"GLENVIEW CAPITAL MANAGEMENT, LLC",Life Technologies Corp.,LIFE,2013-06-30,SH,10206878.0,755309000.0,14539992.0,939720000.0,6.9121,9.888,1,1,-29.801351,reduction,HEALTH CARE,72076
"GLENVIEW CAPITAL MANAGEMENT, LLC",Thermo Fisher Scientific Inc.,TMO,2013-06-30,SH,8508661.0,720088000.0,3201443.0,244878000.0,6.5898,2.5767,2,11,165.775808,addition,HEALTH CARE,468
"GLENVIEW CAPITAL MANAGEMENT, LLC",Health Management Associates Inc. (New),HMA,2013-06-30,SH,37757583.0,593549000.0,37757583.0,485940000.0,5.4318,5.1132,3,3,0.0,,HEALTH CARE,4803
"GLENVIEW CAPITAL MANAGEMENT, LLC",McKesson Corp.,MCK,2013-06-30,SH,4263700.0,488194000.0,3711037.0,400644000.0,4.4676,4.2157,4,5,14.892414,addition,HEALTH CARE,252
"GLENVIEW CAPITAL MANAGEMENT, LLC",Flextronics International Inc.,FLEX,2013-06-30,SH,59080959.0,457287000.0,52093862.0,352155000.0,4.1848,3.7055,5,8,13.412515,addition,INFORMATION TECHNOLOGY,3497
"GLENVIEW CAPITAL MANAGEMENT, LLC",Tenet Healthcare Corp.,THC,2013-06-30,SH,9839339.0,453594000.0,13839339.0,658476000.0,4.151,6.9287,6,2,-28.903115,reduction,HEALTH CARE,831
"GLENVIEW CAPITAL MANAGEMENT, LLC",Community Health Systems Inc.,CYH,2013-06-30,SH,9415163.0,441383000.0,9015163.0,427229000.0,4.0392,4.4954,7,4,4.436969,addition,HEALTH CARE,3590
"GLENVIEW CAPITAL MANAGEMENT, LLC",American International Group Inc.,AIG,2013-06-30,SH,9045264.0,404323000.0,9637698.0,374135000.0,3.7001,3.9368,8,6,-6.147049,reduction,FINANCE,193
"GLENVIEW CAPITAL MANAGEMENT, LLC",Humana Inc.,HUM,2013-06-30,SH,4623102.0,390097000.0,3970205.0,274381000.0,3.5699,2.8871,9,10,16.444919,addition,HEALTH CARE,417
"GLENVIEW CAPITAL MANAGEMENT, LLC",HCA Healthcare Inc,HCA,2013-06-30,SH,9841713.0,354892000.0,8881956.0,360874000.0,3.2477,3.7972,10,7,10.805694,addition,HEALTH CARE,111617
