Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"GLENVIEW CAPITAL MANAGEMENT, LLC",Life Technologies Corp.,LIFE,2011-06-30,SH,12762399.0,664538000.0,8968313.0,470119000.0,8.9796,7.0569,1,2,42.305459,addition,HEALTH CARE,72076
"GLENVIEW CAPITAL MANAGEMENT, LLC",McKesson Corp.,MCK,2011-06-30,SH,5432099.0,454395000.0,5950437.0,470382000.0,6.14,7.0609,2,1,-8.710923,reduction,HEALTH CARE,252
"GLENVIEW CAPITAL MANAGEMENT, LLC",American International Group Inc.,AIG,2011-06-30,SH,9754453.0,286001000.0,0.0,0.0,3.8646,,3,999999,,new,FINANCE,193
"GLENVIEW CAPITAL MANAGEMENT, LLC",Thermo Fisher Scientific Inc.,TMO,2011-06-30,SH,4072964.0,262258000.0,4279497.0,237726000.0,3.5438,3.5685,4,9,-4.826105,reduction,HEALTH CARE,468
"GLENVIEW CAPITAL MANAGEMENT, LLC",Xerox Corp. (Haloid Co.),XRX,2011-06-30,SH,5932701.5,247038000.0,5515390.5,234956000.0,3.3381,3.5269,5,10,7.5663,addition,INFORMATION TECHNOLOGY,3685
"GLENVIEW CAPITAL MANAGEMENT, LLC",Flextronics International Inc.,FLEX,2011-06-30,SH,37806234.0,242716000.0,27548043.0,205784000.0,3.2797,3.089,6,11,37.237458,addition,INFORMATION TECHNOLOGY,3497
"GLENVIEW CAPITAL MANAGEMENT, LLC",Crown Castle International Corp,CCI,2011-06-30,SH,5949400.0,242676000.0,0.0,0.0,3.2792,,7,999999,,new,UTILITIES AND TELECOMMUNICATIONS,2617
"GLENVIEW CAPITAL MANAGEMENT, LLC",Fidelity National Information Services Inc,FIS,2011-06-30,SH,7733109.0,238102000.0,8518825.0,278480000.0,3.2174,4.1803,8,4,-9.223291,reduction,FINANCE,2403
"GLENVIEW CAPITAL MANAGEMENT, LLC",Johnson Controls International plc (Tyco Laboratories),JCI,2011-06-30,SH,9152405.23,235483000.0,10933263.91,254783000.0,3.182,3.8245,9,6,-16.288445,reduction,INDUSTRIALS,2837
"GLENVIEW CAPITAL MANAGEMENT, LLC",Aetna Inc.,AET,2011-06-30,SH,5244936.0,231249000.0,6474836.0,242353000.0,3.1248,3.638,10,8,-18.995076,reduction,HEALTH CARE,11337
