Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"GLENVIEW CAPITAL MANAGEMENT, LLC",SpectraSite Inc.,SSI,2004-09-30,SH,2382400.0,110782000.0,2535100.0,109567020.0,5.2066,5.0802,1,1,-6.023431,reduction,INFORMATION TECHNOLOGY,107518
"GLENVIEW CAPITAL MANAGEMENT, LLC",TXU Corp.,TXU,2004-09-30,SH,4431640.0,106182000.0,4152200.0,84102810.0,4.9904,3.8996,2,9,6.729926,addition,UTILITIES AND TELECOMMUNICATIONS,97257
"GLENVIEW CAPITAL MANAGEMENT, LLC",Fisher Scientific International Inc.,FSH,2004-09-30,SH,1720150.0,100336000.0,1485290.0,85775500.0,4.7157,3.9771,3,7,15.8124,addition,HEALTH CARE,100819
"GLENVIEW CAPITAL MANAGEMENT, LLC",Electronic Data Systems Corp. (New),EDS,2004-09-30,SH,4978900.0,96541000.0,2884400.0,55236260.0,4.5373,2.5611,4,20,72.614755,addition,INFORMATION TECHNOLOGY,645
"GLENVIEW CAPITAL MANAGEMENT, LLC",American Tower Corp. Class A,AMT,2004-09-30,SH,5838300.0,89618000.0,5261500.0,79974800.0,4.2119,3.7082,5,10,10.962653,addition,UTILITIES AND TELECOMMUNICATIONS,4850
"GLENVIEW CAPITAL MANAGEMENT, LLC",Yellow Corp,YELLQ,2004-09-30,SH,248.62,88317000.0,231.59,69934370.0,4.1508,3.2426,6,14,7.353513,addition,TRANSPORTS,3517
"GLENVIEW CAPITAL MANAGEMENT, LLC",Nextel Communications Inc. Class A,NXTL,2004-09-30,SH,3575600.0,85242000.0,27500.0,733150.0,4.0063,0.034,7,62,12902.181818,addition,INFORMATION TECHNOLOGY,97432
"GLENVIEW CAPITAL MANAGEMENT, LLC",Willis Towers Watson Public Limited Co,WTW,2004-09-30,SH,842104.35,83430000.0,883991.75,87696670.0,3.9211,4.0662,8,6,-4.738438,reduction,FINANCE,4158
"GLENVIEW CAPITAL MANAGEMENT, LLC",Microsoft Corp.,MSFT,2004-09-30,SH,2999500.0,82936000.0,3535000.0,100959600.0,3.8979,4.6812,9,3,-15.148515,reduction,INFORMATION TECHNOLOGY,178
"GLENVIEW CAPITAL MANAGEMENT, LLC",Computer Network Technology,CMNT,2004-09-30,SH,3027580.0,79625000.0,3670480.0,102993670.0,3.7423,4.7755,10,2,-17.51542,reduction,INFORMATION TECHNOLOGY,99250
"GLENVIEW CAPITAL MANAGEMENT, LLC",Johnson Controls International plc (Tyco Laboratories),JCI,2004-09-30,SH,1214709.98,77542000.0,1277580.38,88152400.0,3.6444,4.0873,11,4,-4.921052,reduction,INDUSTRIALS,2837
"GLENVIEW CAPITAL MANAGEMENT, LLC",RRI Energy Inc.,RRI,2004-09-30,SH,8235500.0,76837000.0,7078000.0,76654740.0,3.6112,3.5542,12,12,16.35349,addition,UTILITIES AND TELECOMMUNICATIONS,11468
"GLENVIEW CAPITAL MANAGEMENT, LLC",Raytheon Technologies Corp. (United Technologies),RTX,2004-09-30,SH,2505535.2,73621000.0,254240.0,7318400.0,3.4601,0.3393,13,46,885.5,addition,INDUSTRIALS,285
"GLENVIEW CAPITAL MANAGEMENT, LLC",Select Medical Holdings Corp,SEM,2004-09-30,SH,4953500.0,66526000.0,388400.0,5212330.0,3.1266,0.2417,14,51,1175.360453,addition,HEALTH CARE,83267
"GLENVIEW CAPITAL MANAGEMENT, LLC",DPL Incorporated,DPL,2004-09-30,SH,3155200.0,64934000.0,3055200.0,59331980.0,3.0518,2.751,15,18,3.273108,addition,UTILITIES AND TELECOMMUNICATIONS,4992
"GLENVIEW CAPITAL MANAGEMENT, LLC",Owens-IL Inc,OI,2004-09-30,SH,3987400.0,63798000.0,5045400.0,84560900.0,2.9984,3.9208,16,8,-20.969596,reduction,MATERIALS,6411
"GLENVIEW CAPITAL MANAGEMENT, LLC",Sappi Ltd ADS,SPPJY,2004-09-30,SH,3498480.0,50098000.0,3451100.0,52974390.0,2.3545,2.4562,17,21,1.372896,addition,MATERIALS,7550
"GLENVIEW CAPITAL MANAGEMENT, LLC",McDermott International Inc,MDRIQ,2004-09-30,SH,4185481.41,49394000.0,4220477.91,42884340.0,2.3215,1.9884,18,22,-0.829207,reduction,ENERGY,15
"GLENVIEW CAPITAL MANAGEMENT, LLC",Sprint Corp,S,2004-09-30,SH,2444700.0,49212000.0,3774800.0,66436480.0,2.3129,3.0804,19,16,-35.236304,reduction,UTILITIES AND TELECOMMUNICATIONS,461
"GLENVIEW CAPITAL MANAGEMENT, LLC",Assurant Inc.,AIZ,2004-09-30,SH,1877900.0,48825000.0,2187600.0,57708890.0,2.2947,2.6758,20,19,-14.157067,reduction,FINANCE,4300
"GLENVIEW CAPITAL MANAGEMENT, LLC",Reebok International Ltd,RBK,2004-09-30,SH,1216100.0,44655000.0,513000.0,18457740.0,2.0987,0.8558,21,33,137.05653,addition,CONSUMER DISCRETIONARY,97271
"GLENVIEW CAPITAL MANAGEMENT, LLC",CareMark RX Inc.,CMX,2004-09-30,SH,1282000.0,41114000.0,2664500.0,87768630.0,1.9323,4.0695,22,5,-51.885907,reduction,HEALTH CARE,99273
"GLENVIEW CAPITAL MANAGEMENT, LLC",Sealed Air Corp.,SEE,2004-09-30,SH,1753300.0,40633000.0,1244800.0,33155250.0,1.9097,1.5373,23,23,40.849936,addition,MATERIALS,3662
"GLENVIEW CAPITAL MANAGEMENT, LLC",Alamosa Holdings Inc,APCS,2004-09-30,SH,5120000.0,39117000.0,1735000.0,12752250.0,1.8384,0.5913,24,40,195.100865,addition,COMMUNICATIONS,97974
"GLENVIEW CAPITAL MANAGEMENT, LLC",Circuit City Stores Inc.,CCTYQ,2004-09-30,SH,2500000.0,38350000.0,1547500.0,20040130.0,1.8024,0.9292,25,31,61.550889,addition,CONSUMER DISCRETIONARY,4176
"GLENVIEW CAPITAL MANAGEMENT, LLC",Siebel Systems Inc,SEBL,2004-09-30,SH,4158400.0,31354000.0,0.0,0.0,1.4736,,26,999999,,new,INFORMATION TECHNOLOGY,104877
"GLENVIEW CAPITAL MANAGEMENT, LLC",Titan Corp.,TTN,2004-09-30,SH,2084700.0,29123000.0,0.0,0.0,1.3687,,27,999999,,new,INFORMATION TECHNOLOGY,106013
"GLENVIEW CAPITAL MANAGEMENT, LLC",CNO Financial Group Inc,CNO,2004-09-30,SH,1470200.0,25964000.0,314800.0,6264520.0,1.2203,0.2905,28,48,367.026684,addition,FINANCE,4077
"GLENVIEW CAPITAL MANAGEMENT, LLC",Airgate PCS Inc.,PCSA,2004-09-30,SH,1179929.0,23127000.0,1136329.0,20794820.0,1.0869,0.9642,29,30,3.836917,addition,COMMUNICATIONS,103864
"GLENVIEW CAPITAL MANAGEMENT, LLC",Doubleclick Inc.,DCLK,2004-09-30,SH,3815200.0,22548000.0,2048100.0,15913740.0,1.0597,0.7379,30,35,86.279967,addition,CONSUMER DISCRETIONARY,99717
"GLENVIEW CAPITAL MANAGEMENT, LLC",Chemtura Corp. (Old),CEMJQ,2004-09-30,SH,2245700.0,21312000.0,0.0,0.0,1.0016,,31,999999,,new,MATERIALS,75968
"GLENVIEW CAPITAL MANAGEMENT, LLC",Virgin Media Inc,VMED,2004-09-30,SH,1821979.0,21171000.0,0.0,0.0,0.995,,32,999999,,new,CONSUMER DISCRETIONARY,2410
"GLENVIEW CAPITAL MANAGEMENT, LLC",Lyondell Chemical Co.,LYO,2004-09-30,SH,929800.0,20883000.0,869800.0,15125820.0,0.9815,0.7013,33,36,6.898138,addition,MATERIALS,97190
"GLENVIEW CAPITAL MANAGEMENT, LLC",Matthews China Active ETF-Matthews China Active ETF,MCH,2004-09-30,SH,828700.0,17577000.0,928700.0,16085080.0,0.8261,0.7458,34,34,-10.76774,reduction,MATERIALS,97298
"GLENVIEW CAPITAL MANAGEMENT, LLC",Tommy Hilfiger Corp,TOM,2004-09-30,SH,1550000.0,15299000.0,0.0,0.0,0.719,,35,999999,,new,CONSUMER DISCRETIONARY,105875
"GLENVIEW CAPITAL MANAGEMENT, LLC",Toys R Us Inc.,TOY,2004-09-30,SH,784400.0,13915000.0,0.0,0.0,0.654,,36,999999,,new,CONSUMER DISCRETIONARY,105888
"GLENVIEW CAPITAL MANAGEMENT, LLC",Express Scripts Inc.,ESRX,2004-09-30,SH,1680000.0,13721000.0,2206400.0,21851630.0,0.6449,1.0132,37,29,-23.857868,reduction,HEALTH CARE,11326
"GLENVIEW CAPITAL MANAGEMENT, LLC",Sun-Times Media Group Inc.,SUTMQ,2004-09-30,SH,762300.0,13180000.0,576800.0,9684470.0,0.6194,0.449,38,44,32.160194,addition,CONSUMER DISCRETIONARY,105475
"GLENVIEW CAPITAL MANAGEMENT, LLC",Elevance Health Inc,ELV,2004-09-30,SH,292200.0,12747000.0,620800.0,27799420.0,0.5991,1.289,39,24,-52.931701,reduction,HEALTH CARE,175259
"GLENVIEW CAPITAL MANAGEMENT, LLC",WisdomTree Asia Local Debt Fund-N/A,ALD,2004-09-30,SH,500000.0,12195000.0,0.0,0.0,0.5731,,40,999999,,new,MUTUAL FUND,1051
"GLENVIEW CAPITAL MANAGEMENT, LLC",Emerson Electric Co.,EMR,2004-09-30,SH,373000.0,11542000.0,120000.0,3813000.0,0.5425,0.1768,41,53,210.833333,addition,INDUSTRIALS,227
"GLENVIEW CAPITAL MANAGEMENT, LLC",Cencora Inc.,COR,2004-09-30,SH,659200.0,8851000.0,0.0,0.0,0.416,,42,999999,,new,CONSUMER STAPLES,11374
"GLENVIEW CAPITAL MANAGEMENT, LLC",Dollar General Corp. (Old),DG,2004-09-30,SH,424400.0,8552000.0,1369700.0,26791330.0,0.4019,1.2422,43,25,-69.015113,reduction,CONSUMER DISCRETIONARY,107070
"GLENVIEW CAPITAL MANAGEMENT, LLC",MCI Inc,MCIP,2004-09-30,SH,483900.0,8105000.0,0.0,0.0,0.3809,,44,999999,,new,COMMUNICATIONS,102700
"GLENVIEW CAPITAL MANAGEMENT, LLC",Altria Group Inc. (Philip Morris),MO,2004-09-30,SH,172000.0,8091000.0,33000.0,1651650.0,0.3803,0.0766,45,58,421.212121,addition,CONSUMER STAPLES,191
"GLENVIEW CAPITAL MANAGEMENT, LLC",SAP SE ADR,SAP,2004-09-30,SH,500000.0,7090000.0,0.0,0.0,0.3332,,46,999999,,new,INFORMATION TECHNOLOGY,4001
"GLENVIEW CAPITAL MANAGEMENT, LLC",Iomega Corp,IOM,2004-09-30,SH,1332400.0,6196000.0,1800200.0,10045120.0,0.2912,0.4658,47,43,-25.986002,reduction,INFORMATION TECHNOLOGY,66
"GLENVIEW CAPITAL MANAGEMENT, LLC",Global Signal Inc.,GSL,2004-09-30,SH,226600.0,5189000.0,619200.0,13591440.0,0.2439,0.6302,48,39,-63.404393,reduction,FINANCE,107171
"GLENVIEW CAPITAL MANAGEMENT, LLC",Crown Castle International Corp,CCI,2004-09-30,SH,275200.0,4095000.0,300000.0,4425000.0,0.1925,0.2052,49,52,-8.266667,reduction,UTILITIES AND TELECOMMUNICATIONS,2617
"GLENVIEW CAPITAL MANAGEMENT, LLC",Interstate Bakeries Corp. (New),IBCIQ,2004-09-30,SH,1000000.0,3980000.0,0.0,0.0,0.1871,,50,999999,,new,CONSUMER STAPLES,33177
"GLENVIEW CAPITAL MANAGEMENT, LLC",Bally Technologies Inc.,BYI,2004-09-30,SH,203700.0,3068000.0,0.0,0.0,0.1442,,51,999999,,new,INDUSTRIALS,3924
"GLENVIEW CAPITAL MANAGEMENT, LLC",ManTech International Corp,MANT,2004-09-30,SH,127800.0,2392000.0,0.0,0.0,0.1124,,52,999999,,new,INFORMATION TECHNOLOGY,681
"GLENVIEW CAPITAL MANAGEMENT, LLC",PG&E Corp. (Pacific Gas & Electric),PCG,2004-09-30,SH,61200.0,1860000.0,0.0,0.0,0.0874,,53,999999,,new,UTILITIES AND TELECOMMUNICATIONS,4367
"GLENVIEW CAPITAL MANAGEMENT, LLC",Sprint Corp,S,2004-09-30,CALL,1500000.0,1582000.0,1500000.0,863030.0,0.0744,0.04,54,61,0.0,,UTILITIES AND TELECOMMUNICATIONS,461
"GLENVIEW CAPITAL MANAGEMENT, LLC",Napster Inc,NAPS,2004-09-30,SH,305200.0,1569000.0,0.0,0.0,0.0737,,55,999999,,new,INFORMATION TECHNOLOGY,5751
"GLENVIEW CAPITAL MANAGEMENT, LLC",Enterasys Networks,ETS,2004-09-30,SH,113275.0,1450000.0,462500.0,7807000.0,0.0681,0.362,56,45,-75.508108,reduction,INFORMATION TECHNOLOGY,100420
"GLENVIEW CAPITAL MANAGEMENT, LLC",Primedia Inc,PRM,2004-09-30,SH,62762.55,885000.0,76631.99,1277970.0,0.0416,0.0593,57,59,-18.09876,reduction,CONSUMER DISCRETIONARY,6742
"GLENVIEW CAPITAL MANAGEMENT, LLC",NTL Inc. (New),NTLI,2004-09-30,SH,10000.0,621000.0,0.0,0.0,0.0292,,58,999999,,new,CONSUMER DISCRETIONARY,103474
"GLENVIEW CAPITAL MANAGEMENT, LLC",Williams Cos. (The),WMB,2004-09-30,SH,36000.0,436000.0,0.0,0.0,0.0205,,59,999999,,new,ENERGY,532
"GLENVIEW CAPITAL MANAGEMENT, LLC",McDermott International Inc,MDRIQ,2004-09-30,CALL,129987.0,146000.0,489951.0,313000.0,0.0069,0.0145,60,67,-73.469388,reduction,ENERGY,15
"GLENVIEW CAPITAL MANAGEMENT, LLC",Crown Holdings Inc. (Crown Cork & Seal),CCK,2004-09-30,CALL,350000.0,140000.0,350000.0,262500.0,0.0066,0.0122,61,70,0.0,,MATERIALS,3593
