Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"GLENVIEW CAPITAL MANAGEMENT, LLC",Elevance Health Inc,ELV,2009-03-31,SH,6643794.0,252265000.0,6534090.0,275281000.0,9.5382,9.3782,1,1,1.678948,addition,HEALTH CARE,175259
"GLENVIEW CAPITAL MANAGEMENT, LLC",Aetna Inc.,AET,2009-03-31,SH,8513612.0,207136000.0,8596022.0,244987000.0,7.8319,8.3462,2,3,-0.958699,reduction,HEALTH CARE,11337
"GLENVIEW CAPITAL MANAGEMENT, LLC",Cigna Holding Co,CI,2009-03-31,SH,10889716.0,191550000.0,7084504.0,119374000.0,7.2426,4.0668,3,11,53.711763,addition,FINANCE,11343
"GLENVIEW CAPITAL MANAGEMENT, LLC",CVS Health Corp. (Melville Shoe),CVS,2009-03-31,SH,6862340.0,188646000.0,4775440.0,137246000.0,7.1328,4.6757,4,10,43.700685,addition,CONSUMER STAPLES,221
"GLENVIEW CAPITAL MANAGEMENT, LLC",Omnicare Inc.,OCR,2009-03-31,SH,7182155.0,175891000.0,8989488.0,249548000.0,6.6505,8.5015,5,2,-20.10496,reduction,HEALTH CARE,2424
"GLENVIEW CAPITAL MANAGEMENT, LLC",UnitedHealth Group Inc.,UNH,2009-03-31,SH,7933299.0,166044000.0,9184545.0,244309000.0,6.2782,8.3231,6,4,-13.623386,reduction,HEALTH CARE,153
"GLENVIEW CAPITAL MANAGEMENT, LLC",Willis Towers Watson Public Limited Co,WTW,2009-03-31,SH,2809250.06,163718000.0,3051179.61,201095000.0,6.1902,6.8509,7,5,-7.92905,reduction,FINANCE,4158
"GLENVIEW CAPITAL MANAGEMENT, LLC",Cencora Inc.,COR,2009-03-31,SH,8428142.0,137632000.0,10708778.0,190938000.0,5.2039,6.5048,8,6,-21.296884,reduction,CONSUMER STAPLES,11374
"GLENVIEW CAPITAL MANAGEMENT, LLC",Thermo Fisher Scientific Inc.,TMO,2009-03-31,SH,3760373.0,134133000.0,4237773.0,144381000.0,5.0716,4.9187,9,9,-11.265351,reduction,HEALTH CARE,468
"GLENVIEW CAPITAL MANAGEMENT, LLC",Fidelity National Information Services Inc,FIS,2009-03-31,SH,7085245.0,128951000.0,10644675.0,173189000.0,4.8757,5.9002,10,7,-33.438597,reduction,FINANCE,2403
"GLENVIEW CAPITAL MANAGEMENT, LLC",Fiserv Inc.,FI,2009-03-31,SH,12352568.0,112594000.0,1635132.0,14867000.0,4.2572,0.5065,11,27,655.447756,addition,INFORMATION TECHNOLOGY,651
"GLENVIEW CAPITAL MANAGEMENT, LLC",eBay Inc.,EBAY,2009-03-31,SH,8096974.0,101698000.0,8265115.0,115381000.0,3.8452,3.9308,12,12,-2.034346,reduction,CONSUMER DISCRETIONARY,399
"GLENVIEW CAPITAL MANAGEMENT, LLC",McKesson Corp.,MCK,2009-03-31,SH,2670838.0,93586000.0,3828090.0,148262000.0,3.5385,5.0509,13,8,-30.230533,reduction,HEALTH CARE,252
"GLENVIEW CAPITAL MANAGEMENT, LLC",Life Technologies Corp.,LIFE,2009-03-31,SH,2220813.0,72132000.0,453718.0,10576000.0,2.7273,0.3603,14,28,389.469891,addition,HEALTH CARE,72076
"GLENVIEW CAPITAL MANAGEMENT, LLC",Amdocs Ltd,DOX,2009-03-31,SH,3474869.0,64355000.0,4349247.0,79548000.0,2.4333,2.71,15,13,-20.104124,reduction,INFORMATION TECHNOLOGY,4826
"GLENVIEW CAPITAL MANAGEMENT, LLC",Pfizer Inc.,PFE,2009-03-31,SH,4199276.18,54264000.0,0.0,0.0,2.0517,,16,999999,,new,HEALTH CARE,265
"GLENVIEW CAPITAL MANAGEMENT, LLC",Tivo Corporation,TIVO,2009-03-31,SH,2689134.0,47840000.0,5949033.0,75255000.0,1.8088,2.5638,17,14,-54.797124,reduction,INFORMATION TECHNOLOGY,51057
