Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
ICAHN CARL C,Icahn Enterprises LP,IEP,2020-09-30,SH,213591832.0,10534349000.0,205063328.0,9943521000.0,60.6323,50.4119,1,1,4.158961,addition,INDUSTRIALS,9659
ICAHN CARL C,Herbalife Nutrition Ltd,HLF,2020-09-30,SH,20505879.0,956599000.0,35227904.0,1584551000.0,5.5059,8.0334,2,3,-41.790806,reduction,HEALTH CARE,2417
ICAHN CARL C,Cheniere Energy Inc,LNG,2020-09-30,SH,20127955.0,931320000.0,20820229.0,1006033000.0,5.3604,5.1004,3,6,-3.325007,reduction,ENERGY,6901
ICAHN CARL C,Occidental Petroleum Corp.,OXY,2020-09-30,SH,88627271.0,887159000.0,88627271.0,1621879000.0,5.1062,8.2226,4,2,0.0,,ENERGY,442
ICAHN CARL C,CVR Energy Inc,CVI,2020-09-30,SH,71198718.0,881440000.0,71198718.0,1431806000.0,5.0733,7.259,5,4,0.0,,ENERGY,5059
ICAHN CARL C,Newell Brands Inc,NWL,2020-09-30,SH,43704616.0,749971000.0,43704616.0,694029000.0,4.3166,3.5186,6,7,0.0,,CONSUMER DISCRETIONARY,3635
ICAHN CARL C,Navistar International Corp. (International Harvester),NAV,2020-09-30,SH,16729960.0,728422000.0,16729960.0,471785000.0,4.1926,2.3919,7,9,0.0,,INDUSTRIALS,58176
ICAHN CARL C,Cloudera Inc,CLDR,2020-09-30,SH,52327391.0,569845000.0,52327391.0,665604000.0,3.2798,3.3745,8,8,0.0,,INFORMATION TECHNOLOGY,199060
ICAHN CARL C,Xerox Corp. (Haloid Co.),XRX,2020-09-30,SH,27466027.0,515537000.0,23456087.0,358644000.0,2.9673,1.8183,9,10,17.09552,addition,INFORMATION TECHNOLOGY,3685
ICAHN CARL C,Herc Holdings Inc,HRI,2020-09-30,SH,4494789.0,178039000.0,4494789.0,138125000.0,1.0247,0.7003,10,12,0.0,,TRANSPORTS,197209
ICAHN CARL C,Conduent Inc,CNDT,2020-09-30,SH,38149336.0,121315000.0,38149336.0,91177000.0,0.6983,0.4623,11,13,0.0,,INFORMATION TECHNOLOGY,198139
ICAHN CARL C,Delek US Holdings Inc.,DK,2020-09-30,SH,10539880.0,117309000.0,10539880.0,183499000.0,0.6752,0.9303,12,11,0.0,,ENERGY,638
ICAHN CARL C,Welbilt Inc,WBT,2020-09-30,SH,11942238.0,73564000.0,11942238.0,72728000.0,0.4234,0.3687,13,14,0.0,,INDUSTRIALS,195119
ICAHN CARL C,Tenneco Inc.,TEN,2020-09-30,SH,9136392.0,63407000.0,9136392.0,69071000.0,0.365,0.3502,14,15,0.0,,CONSUMER DISCRETIONARY,5174
ICAHN CARL C,Occidental Petroleum Corp. Warrants (03/08/2027),OXYWS.WI,2020-09-30,SH,19304913.0,57915000.0,0.0,0.0,0.3333,,15,999999,,new, ,241679
ICAHN CARL C,SandRidge Energy Inc,SD,2020-09-30,SH,4818832.0,7951000.0,4818832.0,6216000.0,0.0458,0.0315,16,16,0.0,,ENERGY,198210
ICAHN CARL C,Caesars Entertainment Corp (delisted after merger with Eldorado,CZR,2020-09-30,SH,0.0,0.0,114250942.0,1385864000.0,,7.0261,999999,5,-100.0,soldall,CONSUMER DISCRETIONARY,118982
