Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
ICAHN CARL C,Icahn Enterprises LP,IEP,2019-09-30,SH,190847599.0,12252415000.0,185333620.0,13420008000.0,47.6875,50.5982,1,1,2.975164,addition,INDUSTRIALS,9659
ICAHN CARL C,CVR Energy Inc,CVI,2019-09-30,SH,71198718.0,3134880000.0,71198718.0,3559224000.0,12.2012,13.4195,2,2,0.0,,ENERGY,5059
ICAHN CARL C,Herbalife Nutrition Ltd,HLF,2019-09-30,SH,35227904.0,1333729000.0,35227904.0,1506345000.0,5.191,5.6795,3,4,0.0,,HEALTH CARE,2417
ICAHN CARL C,Caesars Entertainment Corp (delisted after merger with Eldorado,CZR,2019-09-30,SH,114250942.0,1332166000.0,99250942.0,1173147000.0,5.1849,4.4232,4,6,15.113207,addition,CONSUMER DISCRETIONARY,118982
ICAHN CARL C,Cheniere Energy Inc,LNG,2019-09-30,SH,19585094.0,1235036000.0,21585094.0,1477500000.0,4.8069,5.5707,5,5,-9.265653,reduction,ENERGY,6901
ICAHN CARL C,HP Inc,HPQ,2019-09-30,SH,62902970.0,1190124000.0,0.0,0.0,4.6321,,6,999999,,new,INFORMATION TECHNOLOGY,234
ICAHN CARL C,Occidental Petroleum Corp.,OXY,2019-09-30,SH,26332388.0,1171001000.0,33244429.0,1671530000.0,4.5576,6.3023,7,3,-20.791577,reduction,ENERGY,442
ICAHN CARL C,Newell Brands Inc,NWL,2019-09-30,SH,41119415.0,769755000.0,41119415.0,634061000.0,2.996,2.3906,8,8,0.0,,CONSUMER DISCRETIONARY,3635
ICAHN CARL C,Xerox Corp. (Haloid Co.),XRX,2019-09-30,SH,23456087.0,701571000.0,23456087.0,830580000.0,2.7306,3.1316,9,7,0.0,,INFORMATION TECHNOLOGY,3685
ICAHN CARL C,Hertz Global Hld,HTZGQ,2019-09-30,SH,41895315.0,579831000.0,24263869.0,387251000.0,2.2568,1.4601,10,11,72.665435,addition,CONSUMER DISCRETIONARY,7218
ICAHN CARL C,Cloudera Inc,CLDR,2019-09-30,SH,54795218.0,485485000.0,0.0,0.0,1.8896,,11,999999,,new,INFORMATION TECHNOLOGY,199060
ICAHN CARL C,Navistar International Corp. (International Harvester),NAV,2019-09-30,SH,16729960.0,470279000.0,16729960.0,576347000.0,1.8304,2.173,12,9,0.0,,INDUSTRIALS,58176
ICAHN CARL C,Freeport-McMoRan Copper & Gold Inc,FCX,2019-09-30,SH,34181075.0,327113000.0,44181075.0,512942000.0,1.2732,1.934,13,10,-22.634126,reduction,MATERIALS,652
ICAHN CARL C,Conduent Inc,CNDT,2019-09-30,SH,38149336.0,237289000.0,31635714.0,303386000.0,0.9236,1.1439,14,12,20.589458,addition,INFORMATION TECHNOLOGY,198139
ICAHN CARL C,Herc Holdings Inc,HRI,2019-09-30,SH,4494789.0,209052000.0,4494789.0,205996000.0,0.8136,0.7767,15,13,0.0,,TRANSPORTS,197209
ICAHN CARL C,Welbilt Inc,WBT,2019-09-30,SH,10082660.0,169994000.0,10082660.0,168380000.0,0.6616,0.6349,16,14,0.0,,INDUSTRIALS,195119
ICAHN CARL C,Tenneco Inc.,TEN,2019-09-30,SH,5651177.0,70753000.0,5651177.0,62672000.0,0.2754,0.2363,17,15,0.0,,CONSUMER DISCRETIONARY,5174
ICAHN CARL C,SandRidge Energy Inc,SD,2019-09-30,SH,4818832.0,22649000.0,4818832.0,33346000.0,0.0882,0.1257,18,16,0.0,,ENERGY,198210
