Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
GREENLIGHT CAPITAL INC,Ameriprise Financial Inc.,AMP,2007-03-31,SH,5262000.0,300670000.0,6040995.0,329234000.0,15.4361,16.0312,1,1,-12.895144,reduction,FINANCE,536
GREENLIGHT CAPITAL INC,Helix Energy Solutions Group Inc.,HLX,2007-03-31,SH,7012991.0,261514000.0,0.0,0.0,13.4259,,2,999999,,new,ENERGY,559
GREENLIGHT CAPITAL INC,Microsoft Corp.,MSFT,2007-03-31,SH,8900000.0,248043000.0,8900000.0,265754000.0,12.7343,12.9402,3,2,0.0,,INFORMATION TECHNOLOGY,178
GREENLIGHT CAPITAL INC,M.D.C. Holdings Inc.,MDC,2007-03-31,SH,5425509.6,212951000.0,5425509.6,252731000.0,10.9327,12.3061,4,3,0.0,,CONSUMER DISCRETIONARY,5126
GREENLIGHT CAPITAL INC,Washington Group International Inc,WNG,2007-03-31,SH,2917400.0,193774000.0,2855500.0,170731000.0,9.9482,8.3133,5,4,2.167746,addition,INDUSTRIALS,97244
GREENLIGHT CAPITAL INC,Granite Real Estate Investment Trusts,GRP.U,2007-03-31,SH,4730000.0,176855000.0,4730000.0,168861000.0,9.0795,8.2222,6,5,0.0,,REAL ESTATE,139082
GREENLIGHT CAPITAL INC,CF Industries Holdings Inc,CF,2007-03-31,SH,12155105.0,93716000.0,24972000.0,128056000.0,4.8113,6.2354,7,6,-51.325064,reduction,MATERIALS,4
GREENLIGHT CAPITAL INC,Genworth Financial Inc,GNW,2007-03-31,SH,2576900.0,90037000.0,2576900.0,88156000.0,4.6224,4.2925,8,8,0.0,,FINANCE,4036
GREENLIGHT CAPITAL INC,Employers Holdings Inc,EIG,2007-03-31,SH,2625000.0,52553000.0,0.0,0.0,2.698,,9,999999,,new,FINANCE,7135
GREENLIGHT CAPITAL INC,Leidos Holdings Inc,LDOS,2007-03-31,SH,1181790.0,50540000.0,920160.0,40419000.0,2.5947,1.9681,10,12,28.433099,addition,INDUSTRIALS,4908
GREENLIGHT CAPITAL INC,WALTER ENERGY INC COM STK (DE),WLT,2007-03-31,SH,1900000.0,47025000.0,381300.0,10314000.0,2.4142,0.5022,11,25,398.295306,addition,INDUSTRIALS,4979
GREENLIGHT CAPITAL INC,Hewitt Associates Inc. Class A,HEW,2007-03-31,SH,1600000.0,46768000.0,0.0,0.0,2.401,,12,999999,,new,INFORMATION TECHNOLOGY,11378
GREENLIGHT CAPITAL INC,Avadel Phrmctcls ADR,AVDL,2007-03-31,SH,1626045.0,41627000.0,1547045.0,46334000.0,2.1371,2.2561,13,11,5.10651,addition,HEALTH CARE,9359
GREENLIGHT CAPITAL INC,Microsoft Corp.,MSFT,2007-03-31,CALL,1295000.0,36092000.0,1295000.0,38669000.0,1.8529,1.8829,14,14,0.0,,INFORMATION TECHNOLOGY,178
GREENLIGHT CAPITAL INC,Mercer International Inc,MERC,2007-03-31,PRN,15500000.0,25769000.0,15500000.0,25604000.0,1.323,1.2467,15,17,0.0,,MATERIALS,6191
GREENLIGHT CAPITAL INC,First Data Corp.,FDC,2007-03-31,SH,740000.0,19906000.0,740000.0,18884000.0,1.022,0.9195,16,19,0.0,,INFORMATION TECHNOLOGY,97351
GREENLIGHT CAPITAL INC,Ternium S.A. ADR,TX,2007-03-31,SH,505000.0,14109000.0,505000.0,14918000.0,0.7243,0.7264,17,22,0.0,,MATERIALS,6291
GREENLIGHT CAPITAL INC,International Coal Group Inc,ICO,2007-03-31,SH,2668361.0,14009000.0,2668361.0,14543000.0,0.7192,0.7081,18,23,0.0,,ENERGY,992
GREENLIGHT CAPITAL INC,Scottish Re Group Ltd. Preferred,SKRUF,2007-03-31,SH,3000000.0,12060000.0,3000000.0,16020000.0,0.6191,0.7801,19,21,0.0,,FINANCE,8362
GREENLIGHT CAPITAL INC,Mercer International Inc,MERC,2007-03-31,SH,457945.0,5477000.0,1636717.0,19428000.0,0.2812,0.946,20,18,-72.020514,reduction,MATERIALS,6191
GREENLIGHT CAPITAL INC,Fieldstone Investment Corp,FICC,2007-03-31,SH,1415067.0,4344000.0,2302250.0,10084000.0,0.223,0.491,21,26,-38.535476,reduction,FINANCE,100652
GREENLIGHT CAPITAL INC,RadiSys Corp.,RSYS,2007-03-31,SH,0.0,0.0,688318.0,11474000.0,,0.5587,999999,24,-100.0,soldall,INFORMATION TECHNOLOGY,6422
