Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
GREENLIGHT CAPITAL INC,Apple Inc,AAPL,2013-12-31,SH,67135768.0,1345161000.0,67135768.0,1143107000.0,18.443,18.9418,1,1,0.0,,INFORMATION TECHNOLOGY,195
GREENLIGHT CAPITAL INC,Micron Technology Inc.,MU,2013-12-31,SH,47700200.0,1037480000.0,23020200.0,402163000.0,14.2245,6.664,2,4,107.210189,addition,INFORMATION TECHNOLOGY,488
GREENLIGHT CAPITAL INC,General Motors Co,GM,2013-12-31,SH,17047339.0,696725000.0,17047339.0,613193000.0,9.5526,10.1609,3,2,0.0,,CONSUMER DISCRETIONARY,107357
GREENLIGHT CAPITAL INC,Marvell Technology Group Ltd,MRVL,2013-12-31,SH,44289000.0,636876000.0,44289000.0,509324000.0,8.732,8.4397,4,3,0.0,,INFORMATION TECHNOLOGY,3999
GREENLIGHT CAPITAL INC,Cigna Holding Co,CI,2013-12-31,SH,4211230.0,368399000.0,4644415.0,356970000.0,5.051,5.9152,5,5,-9.327009,reduction,FINANCE,11343
GREENLIGHT CAPITAL INC,Aetna Inc.,AET,2013-12-31,SH,4293940.0,294522000.0,5550040.0,355314000.0,4.0381,5.8877,6,6,-22.632269,reduction,HEALTH CARE,11337
GREENLIGHT CAPITAL INC,Oil States International Inc,OIS,2013-12-31,SH,2750000.0,279730000.0,2750000.0,284515000.0,3.8353,4.7145,7,8,0.0,,ENERGY,3534
GREENLIGHT CAPITAL INC,DXC Technology Company,DXC,2013-12-31,SH,4111734.78,198757000.0,4111734.78,184031000.0,2.7251,3.0495,8,11,0.0,,INFORMATION TECHNOLOGY,389
GREENLIGHT CAPITAL INC,VanEck Gold Miners ETF-VanEck Gold Miners ETF,GDX,2013-12-31,SH,8796896.0,185879000.0,8796896.0,220099000.0,2.5485,3.6471,9,9,0.0,,FINANCE,7342
GREENLIGHT CAPITAL INC,Voya Financial Inc,VOYA,2013-12-31,SH,4268968.0,150054000.0,3707409.0,108293000.0,2.0573,1.7945,10,15,15.14694,addition,FINANCE,140718
GREENLIGHT CAPITAL INC,Anadarko Petroleum Corp.,APC,2013-12-31,SH,1978230.0,145156000.0,0.0,0.0,1.9902,,11,999999,,new,ENERGY,370
GREENLIGHT CAPITAL INC,Aptiv PLC,APTV,2013-12-31,SH,2858924.29,144096000.0,3974214.65,194613000.0,1.9756,3.2248,12,10,-28.063164,reduction,INDUSTRIALS,115728
GREENLIGHT CAPITAL INC,BWX Technologies Inc,BWXT,2013-12-31,SH,3992904.0,136517000.0,3992904.0,134641000.0,1.8717,2.2311,13,13,0.0,,INDUSTRIALS,7803
GREENLIGHT CAPITAL INC,Match Group Inc.,MTCH,2013-12-31,SH,6675354.81,130858000.0,6264899.4,97802000.0,1.7941,1.6206,14,17,6.551668,addition,CONSUMER DISCRETIONARY,3997
GREENLIGHT CAPITAL INC,NCR Voyix Corp,VYX,2013-12-31,SH,5954241.67,124418000.0,11899963.33,289177000.0,1.7059,4.7918,15,7,-49.964202,reduction,INFORMATION TECHNOLOGY,3634
GREENLIGHT CAPITAL INC,Liberty Global plc Class A,LBTYA,2013-12-31,SH,1246918.0,110976000.0,1246918.0,98943000.0,1.5216,1.6395,16,16,0.0,,COMMUNICATIONS,4042
GREENLIGHT CAPITAL INC,DST Systems Inc. (DE),DST,2013-12-31,SH,2335260.0,105950000.0,3312738.0,124906000.0,1.4526,2.0697,17,14,-29.50665,reduction,INFORMATION TECHNOLOGY,4025
GREENLIGHT CAPITAL INC,Einstein Noah Restaurant Group Inc,BAGL,2013-12-31,SH,6733469.0,97635000.0,9233469.0,159924000.0,1.3386,2.65,18,12,-27.075414,reduction,CONSUMER DISCRETIONARY,11595
GREENLIGHT CAPITAL INC,Tempur Sealy International Inc,TPX,2013-12-31,SH,7200000.0,97129000.0,4600000.0,50554000.0,1.3317,0.8377,19,26,56.521739,addition,CONSUMER DISCRETIONARY,2683
GREENLIGHT CAPITAL INC,Amdocs Ltd,DOX,2013-12-31,SH,2302245.0,94944000.0,1542245.0,56508000.0,1.3017,0.9364,20,24,49.278811,addition,INFORMATION TECHNOLOGY,4826
GREENLIGHT CAPITAL INC,Spirit Aerosystems Holdings Inc. Class A,SPR,2013-12-31,SH,2682364.0,91415000.0,2682364.0,65020000.0,1.2534,1.0774,21,22,0.0,,INDUSTRIALS,4915
GREENLIGHT CAPITAL INC,Aspen Insurance Holdings Ltd,AHL,2013-12-31,SH,2185003.0,90263000.0,2478935.0,89960000.0,1.2376,1.4907,22,19,-11.857189,reduction,FINANCE,5209
GREENLIGHT CAPITAL INC,Liberty Global plc Class C,LBTYK,2013-12-31,SH,1862162.0,78508000.0,1862162.0,70231000.0,1.0764,1.1638,23,21,0.0,,COMMUNICATIONS,4349
