Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
GREENLIGHT CAPITAL INC,Green Brick Partners Inc,GRBK,2022-03-31,SH,17041811.0,336746000.0,17418668.0,528308000.0,21.3972,30.2207,1,1,-2.163524,reduction,MATERIALS,9612
GREENLIGHT CAPITAL INC,Brighthouse Financial Inc,BHF,2022-03-31,SH,3637688.0,187923000.0,3787688.0,196202000.0,11.9408,11.2233,2,2,-3.960199,reduction,FINANCE,202547
GREENLIGHT CAPITAL INC,Teck Resources Ltd,TECK,2022-03-31,SH,2975898.0,120197000.0,3395898.0,97871000.0,7.6374,5.5985,3,4,-12.367863,reduction,MATERIALS,5572
GREENLIGHT CAPITAL INC,Change Healthcare Inc,CHNG,2022-03-31,SH,3745705.0,81655000.0,3636805.0,77755000.0,5.1884,4.4478,4,5,2.994387,addition,INFORMATION TECHNOLOGY,211789
GREENLIGHT CAPITAL INC,Atlas Air Worldwide Holdings Inc,AAWW,2022-03-31,SH,846000.0,73070000.0,815000.0,76708000.0,4.6429,4.3879,5,6,3.803681,addition,TRANSPORTS,4011
GREENLIGHT CAPITAL INC,Global Payments Inc.,GPN,2022-03-31,SH,506000.0,69241000.0,506000.0,68401000.0,4.3996,3.9127,6,7,0.0,,INFORMATION TECHNOLOGY,409
GREENLIGHT CAPITAL INC,Chemours Co (The),CC,2022-03-31,SH,2141814.0,67424000.0,1741814.0,58456000.0,4.2842,3.3438,7,8,22.964565,addition,MATERIALS,178072
GREENLIGHT CAPITAL INC,Office Depot Inc,ODP,2022-03-31,SH,1405090.0,64395000.0,1437590.0,56469000.0,4.0917,3.2302,8,10,-2.260728,reduction,CONSUMER DISCRETIONARY,124
GREENLIGHT CAPITAL INC,CONSOL Energy Inc,CEIX,2022-03-31,SH,1474721.0,55494000.0,1877021.0,42627000.0,3.5261,2.4384,9,11,-21.432898,reduction,ENERGY,203244
GREENLIGHT CAPITAL INC,Warner Bros.Discovery Inc,WBD,2022-03-31,SH,1652000.0,41167000.0,652000.0,15349000.0,2.6158,0.878,10,22,153.374233,addition,COMMUNICATIONS,3595
GREENLIGHT CAPITAL INC,Capri Holdings Ltd (Michael Kors Holdings),CPRI,2022-03-31,SH,780800.0,40126000.0,883000.0,57315000.0,2.5496,3.2786,11,9,-11.574179,reduction,INDUSTRIALS,117505
GREENLIGHT CAPITAL INC,Resideo Technologies Inc,REZI,2022-03-31,SH,1513383.0,36064000.0,1169383.0,30439000.0,2.2915,1.7412,12,13,29.417223,addition,INDUSTRIALS,210737
GREENLIGHT CAPITAL INC,LivaNova PLC,LIVN,2022-03-31,SH,440000.0,36004000.0,341000.0,29814000.0,2.2877,1.7054,13,15,29.032258,addition,HEALTH CARE,193099
GREENLIGHT CAPITAL INC,BTC iShares Silver Trust,SLV,2022-03-31,SH,1558000.0,35647000.0,1558000.0,33512000.0,2.265,1.917,14,12,0.0,,FINANCE,5927
GREENLIGHT CAPITAL INC,SSgA SPDR Gold Shares,GLD,2022-03-31,SH,183375.0,33127000.0,115880.0,19811000.0,2.1049,1.1332,15,17,58.245599,addition,MATERIALS,3418
GREENLIGHT CAPITAL INC,Kyndryl Holdings Inc,KD,2022-03-31,SH,2420400.0,31756000.0,922400.0,16695000.0,2.0178,0.955,16,19,162.402428,addition,INFORMATION TECHNOLOGY,278382
GREENLIGHT CAPITAL INC,Southwestern Energy Co.,SWN,2022-03-31,SH,4133000.0,29633000.0,0.0,0.0,1.8829,,17,999999,,new,ENERGY,3900
GREENLIGHT CAPITAL INC,Weatherford Intl PLC,WFRD,2022-03-31,SH,703500.0,23426000.0,0.0,0.0,1.4885,,18,999999,,new,ENERGY,212919
GREENLIGHT CAPITAL INC,GoPro Inc,GPRO,2022-03-31,SH,2697200.0,23007000.0,2931900.0,30228000.0,1.4619,1.7291,19,14,-8.005048,reduction,INFORMATION TECHNOLOGY,168348
GREENLIGHT CAPITAL INC,Victoria`s Secret & Co,VSCO,2022-03-31,SH,436081.0,22397000.0,454881.0,25265000.0,1.4231,1.4452,20,16,-4.132949,reduction,CONSUMER DISCRETIONARY,276387
GREENLIGHT CAPITAL INC,International Seaways Inc,INSW,2022-03-31,SH,1023000.0,18455000.0,0.0,0.0,1.1726,,21,999999,,new,ENERGY,198028
GREENLIGHT CAPITAL INC,Synnex Corp,SNX,2022-03-31,SH,167700.0,17308000.0,0.0,0.0,1.0998,,22,999999,,new,INFORMATION TECHNOLOGY,7616
GREENLIGHT CAPITAL INC,Graphic Packaging Holding Company,GPK,2022-03-31,SH,832270.0,16679000.0,832270.0,16230000.0,1.0598,0.9284,23,20,0.0,,MATERIALS,7198
GREENLIGHT CAPITAL INC,Civitas Resources Inc,CIVI,2022-03-31,SH,278218.0,16613000.0,118218.0,5789000.0,1.0556,0.3311,24,33,135.34318,addition,ENERGY,115989
GREENLIGHT CAPITAL INC,Intel Corp.,INTC,2022-03-31,SH,309500.0,15338000.0,309500.0,15939000.0,0.9746,0.9118,25,21,0.0,,INFORMATION TECHNOLOGY,236
GREENLIGHT CAPITAL INC,PLBY Group Inc.,PLBY,2022-03-31,SH,820000.0,10734000.0,410000.0,10922000.0,0.682,0.6248,26,24,100.0,addition,FINANCE,242010
GREENLIGHT CAPITAL INC,Gulfport Energy Corp,GPOR,2022-03-31,SH,113136.0,10162000.0,106054.0,7638000.0,0.6457,0.4369,27,30,6.67773,addition,ENERGY,274977
GREENLIGHT CAPITAL INC,Galapagos NV ADR,GLPG,2022-03-31,SH,160200.0,9936000.0,185000.0,10199000.0,0.6313,0.5834,28,26,-13.405405,reduction,HEALTH CARE,177425
GREENLIGHT CAPITAL INC,News Inc. Class B,NWS,2022-03-31,SH,361291.0,8136000.0,361291.0,8129000.0,0.517,0.465,29,28,0.0,,COMMUNICATIONS,153981
