Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
COOPERMAN LEON G,Alphabet Inc. Class A,GOOGL,2017-12-31,SH,3248700.0,171109000.0,3248700.0,158166000.0,6.4097,6.1461,1,2,0.0,,COMMUNICATIONS,4112
COOPERMAN LEON G,AMC Networks Inc,AMCX,2017-12-31,SH,2885028.0,156022000.0,1353517.0,79140000.0,5.8445,3.0753,2,8,113.150481,addition,COMMUNICATIONS,112407
COOPERMAN LEON G,Shire Plc ADS,SHPG,2017-12-31,SH,980356.0,152073000.0,653977.0,100150000.0,5.6966,3.8917,3,5,49.906801,addition,HEALTH CARE,4912
COOPERMAN LEON G,United Airlines Holdings Inc,UAL,2017-12-31,SH,2247329.0,151470000.0,1774629.0,108039000.0,5.674,4.1982,4,4,26.636553,addition,TRANSPORTS,4204
COOPERMAN LEON G,First Data Corp,FDC,2017-12-31,SH,8065713.0,134778000.0,9065713.0,163545000.0,5.0487,6.3551,5,1,-11.030572,reduction,INFORMATION TECHNOLOGY,193006
COOPERMAN LEON G,Microsoft Corp.,MSFT,2017-12-31,SH,1119070.0,95725000.0,1162070.0,86563000.0,3.5858,3.3637,6,7,-3.700293,reduction,INFORMATION TECHNOLOGY,178
COOPERMAN LEON G,DuPont de Nemours Inc.,DD,2017-12-31,SH,607682.25,91596000.0,646096.5,94665000.0,3.4311,3.6785,7,6,-5.94559,reduction,MATERIALS,225
COOPERMAN LEON G,Aercap Holdings N.V.,AER,2017-12-31,SH,1541846.0,81117000.0,2151435.0,109960000.0,3.0386,4.2729,8,3,-28.334065,reduction,INDUSTRIALS,4846
COOPERMAN LEON G,Hess Corp,HES,2017-12-31,SH,1669600.0,79256000.0,983800.0,46130000.0,2.9689,1.7925,9,19,69.709291,addition,ENERGY,414
COOPERMAN LEON G,WPX Energy Inc,WPX,2017-12-31,SH,4569898.0,64298000.0,4645598.0,53424000.0,2.4086,2.076,10,15,-1.6295,reduction,ENERGY,117555
COOPERMAN LEON G,Sinclair Inc,SBGI,2017-12-31,SH,1656154.0,62685000.0,1422654.0,45596000.0,2.3481,1.7718,11,20,16.412986,addition,COMMUNICATIONS,4081
