Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
BERKSHIRE HATHAWAY INC,Coca Cola Co.,KO,2003-06-30,SH,400000000.0,9282000000.0,400000000.0,8096000000.0,29.6789,29.6123,1,1,0.0,,CONSUMER STAPLES,386
BERKSHIRE HATHAWAY INC,American Express Co,AXP,2003-06-30,SH,151610700.0,6338843000.0,151610700.0,5038024000.0,20.2683,18.4273,2,2,0.0,,FINANCE,368
BERKSHIRE HATHAWAY INC,Gillette Co. (The),G,2003-06-30,SH,96000000.0,3058560000.0,96000000.0,2970240000.0,9.7797,10.8641,3,3,0.0,,CONSUMER STAPLES,107176
BERKSHIRE HATHAWAY INC,Wells Fargo & Co.  (Northwest Bancorporation),WFC,2003-06-30,SH,107206760.0,2701611000.0,106530160.0,2396396000.0,8.6383,8.7652,4,4,0.635125,addition,FINANCE,309
BERKSHIRE HATHAWAY INC,Wesco Financial Corp.,WSC,2003-06-30,SH,5703087.0,1779363000.0,5703087.0,1699520000.0,5.6895,6.2162,5,5,0.0,,FINANCE,11541
BERKSHIRE HATHAWAY INC,Moodys Corp,MCO,2003-06-30,SH,48000000.0,1265040000.0,48000000.0,1109520000.0,4.0449,4.0582,6,7,0.0,,FINANCE,2707
BERKSHIRE HATHAWAY INC,The Washington Post Company,WPO,2003-06-30,SH,1727765.0,1246278000.0,1727765.0,1177230000.0,3.9849,4.3059,7,6,0.0,,Communications,4926
BERKSHIRE HATHAWAY INC,Block (H&R) Inc.,HRB,2003-06-30,SH,31998400.0,691965000.0,31998400.0,683006000.0,2.2125,2.4982,8,8,0.0,,CONSUMER DISCRETIONARY,378
BERKSHIRE HATHAWAY INC,M&T Bank Corp. (Buffalo NY) (Manufacturers & Traders Trust),MTB,2003-06-30,SH,6708760.0,565011000.0,6708760.0,527175000.0,1.8066,1.9282,9,9,0.0,,FINANCE,3627
BERKSHIRE HATHAWAY INC,HCA Inc. (New),HCA,2003-06-30,SH,16609000.0,532152000.0,0.0,0.0,1.7015,,10,999999,,new,HEALTH CARE,101322
BERKSHIRE HATHAWAY INC,Gap (The),GPS,2003-06-30,SH,20000000.0,375200000.0,20000000.0,289800000.0,1.1997,1.06,11,14,0.0,,CONSUMER DISCRETIONARY,981
BERKSHIRE HATHAWAY INC,SunTrust Banks Inc.,STI,2003-06-30,SH,5806300.0,344545000.0,5806300.0,305702000.0,1.1017,1.1182,12,12,0.0,,FINANCE,11359
BERKSHIRE HATHAWAY INC,First Data Corp.,FDC,2003-06-30,SH,8000000.0,331520000.0,8539400.0,316043000.0,1.06,1.156,13,10,-6.316603,reduction,INFORMATION TECHNOLOGY,97351
BERKSHIRE HATHAWAY INC,NIKE Inc.,NKE,2003-06-30,SH,48000000.0,320940000.0,48000000.0,308520000.0,1.0262,1.1285,14,11,0.0,,CONSUMER DISCRETIONARY,4000
BERKSHIRE HATHAWAY INC,Shaw Communications Inc Class B,SJR,2003-06-30,SH,44000000.0,295900000.0,44000000.0,231200000.0,0.9461,0.8456,15,16,0.0,,COMMUNICATIONS,5567
BERKSHIRE HATHAWAY INC,Tegna Inc. (Gannett Co.),TGNA,2003-06-30,SH,3636800.0,279343000.0,3636800.0,256140000.0,0.8932,0.9369,16,15,0.0,,COMMUNICATIONS,4336
BERKSHIRE HATHAWAY INC,Trane Inc,TT,2003-06-30,SH,9696000.0,238942000.0,9696000.0,222264000.0,0.764,0.813,17,17,0.0,,INDUSTRIALS,97410
BERKSHIRE HATHAWAY INC,Automatic Data Processing Inc,ADP,2003-06-30,SH,5735000.0,194187000.0,5735000.0,176581000.0,0.6209,0.6459,18,19,0.0,,INFORMATION TECHNOLOGY,201
BERKSHIRE HATHAWAY INC,Costco Co.,COST,2003-06-30,SH,5254000.0,192296000.0,5254000.0,157778000.0,0.6149,0.5771,19,20,0.0,,CONSUMER STAPLES,393
BERKSHIRE HATHAWAY INC,Iron Mountain Inc.,IRM,2003-06-30,SH,7527750.0,186136000.0,11921250.0,303992000.0,0.5952,1.1119,20,13,-36.854357,reduction,INDUSTRIALS,5651
BERKSHIRE HATHAWAY INC,Comdisco Holding Co. Inc. (New),CDCO,2003-06-30,SH,1477453.0,146268000.0,1468573.0,197743000.0,0.4677,0.7233,21,18,0.604669,addition,INDUSTRIALS,10681
BERKSHIRE HATHAWAY INC,Dover Corp.,DOV,2003-06-30,SH,5571000.0,134820000.0,5571000.0,108990000.0,0.4311,0.3986,22,22,0.0,,INDUSTRIALS,293
BERKSHIRE HATHAWAY INC,Level 3 Communications Inc.,LVLT,2003-06-30,SH,1325826.92,133178000.0,58629.3,4536000.0,0.4258,0.0166,23,36,2161.37259,addition,COMMUNICATIONS,995
BERKSHIRE HATHAWAY INC,USG Corp. (United States Gypsum),USG,2003-06-30,SH,6500000.0,123500000.0,6500000.0,27040000.0,0.3949,0.0989,24,30,0.0,,CONSUMER DISCRETIONARY,4059
BERKSHIRE HATHAWAY INC,Great Lakes Chemical Co.,GLK,2003-06-30,SH,4348700.0,88713000.0,6948700.0,154261000.0,0.2837,0.5642,25,21,-37.417071,reduction,MATERIALS,107164
BERKSHIRE HATHAWAY INC,Sealed Air Corp.,SEE,2003-06-30,SH,3139200.0,74807000.0,4985600.0,100036000.0,0.2392,0.3659,26,24,-37.03466,reduction,MATERIALS,3662
BERKSHIRE HATHAWAY INC,OSI Restaurant Partners Inc.,OSI,2003-06-30,SH,1867500.0,72832000.0,1867500.0,66072000.0,0.2329,0.2417,27,27,0.0,,CONSUMER DISCRETIONARY,103748
BERKSHIRE HATHAWAY INC,Globe Life Inc,GL,2003-06-30,SH,4360902.75,72197000.0,4360902.75,69386000.0,0.2308,0.2538,28,26,0.0,,FINANCE,3707
BERKSHIRE HATHAWAY INC,Mueller Industries Inc,MLI,2003-06-30,SH,9923600.0,67257000.0,9923600.0,61948000.0,0.2151,0.2266,29,28,0.0,,INDUSTRIALS,5225
