Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
BERKSHIRE HATHAWAY INC,Apple Inc,AAPL,2023-09-30,SH,915560382.0,156753093002.0,915560382.0,177591247296.0,50.0397,51.0035,1,1,0.0,,INFORMATION TECHNOLOGY,195
BERKSHIRE HATHAWAY INC,Bank of America Corp. (North Carolina National Bank),BAC,2023-09-30,SH,1032852006.0,28279487924.0,1032852006.0,29632524052.0,9.0276,8.5103,2,2,0.0,,FINANCE,205
BERKSHIRE HATHAWAY INC,American Express Co,AXP,2023-09-30,SH,151610700.0,22618800333.0,151610700.0,26410583940.0,7.2205,7.585,3,3,0.0,,FINANCE,368
BERKSHIRE HATHAWAY INC,Coca Cola Co.,KO,2023-09-30,SH,400000000.0,22392000000.0,400000000.0,24088000000.0,7.1481,6.918,4,4,0.0,,CONSUMER STAPLES,386
BERKSHIRE HATHAWAY INC,Chevron Corp. (Standard Oil of California),CVX,2023-09-30,SH,110248289.0,18590066491.0,123120120.0,19372950883.0,5.9344,5.5638,5,5,-10.454693,reduction,ENERGY,214
BERKSHIRE HATHAWAY INC,Occidental Petroleum Corp.,OXY,2023-09-30,SH,224129192.0,14541501977.0,224129192.0,13178796490.0,4.642,3.7849,6,6,0.0,,ENERGY,442
BERKSHIRE HATHAWAY INC,Kraft Heinz Co. (The),KHC,2023-09-30,SH,325634818.0,10954355278.0,325634818.0,11560036039.0,3.4969,3.32,7,7,0.0,,CONSUMER STAPLES,178038
BERKSHIRE HATHAWAY INC,Moodys Corp,MCO,2023-09-30,SH,24669778.0,7799843711.0,24669778.0,8578175206.0,2.4899,2.4636,8,8,0.0,,FINANCE,2707
BERKSHIRE HATHAWAY INC,Davita Inc.,DVA,2023-09-30,SH,36095570.0,3412114232.0,36095570.0,3626521918.0,1.0892,1.0415,9,10,0.0,,HEALTH CARE,3395
BERKSHIRE HATHAWAY INC,HP Inc,HPQ,2023-09-30,SH,102519035.0,2634739200.0,120952818.0,3714461041.0,0.8411,1.0668,10,9,-15.240474,reduction,INFORMATION TECHNOLOGY,234
BERKSHIRE HATHAWAY INC,VeriSign Inc.,VRSN,2023-09-30,SH,12815613.0,2595546101.0,12815613.0,2895944070.0,0.8286,0.8317,11,11,0.0,,COMMUNICATIONS,960
BERKSHIRE HATHAWAY INC,Citigroup Inc.,C,2023-09-30,SH,55244797.0,2272218501.0,55244797.0,2543470454.0,0.7254,0.7305,12,12,0.0,,FINANCE,216
BERKSHIRE HATHAWAY INC,Kroger Co.,KR,2023-09-30,SH,50000000.0,2237500000.0,50000000.0,2350000000.0,0.7143,0.6749,13,13,0.0,,CONSUMER STAPLES,677
BERKSHIRE HATHAWAY INC,VISA Inc,V,2023-09-30,SH,8297460.0,1908498775.0,8297460.0,1970480801.0,0.6092,0.5659,14,14,0.0,,FINANCE,45920
BERKSHIRE HATHAWAY INC,Charter Communications Inc,CHTR,2023-09-30,SH,3828941.0,1684044831.0,3828941.0,1406638055.0,0.5376,0.404,15,19,0.0,,COMMUNICATIONS,87254
BERKSHIRE HATHAWAY INC,Mastercard Inc,MA,2023-09-30,SH,3986648.0,1578353810.0,3986648.0,1567948658.0,0.5039,0.4503,16,15,0.0,,FINANCE,4044
BERKSHIRE HATHAWAY INC,Aon PLC,AON,2023-09-30,SH,4100000.0,1329302000.0,4335000.0,1496442000.0,0.4243,0.4298,17,16,-5.420992,reduction,FINANCE,11339
BERKSHIRE HATHAWAY INC,Amazon.com Inc.,AMZN,2023-09-30,SH,10000000.0,1271200000.0,10551000.0,1375428360.0,0.4058,0.395,18,20,-5.222254,reduction,CONSUMER DISCRETIONARY,3573
BERKSHIRE HATHAWAY INC,Capital One Financial Corp,COF,2023-09-30,SH,12471030.0,1210313462.0,12471030.0,1363956551.0,0.3864,0.3917,19,21,0.0,,FINANCE,3587
BERKSHIRE HATHAWAY INC,Paramount Global,PARA,2023-09-30,SH,93730975.0,1209129578.0,93730975.0,1491259813.0,0.386,0.4283,20,17,0.0,,COMMUNICATIONS,2509
BERKSHIRE HATHAWAY INC,Liberty Sirius XM Group Series C,LSXMK,2023-09-30,SH,43208291.0,1100083089.0,43208291.0,1414207364.0,0.3512,0.4062,21,18,0.0,,COMMUNICATIONS,196000
BERKSHIRE HATHAWAY INC,Snowflake Inc.,SNOW,2023-09-30,SH,6125376.0,935773692.0,6125376.0,1077943668.0,0.2987,0.3096,22,23,0.0,,INFORMATION TECHNOLOGY,241987
BERKSHIRE HATHAWAY INC,Nu Holdings Ltd,NU,2023-09-30,SH,107118784.0,776611184.0,107118784.0,845167206.0,0.2479,0.2427,23,25,0.0,,INFORMATION TECHNOLOGY,290901
BERKSHIRE HATHAWAY INC,Ally Financial Inc,ALLY,2023-09-30,SH,29000000.0,773720000.0,29000000.0,783290001.0,0.247,0.225,24,26,0.0,,FINANCE,164759
BERKSHIRE HATHAWAY INC,T-Mobile US Inc,TMUS,2023-09-30,SH,5242000.0,734142100.0,5242000.0,728113800.0,0.2344,0.2091,25,27,0.0,,UTILITIES AND TELECOMMUNICATIONS,140861
BERKSHIRE HATHAWAY INC,D.R. Horton Inc.,DHI,2023-09-30,SH,5969714.0,641565163.0,5969714.0,726454496.0,0.2048,0.2086,26,28,0.0,,CONSUMER DISCRETIONARY,4864
BERKSHIRE HATHAWAY INC,Liberty Sirius XM Group Series A,LSXMA,2023-09-30,SH,20207680.0,514285456.0,20207680.0,663013981.0,0.1642,0.1904,27,29,0.0,,COMMUNICATIONS,195998
BERKSHIRE HATHAWAY INC,Formula One Group,FWONK,2023-09-30,SH,7722451.0,481108697.0,7853732.67,581346111.0,0.1536,0.167,28,32,-1.671583,reduction,COMMUNICATIONS,172812
BERKSHIRE HATHAWAY INC,Floor & Decor Holdings Inc,FND,2023-09-30,SH,4780000.0,432590000.0,4780000.0,496928800.0,0.1381,0.1427,29,34,0.0,,CONSUMER DISCRETIONARY,198898
BERKSHIRE HATHAWAY INC,Louisiana Pacific Corp.,LPX,2023-09-30,SH,7044909.0,389372120.0,7044909.0,528227277.0,0.1243,0.1517,30,33,0.0,,MATERIALS,3504
BERKSHIRE HATHAWAY INC,Liberty Media Corp.,LLYVK,2023-09-30,SH,11132590.0,357356140.0,0.0,0.0,0.1141,,31,999999,,new,COMMUNICATIONS,300206
BERKSHIRE HATHAWAY INC,Markel Corp. (Holding Co.),MKL,2023-09-30,SH,158715.0,233706251.0,471661.0,652392063.0,0.0746,0.1874,32,30,-66.349772,reduction,FINANCE,3461
BERKSHIRE HATHAWAY INC,Liberty Media Corp.,LLYVA,2023-09-30,SH,5051918.0,161257223.0,0.0,0.0,0.0515,,33,999999,,new,COMMUNICATIONS,300207
BERKSHIRE HATHAWAY INC,StoneCo Ltd,STNE,2023-09-30,SH,10695448.0,114120430.0,10695448.0,136260008.0,0.0364,0.0391,34,36,0.0,,INFORMATION TECHNOLOGY,210526
