Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
BERKSHIRE HATHAWAY INC,Apple Inc,AAPL,2023-12-31,SH,905560000.0,174347466800.0,915560382.0,156753093002.0,50.1924,50.0397,1,1,-1.092269,reduction,INFORMATION TECHNOLOGY,195
BERKSHIRE HATHAWAY INC,Bank of America Corp. (North Carolina National Bank),BAC,2023-12-31,SH,1032852006.0,34776127042.0,1032852006.0,28279487924.0,10.0116,9.0276,2,2,0.0,,FINANCE,205
BERKSHIRE HATHAWAY INC,American Express Co,AXP,2023-12-31,SH,151610700.0,28402748537.0,151610700.0,22618800333.0,8.1768,7.2205,3,3,0.0,,FINANCE,368
BERKSHIRE HATHAWAY INC,Coca Cola Co.,KO,2023-12-31,SH,400000000.0,23572000000.0,400000000.0,22392000000.0,6.7861,7.1481,4,4,0.0,,CONSUMER STAPLES,386
BERKSHIRE HATHAWAY INC,Chevron Corp. (Standard Oil of California),CVX,2023-12-31,SH,126093326.0,18808080506.0,110248289.0,18590066491.0,5.4146,5.9344,5,5,14.372139,addition,ENERGY,214
BERKSHIRE HATHAWAY INC,Occidental Petroleum Corp.,OXY,2023-12-31,SH,243715804.0,14552270657.0,224129192.0,14541501977.0,4.1894,4.642,6,6,8.738983,addition,ENERGY,442
BERKSHIRE HATHAWAY INC,Kraft Heinz Co. (The),KHC,2023-12-31,SH,325634818.0,12041975570.0,325634818.0,10954355278.0,3.4667,3.4969,7,7,0.0,,CONSUMER STAPLES,178038
BERKSHIRE HATHAWAY INC,Moodys Corp,MCO,2023-12-31,SH,24669778.0,9635028496.0,24669778.0,7799843711.0,2.7738,2.4899,8,8,0.0,,FINANCE,2707
BERKSHIRE HATHAWAY INC,Davita Inc.,DVA,2023-12-31,SH,36095570.0,3781371913.0,36095570.0,3412114232.0,1.0886,1.0892,9,9,0.0,,HEALTH CARE,3395
BERKSHIRE HATHAWAY INC,Citigroup Inc.,C,2023-12-31,SH,55244797.0,2841792358.0,55244797.0,2272218501.0,0.8181,0.7254,10,12,0.0,,FINANCE,216
