Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
TIGER GLOBAL MANAGEMENT LLC,JD.com Inc ADR,JD,2021-06-30,SH,51594753.0,4117777000.0,51650366.0,4355675000.0,7.6592,10.0203,1,1,-0.107672,reduction,CONSUMER DISCRETIONARY,167778
TIGER GLOBAL MANAGEMENT LLC,Microsoft Corp.,MSFT,2021-06-30,SH,13131734.0,3557387000.0,13722734.0,3235409000.0,6.6169,7.4431,2,2,-4.306722,reduction,INFORMATION TECHNOLOGY,178
TIGER GLOBAL MANAGEMENT LLC,Sea Ltd ADR,SE,2021-06-30,SH,10148500.0,2786778000.0,9505500.0,2121913000.0,5.1835,4.8815,3,4,6.764505,addition,INFORMATION TECHNOLOGY,203075
TIGER GLOBAL MANAGEMENT LLC,Roblox Corp. Class A,RBLX,2021-06-30,SH,27392297.0,2464759000.0,40428863.0,2621003000.0,4.5845,6.0297,4,3,-32.24569,reduction,INFORMATION TECHNOLOGY,272747
TIGER GLOBAL MANAGEMENT LLC,DocuSign Inc,DOCU,2021-06-30,SH,7280000.0,2035270000.0,5151000.0,1042820000.0,3.7857,2.399,5,13,41.33178,addition,INFORMATION TECHNOLOGY,206561
TIGER GLOBAL MANAGEMENT LLC,Amazon.com Inc.,AMZN,2021-06-30,SH,11357400.0,1953564000.0,12261900.0,1896965000.0,3.6337,4.364,6,5,-7.376508,reduction,CONSUMER DISCRETIONARY,3573
TIGER GLOBAL MANAGEMENT LLC,DoorDash Inc.,DASH,2021-06-30,SH,10913734.0,1946246000.0,5806568.0,761415000.0,3.6201,1.7517,7,21,87.954985,addition,CONSUMER DISCRETIONARY,243200
TIGER GLOBAL MANAGEMENT LLC,Apollo Global Management Inc,APO,2021-06-30,SH,31052476.0,1931464000.0,34913500.0,1641284000.0,3.5926,3.7758,8,7,-11.058828,reduction,FINANCE,111647
TIGER GLOBAL MANAGEMENT LLC,Carvana Co,CVNA,2021-06-30,SH,6355107.0,1918098000.0,6012907.0,1577787000.0,3.5677,3.6297,9,9,5.691091,addition,CONSUMER DISCRETIONARY,198847
TIGER GLOBAL MANAGEMENT LLC,Crowdstrike Holdings Inc,CRWD,2021-06-30,SH,7537000.0,1894123000.0,7537000.0,1375578000.0,3.5231,3.1645,10,10,0.0,,INFORMATION TECHNOLOGY,211634
TIGER GLOBAL MANAGEMENT LLC,Pinduoduo Inc,PDD,2021-06-30,SH,14053066.0,1785020000.0,14053066.0,1881424000.0,3.3202,4.3283,11,6,0.0,,CONSUMER DISCRETIONARY,210038
TIGER GLOBAL MANAGEMENT LLC,Meta Platforms Inc,META,2021-06-30,SH,5053137.0,1757026000.0,5560137.0,1637627000.0,3.2681,3.7674,12,8,-9.11848,reduction,COMMUNICATIONS,123861
TIGER GLOBAL MANAGEMENT LLC,Zoom Video Communications Inc,ZM,2021-06-30,SH,4283073.0,1657678000.0,2450204.0,787226000.0,3.0833,1.811,13,20,74.804751,addition,INFORMATION TECHNOLOGY,211433
TIGER GLOBAL MANAGEMENT LLC,Shopify Inc,SHOP,2021-06-30,SH,8723000.0,1274413000.0,5175500.0,572669000.0,2.3705,1.3174,14,22,68.544102,addition,COMMUNICATIONS,177657
TIGER GLOBAL MANAGEMENT LLC,ServiceNow Inc,NOW,2021-06-30,SH,2206240.0,1212439000.0,2156000.0,1078237000.0,2.2552,2.4805,15,12,2.330241,addition,INFORMATION TECHNOLOGY,129285
TIGER GLOBAL MANAGEMENT LLC,Ringcentral Inc,RNG,2021-06-30,SH,3940000.0,1144885000.0,3326370.0,990859000.0,2.1295,2.2795,16,17,18.447437,addition,UTILITIES AND TELECOMMUNICATIONS,162648
TIGER GLOBAL MANAGEMENT LLC,TransDigm Group Inc,TDG,2021-06-30,SH,1757245.0,1137447000.0,1757245.0,1033119000.0,2.1157,2.3767,17,14,0.0,,INDUSTRIALS,2714
TIGER GLOBAL MANAGEMENT LLC,Peloton Interactive Inc,PTON,2021-06-30,SH,8826164.0,1094621000.0,7857772.0,883528000.0,2.036,2.0326,18,18,12.324002,addition,CONSUMER DISCRETIONARY,212213
TIGER GLOBAL MANAGEMENT LLC,Uber Technologies Inc,UBER,2021-06-30,SH,20747855.0,1039882000.0,20821712.0,1134992000.0,1.9342,2.6111,19,11,-0.354711,reduction,CONSUMER DISCRETIONARY,211540
TIGER GLOBAL MANAGEMENT LLC,Snowflake Inc.,SNOW,2021-06-30,SH,4189254.0,1012962000.0,2231652.0,511673000.0,1.8841,1.1771,20,26,87.71986,addition,INFORMATION TECHNOLOGY,241987
TIGER GLOBAL MANAGEMENT LLC,Workday Inc,WDAY,2021-06-30,SH,4127450.0,985387000.0,4127450.0,1025382000.0,1.8329,2.3589,21,15,0.0,,COMMUNICATIONS,131962
TIGER GLOBAL MANAGEMENT LLC,Alibaba Group Holding Ltd ADR,BABA,2021-06-30,SH,4219678.0,956939000.0,4478062.0,1015311000.0,1.7799,2.3357,22,16,-5.769996,reduction,COMMUNICATIONS,173707
TIGER GLOBAL MANAGEMENT LLC,Procore Technologies Inc,PCOR,2021-06-30,SH,9525439.0,904440000.0,0.0,0.0,1.6823,,23,999999,,new,INFORMATION TECHNOLOGY,275006
TIGER GLOBAL MANAGEMENT LLC,Spotify Technology SA,SPOT,2021-06-30,SH,3158195.0,870367000.0,3183186.0,852935000.0,1.6189,1.9622,24,19,-0.785094,reduction,COMMUNICATIONS,206359
TIGER GLOBAL MANAGEMENT LLC,UiPath Inc,PATH,2021-06-30,SH,10423632.0,708077000.0,0.0,0.0,1.3171,,25,999999,,new,INFORMATION TECHNOLOGY,274292
TIGER GLOBAL MANAGEMENT LLC,Coinbase Global Inc,COIN,2021-06-30,SH,2625294.0,664987000.0,0.0,0.0,1.2369,,26,999999,,new,INFORMATION TECHNOLOGY,274172
TIGER GLOBAL MANAGEMENT LLC,Atlassian Corp Plc,TEAM,2021-06-30,SH,2465400.0,633263000.0,2465400.0,519608000.0,1.1779,1.1954,27,25,0.0,,INFORMATION TECHNOLOGY,193927
TIGER GLOBAL MANAGEMENT LLC,Futu Holdings Ltd,FUTU,2021-06-30,SH,3468000.0,621084000.0,3340000.0,530459000.0,1.1552,1.2203,28,24,3.832335,addition,INFORMATION TECHNOLOGY,211290
TIGER GLOBAL MANAGEMENT LLC,DoubleVerify Holdings Inc,DV,2021-06-30,SH,13842494.0,586091000.0,0.0,0.0,1.0902,,29,999999,,new,INFORMATION TECHNOLOGY,274277
TIGER GLOBAL MANAGEMENT LLC,Elastic NV,ESTC,2021-06-30,SH,4019843.0,585932000.0,4019843.0,447007000.0,1.0899,1.0283,30,28,0.0,,INFORMATION TECHNOLOGY,210688
TIGER GLOBAL MANAGEMENT LLC,Netflix Inc,NFLX,2021-06-30,SH,1086490.0,573895000.0,1056290.0,551024000.0,1.0675,1.2676,31,23,2.859063,addition,COMMUNICATIONS,692
TIGER GLOBAL MANAGEMENT LLC,Datadog Inc,DDOG,2021-06-30,SH,4992437.0,519613000.0,4757000.0,396448000.0,0.9665,0.912,32,30,4.949275,addition,INFORMATION TECHNOLOGY,212157
TIGER GLOBAL MANAGEMENT LLC,Adobe Systems Inc.,ADBE,2021-06-30,SH,737500.0,431910000.0,737500.0,350585000.0,0.8034,0.8065,33,32,0.0,,INFORMATION TECHNOLOGY,4294
TIGER GLOBAL MANAGEMENT LLC,Sunrun Inc,RUN,2021-06-30,SH,7073257.0,394546000.0,7073257.0,427791000.0,0.7339,0.9841,34,29,0.0,,ENERGY,190487
TIGER GLOBAL MANAGEMENT LLC,Coupa Software Inc,COUP,2021-06-30,SH,1499000.0,392903000.0,1434000.0,364924000.0,0.7308,0.8395,35,31,4.532775,addition,INFORMATION TECHNOLOGY,198140
TIGER GLOBAL MANAGEMENT LLC,Yatsen Holding Ltd ADS,YSG,2021-06-30,SH,28213701.0,264362000.0,5714000.0,70568000.0,0.4917,0.1623,36,59,393.764456,addition,CONSUMER DISCRETIONARY,242717
TIGER GLOBAL MANAGEMENT LLC,Mastercard Inc,MA,2021-06-30,SH,724000.0,264325000.0,724000.0,257780000.0,0.4917,0.593,37,38,0.0,,FINANCE,4044
TIGER GLOBAL MANAGEMENT LLC,PayPal Holdings Inc,PYPL,2021-06-30,SH,896001.0,261166000.0,896001.0,217585000.0,0.4858,0.5006,38,39,0.0,,COMMUNICATIONS,178356
TIGER GLOBAL MANAGEMENT LLC,1Life Healthcare Inc.,ONEM,2021-06-30,SH,7620000.0,251917000.0,7620000.0,297790000.0,0.4686,0.6851,39,35,0.0,,INFORMATION TECHNOLOGY,213690
