Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
TIGER GLOBAL MANAGEMENT LLC,Qiao Xing Universal Resources Inc,XINGF,2003-09-30,SH,1130630.0,40375000.0,0.0,0.0,10.513,,1,999999,,new,INFORMATION TECHNOLOGY,5770
TIGER GLOBAL MANAGEMENT LLC,NetEase Inc ADR,NTES,2003-09-30,SH,13900000.0,38823000.0,11672600.0,21285000.0,10.1088,5.7687,2,4,19.082295,addition,COMMUNICATIONS,6030
TIGER GLOBAL MANAGEMENT LLC,McAfee Inc.,MFE,2003-09-30,SH,1930000.0,26557000.0,150000.0,1902000.0,6.915,0.5155,3,37,1186.666667,addition,INFORMATION TECHNOLOGY,923
TIGER GLOBAL MANAGEMENT LLC,SafeNet Inc.,SFNT,2003-09-30,SH,646700.0,23365000.0,646700.0,18082000.0,6.0838,4.9006,4,5,0.0,,INFORMATION TECHNOLOGY,104948
TIGER GLOBAL MANAGEMENT LLC,InterCept Inc.,ICPT,2003-09-30,SH,1191000.0,16233000.0,627820.0,5286000.0,4.2268,1.4326,5,26,89.704055,addition,INDUSTRIALS,101659
TIGER GLOBAL MANAGEMENT LLC,Hyperion Solutions,HYSL,2003-09-30,SH,750000.0,14505000.0,750000.0,16865000.0,3.7769,4.5708,6,7,0.0,,INFORMATION TECHNOLOGY,101595
TIGER GLOBAL MANAGEMENT LLC,Ziff Davis Inc,ZD,2003-09-30,SH,880900.0,14489000.0,880900.0,8809000.0,3.7727,2.3874,7,15,0.0,,INFORMATION TECHNOLOGY,672
TIGER GLOBAL MANAGEMENT LLC,Iron Mountain Inc.,IRM,2003-09-30,SH,587400.0,14058000.0,655650.0,16212000.0,3.6605,4.3938,8,8,-10.409517,reduction,INDUSTRIALS,5651
TIGER GLOBAL MANAGEMENT LLC,Lexmark International Inc. Class A,LXK,2003-09-30,SH,216600.0,13648000.0,245000.0,17339000.0,3.5537,4.6992,9,6,-11.591837,reduction,INFORMATION TECHNOLOGY,678
TIGER GLOBAL MANAGEMENT LLC,Microsoft Corp.,MSFT,2003-09-30,SH,480000.0,13344000.0,500000.0,12820000.0,3.4745,3.4745,10,11,-4.0,reduction,INFORMATION TECHNOLOGY,178
TIGER GLOBAL MANAGEMENT LLC,Beyond Inc,BYON,2003-09-30,SH,894700.0,13324000.0,760168.0,11030000.0,3.4693,2.9894,11,13,17.697667,addition,CONSUMER DISCRETIONARY,700
TIGER GLOBAL MANAGEMENT LLC,Sohucom Ltd ADS,SOHU,2003-09-30,SH,400345.0,12483000.0,711185.0,24180000.0,3.2504,6.5533,12,2,-43.707334,reduction,COMMUNICATIONS,5230
TIGER GLOBAL MANAGEMENT LLC,Checkfree Corp.,CKFR,2003-09-30,SH,482600.0,9705000.0,0.0,0.0,2.527,,13,999999,,new,INFORMATION TECHNOLOGY,97376
TIGER GLOBAL MANAGEMENT LLC,Voyager Learning Co.,VLCY,2003-09-30,SH,350000.0,9205000.0,350000.0,9030000.0,2.3968,2.4473,14,14,0.0,,CONSUMER DISCRETIONARY,10079
TIGER GLOBAL MANAGEMENT LLC,VEON Ltd ADR,VEON,2003-09-30,SH,86160.0,8739000.0,76260.0,5903000.0,2.2755,1.5998,15,24,12.981904,addition,UTILITIES AND TELECOMMUNICATIONS,4139
TIGER GLOBAL MANAGEMENT LLC,Mobile Telesystems OJSC ADS ADR,MBT,2003-09-30,SH,1150000.0,8458000.0,1170000.0,6903000.0,2.2023,1.8709,16,19,-1.709402,reduction,UTILITIES AND TELECOMMUNICATIONS,6390
TIGER GLOBAL MANAGEMENT LLC,WebEx Communications Inc,WEBX,2003-09-30,SH,357508.0,6750000.0,357508.0,4919000.0,1.7576,1.3331,17,27,0.0,,INFORMATION TECHNOLOGY,106543
TIGER GLOBAL MANAGEMENT LLC,Booking Holdings Inc. (Priceline),BKNG,2003-09-30,SH,208882.0,6066000.0,81882.0,1824000.0,1.5795,0.4943,18,39,155.101243,addition,CONSUMER DISCRETIONARY,4288
TIGER GLOBAL MANAGEMENT LLC,Siebel Systems Inc,SEBL,2003-09-30,SH,610000.0,5954000.0,0.0,0.0,1.5503,,19,999999,,new,INFORMATION TECHNOLOGY,104877
TIGER GLOBAL MANAGEMENT LLC,Oracle Corp,ORCL,2003-09-30,SH,508500.0,5721000.0,1100000.0,13211000.0,1.4896,3.5804,20,10,-53.772727,reduction,INFORMATION TECHNOLOGY,20
TIGER GLOBAL MANAGEMENT LLC,Intel Corp.,INTC,2003-09-30,SH,200000.0,5504000.0,320000.0,6659000.0,1.4331,1.8047,21,21,-37.5,reduction,INFORMATION TECHNOLOGY,236
TIGER GLOBAL MANAGEMENT LLC,eBay Inc.,EBAY,2003-09-30,SH,201000.0,5391000.0,301000.0,7826000.0,1.4037,2.121,22,16,-33.222591,reduction,CONSUMER DISCRETIONARY,399
TIGER GLOBAL MANAGEMENT LLC,Tech Data Corp.,TECD,2003-09-30,SH,170000.0,5245000.0,250000.0,6688000.0,1.3657,1.8126,23,20,-32.0,reduction,INFORMATION TECHNOLOGY,2759
TIGER GLOBAL MANAGEMENT LLC,CDW Corp. (Old),CDWC,2003-09-30,SH,90000.0,5184000.0,140000.0,6413000.0,1.3498,1.7381,24,22,-35.714286,reduction,INFORMATION TECHNOLOGY,97389
