Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
TIGER GLOBAL MANAGEMENT LLC,Spotify Technology SA,SPOT,2018-12-31,SH,12804491.0,1453310000.0,12802361.0,2315051000.0,9.6781,10.9756,1,2,0.016638,addition,COMMUNICATIONS,206359
TIGER GLOBAL MANAGEMENT LLC,Microsoft Corp.,MSFT,2018-12-31,SH,13167400.0,1337413000.0,13106000.0,1498933000.0,8.9063,7.1064,2,3,0.468488,addition,INFORMATION TECHNOLOGY,178
TIGER GLOBAL MANAGEMENT LLC,JD.com Inc ADR,JD,2018-12-31,SH,57921170.0,1212290000.0,50405659.0,1315084000.0,8.073,6.2348,3,4,14.910054,addition,CONSUMER DISCRETIONARY,167778
TIGER GLOBAL MANAGEMENT LLC,Stellantis NV,STLA,2018-12-31,SH,81045000.0,1171911000.0,62170000.0,1088597000.0,7.8041,5.161,4,7,30.360302,addition,CONSUMER DISCRETIONARY,174213
TIGER GLOBAL MANAGEMENT LLC,Amazon.com Inc.,AMZN,2018-12-31,SH,14880280.0,1117487000.0,23943000.0,2397891000.0,7.4417,11.3683,5,1,-37.85123,reduction,CONSUMER DISCRETIONARY,3573
TIGER GLOBAL MANAGEMENT LLC,Apollo Global Management Inc,APO,2018-12-31,SH,37663500.0,924262000.0,34422807.0,1189308000.0,6.155,5.6385,6,6,9.414378,addition,FINANCE,111647
TIGER GLOBAL MANAGEMENT LLC,Booking Holdings Inc. (Priceline),BKNG,2018-12-31,SH,451223.0,777196000.0,661112.0,1311646000.0,5.1756,6.2185,7,5,-31.747873,reduction,CONSUMER DISCRETIONARY,4288
TIGER GLOBAL MANAGEMENT LLC,Meta Platforms Inc,META,2018-12-31,SH,5372000.0,704215000.0,4621000.0,759970000.0,4.6896,3.603,8,10,16.251894,addition,COMMUNICATIONS,123861
TIGER GLOBAL MANAGEMENT LLC,TransDigm Group Inc,TDG,2018-12-31,SH,2066000.0,702564000.0,1844000.0,686521000.0,4.6786,3.2548,9,11,12.039046,addition,INDUSTRIALS,2714
TIGER GLOBAL MANAGEMENT LLC,Alibaba Group Holding Ltd ADR,BABA,2018-12-31,SH,4114645.0,563994000.0,6471010.0,1066164000.0,3.7558,5.0547,10,8,-36.414176,reduction,COMMUNICATIONS,173707
TIGER GLOBAL MANAGEMENT LLC,Dominos Pizza Inc,DPZ,2018-12-31,SH,1872200.0,464287000.0,2105700.0,620760000.0,3.0918,2.943,11,12,-11.088949,reduction,CONSUMER DISCRETIONARY,776
TIGER GLOBAL MANAGEMENT LLC,Eventbrite Inc,EB,2018-12-31,SH,14364271.0,399470000.0,14364271.0,545411000.0,2.6602,2.5858,12,13,0.0,,COMMUNICATIONS,210341
TIGER GLOBAL MANAGEMENT LLC,Netflix Inc,NFLX,2018-12-31,SH,1477303.0,395415000.0,2157450.0,807167000.0,2.6332,3.8268,13,9,-31.525505,reduction,COMMUNICATIONS,692
