Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
TIGER GLOBAL MANAGEMENT LLC,Focus Media Holdings Inc,FMCN,2006-09-30,SH,5839454.0,169111000.0,2000000.0,65160000.0,10.3409,4.6698,1,6,191.9727,addition,CONSUMER DISCRETIONARY,4819
TIGER GLOBAL MANAGEMENT LLC,America Movil S.A.B.DE C.V.,AMX,2006-09-30,SH,8460000.0,166535000.0,9017000.0,149953000.0,10.1834,10.7466,2,1,-6.177221,reduction,UTILITIES AND TELECOMMUNICATIONS,3509
TIGER GLOBAL MANAGEMENT LLC,American Tower Corp. Class A,AMT,2006-09-30,SH,4530000.0,165345000.0,3650000.0,113588000.0,10.1106,8.1404,3,2,24.109589,addition,UTILITIES AND TELECOMMUNICATIONS,4850
TIGER GLOBAL MANAGEMENT LLC,Baidu Inc ADR,BIDU,2006-09-30,SH,12900000.0,112927000.0,12200000.0,100687000.0,6.9054,7.2159,4,5,5.737705,addition,COMMUNICATIONS,4807
TIGER GLOBAL MANAGEMENT LLC,NutriSystem Inc,NTRI,2006-09-30,SH,1705000.0,106204000.0,1755000.0,109038000.0,6.4942,7.8143,5,4,-2.849003,reduction,CONSUMER DISCRETIONARY,3383
TIGER GLOBAL MANAGEMENT LLC,Alphabet Inc. Class A,GOOGL,2006-09-30,SH,5172340.0,103938000.0,5222340.0,109494000.0,6.3557,7.847,6,3,-0.957425,reduction,COMMUNICATIONS,4112
TIGER GLOBAL MANAGEMENT LLC,COMCAST CORP SPL A (NEW),CMCSK,2006-09-30,SH,2947500.0,72332000.0,2250000.0,49170000.0,4.423,3.5238,7,8,31.0,addition,CONSUMER DISCRETIONARY,2829
TIGER GLOBAL MANAGEMENT LLC,UnitedHealth Group Inc.,UNH,2006-09-30,SH,1310000.0,64452000.0,425000.0,19032000.0,3.9412,1.364,8,19,208.235294,addition,HEALTH CARE,153
TIGER GLOBAL MANAGEMENT LLC,WNS (Holdings) Ltd ADR,WNS,2006-09-30,SH,2246266.0,64131000.0,0.0,0.0,3.9215,,9,999999,,new,INFORMATION TECHNOLOGY,4975
TIGER GLOBAL MANAGEMENT LLC,Elevance Health Inc,ELV,2006-09-30,SH,723000.0,55707000.0,0.0,0.0,3.4064,,10,999999,,new,HEALTH CARE,175259
TIGER GLOBAL MANAGEMENT LLC,NIKE Inc.,NKE,2006-09-30,SH,4720000.0,51696000.0,0.0,0.0,3.1611,,11,999999,,new,CONSUMER DISCRETIONARY,4000
TIGER GLOBAL MANAGEMENT LLC,UTStarcom Holdings Corp,UTSI,2006-09-30,SH,453704.63,48297000.0,337049.63,31511000.0,2.9533,2.2583,12,12,34.61063,addition,INFORMATION TECHNOLOGY,837
TIGER GLOBAL MANAGEMENT LLC,Ziff Davis Inc,ZD,2006-09-30,SH,1725000.0,40755000.0,2129643.6,57815000.0,2.4921,4.1434,13,7,-19.000531,reduction,INFORMATION TECHNOLOGY,672
TIGER GLOBAL MANAGEMENT LLC,Martin Marietta Materials Inc.,MLM,2006-09-30,SH,445000.0,37656000.0,0.0,0.0,2.3026,,14,999999,,new,MATERIALS,3842
TIGER GLOBAL MANAGEMENT LLC,SBA Communications Corp.,SBAC,2006-09-30,SH,1400000.0,34062000.0,0.0,0.0,2.0829,,15,999999,,new,UTILITIES AND TELECOMMUNICATIONS,3659
TIGER GLOBAL MANAGEMENT LLC,eCollege.com Inc,ECLG,2006-09-30,SH,2008306.0,32113000.0,2008306.0,42456000.0,1.9637,3.0427,16,9,0.0,,INFORMATION TECHNOLOGY,100095
TIGER GLOBAL MANAGEMENT LLC,Cheniere Energy Inc,LNG,2006-09-30,SH,1047800.0,31130000.0,1047800.0,40864000.0,1.9036,2.9286,17,10,0.0,,ENERGY,6901
TIGER GLOBAL MANAGEMENT LLC,Supertex Inc.,SUPX,2006-09-30,SH,620000.0,24099000.0,0.0,0.0,1.4736,,18,999999,,new,INFORMATION TECHNOLOGY,5636
TIGER GLOBAL MANAGEMENT LLC,Crocs Inc,CROX,2006-09-30,SH,1400000.0,23765000.0,1764600.0,22190000.0,1.4532,1.5903,19,15,-20.661906,reduction,CONSUMER DISCRETIONARY,5
TIGER GLOBAL MANAGEMENT LLC,La-Z-Boy Inc,LZB,2006-09-30,SH,1555000.0,21708000.0,1255000.0,17570000.0,1.3274,1.2592,20,22,23.904382,addition,CONSUMER DISCRETIONARY,4039
TIGER GLOBAL MANAGEMENT LLC,Simpson Manufacturing Co. Inc.,SSD,2006-09-30,SH,800000.0,21624000.0,500000.0,18025000.0,1.3223,1.2918,21,21,60.0,addition,INDUSTRIALS,6430
TIGER GLOBAL MANAGEMENT LLC,NetEase Inc ADR,NTES,2006-09-30,SH,6559050.0,21461000.0,0.0,0.0,1.3123,,22,999999,,new,COMMUNICATIONS,6030
TIGER GLOBAL MANAGEMENT LLC,Gmarket ADS,EBGMY,2006-09-30,SH,1431475.0,21312000.0,0.0,0.0,1.3032,,23,999999,,new,CONSUMER DISCRETIONARY,7196
TIGER GLOBAL MANAGEMENT LLC,Koninklijke Philips Electronics NV ADR,PHG,2006-09-30,SH,579600.0,20292000.0,579600.0,18049000.0,1.2408,1.2935,24,20,0.0,,INDUSTRIALS,6379
TIGER GLOBAL MANAGEMENT LLC,Blue Nile Inc,NILE,2006-09-30,SH,543825.0,19768000.0,671136.0,21584000.0,1.2088,1.5468,25,16,-18.969479,reduction,CONSUMER DISCRETIONARY,6102
TIGER GLOBAL MANAGEMENT LLC,American Science and Engineering Inc.,ASEI,2006-09-30,SH,390000.0,18923000.0,300000.0,17376000.0,1.1571,1.2453,26,23,30.0,addition,INDUSTRIALS,5665
TIGER GLOBAL MANAGEMENT LLC,Dobson Communications Corp Class A,DCEL,2006-09-30,SH,2500000.0,17550000.0,0.0,0.0,1.0732,,27,999999,,new,COMMUNICATIONS,65070
TIGER GLOBAL MANAGEMENT LLC,Cogo Group Inc.,COGO,2006-09-30,SH,1000000.0,14990000.0,900000.0,10017000.0,0.9166,0.7179,28,38,11.111111,addition,INDUSTRIALS,4190
