Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Canadian Pacific Railway Ltd. (2001),CP,2012-12-31,SH,120799440.0,2455128000.0,120799440.0,2002613000.0,26.3832,22.5077,1,1,0.0,,TRANSPORTS,2507
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Procter & Gamble Co. (OH) (1905),PG,2012-12-31,SH,27946892.0,1897314000.0,27946892.0,1938397000.0,20.3889,21.786,2,2,0.0,,CONSUMER STAPLES,272
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",General Growth Properties Inc. (DE),GGP,2012-12-31,SH,74733712.0,1483465000.0,74733712.0,1455812000.0,15.9416,16.3621,3,3,0.0,,REAL ESTATE,230
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Beam Inc,BEAM,2012-12-31,SH,20818545.0,1271804000.0,20818545.0,1197899000.0,13.667,13.4634,4,4,0.0,,CONSUMER DISCRETIONARY,503
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",J C Penney Company Inc,CPPRQ,2012-12-31,SH,39075771.0,770183000.0,39075771.0,949151000.0,8.2765,10.6677,5,5,0.0,,CONSUMER DISCRETIONARY,338
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Burger King Worldwide,BKW,2012-12-31,SH,38361360.0,630661000.0,38361360.0,534757000.0,6.7772,6.0102,6,6,0.0,,CONSUMER STAPLES,128259
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Procter & Gamble Co. (OH) (1905),PG,2012-12-31,CALL,4333200.0,294181000.0,6452700.0,447559000.0,3.1613,5.0302,7,7,-32.846715,reduction,CONSUMER STAPLES,272
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Howard Hughes Corporation (The),HHH,2012-12-31,SH,3568017.0,260537000.0,3568017.0,253508000.0,2.7998,2.8492,8,8,0.0,,REAL ESTATE,96715
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Mondelez International Inc. (Kraft Foods),MDLZ,2012-12-31,SH,5978214.0,152265000.0,0.0,0.0,1.6363,,9,999999,,new,CONSUMER STAPLES,3785
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Matson Inc,MATX,2012-12-31,SH,3644948.0,90103000.0,3644870.0,76214000.0,0.9683,0.8566,10,9,0.00214,addition,REAL ESTATE,5043
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Alexander & Baldwin Holdings Inc,ALEX,2012-12-31,SH,0.0,0.0,1406836.0,41544000.0,,0.4669,999999,10,-100.0,soldall,TRANSPORTS,244120
