Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",J C Penney Company Inc,CPPRQ,2010-12-31,SH,34919071.0,1128235000.0,15711994.0,427052000.0,19.3034,10.569,1,4,122.244681,addition,CONSUMER DISCRETIONARY,338
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",General Growth Properties Inc. (DE),GGP,2010-12-31,SH,69965786.0,1083070000.0,23953782.0,373679000.0,18.5306,9.2481,2,5,192.086594,addition,REAL ESTATE,230
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Beam Inc,BEAM,2010-12-31,SH,16668636.0,1004286000.0,7465555.0,367529000.0,17.1827,9.0959,3,6,123.273903,addition,CONSUMER DISCRETIONARY,503
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Citigroup Inc.,C,2010-12-31,SH,14651428.7,693013000.0,14647542.6,571254000.0,11.857,14.1378,4,3,0.026531,addition,FINANCE,216
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Mondelez International Inc. (Kraft Foods),MDLZ,2010-12-31,SH,19470089.0,613502000.0,27632023.0,852724000.0,10.4966,21.1038,5,1,-29.537953,reduction,CONSUMER STAPLES,3785
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Target Corp.,TGT,2010-12-31,SH,7399622.0,444939000.0,14143896.0,755850000.0,7.6126,18.7063,6,2,-47.683283,reduction,CONSUMER DISCRETIONARY,305
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",General Motors Co,GM,2010-12-31,SH,7187740.0,264941000.0,0.0,0.0,4.533,,7,999999,,new,CONSUMER DISCRETIONARY,107357
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",CoreCivic Inc. (Corrections Corp. of America),CXW,2010-12-31,SH,7827430.0,196155000.0,10936672.0,269917000.0,3.3561,6.6801,8,8,-28.429508,reduction,REAL ESTATE,4021
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Howard Hughes Corporation (The),HHH,2010-12-31,SH,3568017.0,194172000.0,0.0,0.0,3.3222,,9,999999,,new,REAL ESTATE,96715
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",J C Penney Company Inc,CPPRQ,2010-12-31,CALL,4156700.0,134303000.0,0.0,0.0,2.2978,,10,999999,,new,CONSUMER DISCRETIONARY,338
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Automatic Data Processing Inc,ADP,2010-12-31,SH,1404733.0,65011000.0,8700612.0,365687000.0,1.1123,9.0503,11,7,-83.854779,reduction,INFORMATION TECHNOLOGY,201
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Borders Group Inc.,BGPIQ,2010-12-31,SH,10597980.0,9541000.0,10597980.0,12612000.0,0.1632,0.3121,12,10,0.0,,CONSUMER DISCRETIONARY,5056
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Matson Inc,MATX,2010-12-31,SH,358708.09,6885000.0,0.0,0.0,0.1178,,13,999999,,new,REAL ESTATE,5043
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Greenlight Capital Re Ltd.,GLRE,2010-12-31,SH,250000.0,6703000.0,250000.0,6255000.0,0.1147,0.1548,14,11,0.0,,FINANCE,6676
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Landrys Restaurants Inc.,LNY,2010-12-31,SH,0.0,0.0,1554255.0,38063000.0,,0.942,999999,9,-100.0,soldall,CONSUMER DISCRETIONARY,5746
