Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Canadian Pacific Railway Ltd. (2001),CP,2013-06-30,SH,120799440.0,2932527000.0,120799440.0,3152141000.0,26.7763,31.3083,1,1,0.0,,TRANSPORTS,2507
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Procter & Gamble Co. (OH) (1905),PG,2013-06-30,CALL,25000000.0,1924750000.0,957600.0,73793000.0,17.5745,0.7329,2,10,2510.6934,addition,CONSUMER STAPLES,272
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",General Growth Properties Inc. (DE),GGP,2013-06-30,SH,67789157.0,1346970000.0,74733712.0,1485707000.0,12.2989,14.7566,3,3,-9.292399,reduction,REAL ESTATE,230
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Beam Inc,BEAM,2013-06-30,SH,20818545.0,1313859000.0,20818545.0,1322811000.0,11.9966,13.1387,4,4,0.0,,CONSUMER DISCRETIONARY,503
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Air Products & Chemicals Inc,APD,2013-06-30,SH,10913460.35,924464000.0,0.0,0.0,8.4411,,5,999999,,new,MATERIALS,363
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Burger King Worldwide,BKW,2013-06-30,SH,38372120.0,748640000.0,38372120.0,732908000.0,6.8357,7.2795,6,5,0.0,,CONSUMER STAPLES,128259
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Procter & Gamble Co. (OH) (1905),PG,2013-06-30,SH,8940133.0,688301000.0,27946892.0,2153588000.0,6.2847,21.3903,7,2,-68.010278,reduction,CONSUMER STAPLES,272
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",J C Penney Company Inc,CPPRQ,2013-06-30,SH,39075771.0,667414000.0,39075771.0,590435000.0,6.094,5.8644,8,6,0.0,,CONSUMER DISCRETIONARY,338
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Howard Hughes Corporation (The),HHH,2013-06-30,SH,3568017.0,399939000.0,3568017.0,299036000.0,3.6518,2.9701,9,7,0.0,,REAL ESTATE,96715
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Matson Inc,MATX,2013-06-30,SH,202913.0,5073000.0,3033985.0,74636000.0,0.0463,0.7413,10,9,-93.311997,reduction,REAL ESTATE,5043
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Mondelez International Inc. (Kraft Foods),MDLZ,2013-06-30,SH,0.0,0.0,5978956.0,183016000.0,,1.8178,999999,8,-100.0,soldall,CONSUMER STAPLES,3785
