Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Canadian Pacific Railway Ltd. (2001),CP,2014-03-31,SH,85799440.0,2581362000.0,85799440.0,2596634000.0,30.8081,31.5462,1,1,0.0,,TRANSPORTS,2507
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Air Products & Chemicals Inc,APD,2014-03-31,SH,22213551.16,2446162000.0,22213551.16,2296976000.0,29.1945,27.9057,2,2,0.0,,MATERIALS,363
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Burger King Worldwide,BKW,2014-03-31,SH,38387865.0,1019198000.0,38387865.0,877547000.0,12.164,10.6612,3,4,0.0,,CONSUMER STAPLES,128259
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Beam Inc,BEAM,2014-03-31,SH,11668545.0,971990000.0,20818545.0,1416910000.0,11.6005,17.2139,4,3,-43.951198,reduction,CONSUMER DISCRETIONARY,503
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Element Solutions Inc,ESI,2014-03-31,SH,33333330.0,635000000.0,0.0,0.0,7.5786,,5,999999,,new,MATERIALS,165240
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Howard Hughes Corporation (The),HHH,2014-03-31,SH,3568017.0,509192000.0,3568017.0,428519000.0,6.0771,5.206,6,6,0.0,,REAL ESTATE,96715
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Apartment Investment and Management Co,AIV,2014-03-31,SH,28124440.59,113307000.0,0.0,0.0,1.3523,,7,999999,,new,REAL ESTATE,4261
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Allergan Inc.,AGN,2014-03-31,SH,597431.0,74141000.0,0.0,0.0,0.8849,,8,999999,,new,HEALTH CARE,3531
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Home Properties Inc.,HME,2014-03-31,SH,473778.0,28484000.0,0.0,0.0,0.34,,9,999999,,new,REAL ESTATE,2566
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",General Growth Properties Inc. (DE),GGP,2014-03-31,SH,0.0,0.0,27624282.0,554419000.0,,6.7356,999999,5,-100.0,soldall,REAL ESTATE,230
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Procter & Gamble Co. (OH) (1905),PG,2014-03-31,SH,0.0,0.0,739605.0,60211000.0,,0.7315,999999,7,-100.0,soldall,CONSUMER STAPLES,272
