Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Sears Holdings Corp,SHLDQ,2007-12-31,SH,6150000.0,627607000.0,5000000.0,636000000.0,46.3936,21.5087,1,3,23.0,addition,CONSUMER DISCRETIONARY,1061
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Target Corp.,TGT,2007-12-31,SH,7562260.0,378114000.0,3548060.0,225550000.0,27.9507,7.6278,2,5,113.137884,addition,CONSUMER DISCRETIONARY,305
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Barnes & Noble Inc,BKS,2007-12-31,SH,6540451.0,225319000.0,6540451.0,230616000.0,16.6559,7.7991,3,4,0.0,,CONSUMER DISCRETIONARY,2796
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Borders Group Inc.,BGPIQ,2007-12-31,SH,10597880.0,112867000.0,6855580.0,91385000.0,8.3433,3.0905,4,6,54.58765,addition,CONSUMER DISCRETIONARY,5056
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Greenlight Capital Re Ltd.,GLRE,2007-12-31,SH,250000.0,5198000.0,250000.0,5070000.0,0.3842,0.1715,5,7,0.0,,FINANCE,6676
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Cadbury Plc ADR,CDSCY,2007-12-31,SH,35383.0,1746000.0,35383.0,1646000.0,0.1291,0.0557,6,8,0.0,,CONSUMER STAPLES,46042
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Ambac Financial Group Inc,ABKFQ,2007-12-31,PUT,1000000.0,1250000.0,0.0,0.0,0.0924,,7,999999,,new,FINANCE,289
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",MBIA Inc.,MBI,2007-12-31,PUT,697700.0,545000.0,0.0,0.0,0.0403,,8,999999,,new,FINANCE,2840
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Target Corp.,TGT,2007-12-31,CALL,12000.0,142000.0,12000.0,265000.0,0.0105,0.009,9,9,0.0,,CONSUMER DISCRETIONARY,305
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",McDonalds Corp.,MCD,2007-12-31,SH,0.0,0.0,18759577.0,1021834000.0,,34.5572,999999,1,-100.0,soldall,CONSUMER DISCRETIONARY,250
"PERSHING SQUARE CAPITAL MANAGEMENT, L.P.",Center Coast Brookfield MLP & Energy Infrastructure Fund,CEN,2007-12-31,SH,0.0,0.0,21432734.0,744573000.0,,25.1805,999999,2,-100.0,soldall,MUTUAL FUND,97379
