Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
FARALLON CAPITAL MANAGEMENT LLC,SPDR S&P 500 ETF TRUST,SPY,2015-09-30,CALL,4950000.0,948569000.0,0.0,0.0,12.5321,,1,999999,,new,FINANCE,3962
FARALLON CAPITAL MANAGEMENT LLC,Time Warner Cable Inc.,TWC,2015-09-30,SH,3379000.0,606091000.0,2222469.0,395977000.0,8.0074,5.3159,2,4,52.038116,addition,CONSUMER DISCRETIONARY,2836
FARALLON CAPITAL MANAGEMENT LLC,Broadcom Corp,BRCM,2015-09-30,SH,6918529.0,355820000.0,5623300.0,289544000.0,4.701,3.8871,3,5,23.033254,addition,INFORMATION TECHNOLOGY,3832
FARALLON CAPITAL MANAGEMENT LLC,SIGMA - ALDRICH CORP,SIAL,2015-09-30,SH,2002800.0,278229000.0,1992000.0,277585000.0,3.6759,3.7265,4,7,0.542169,reduction,MATERIALS,3455
FARALLON CAPITAL MANAGEMENT LLC,Allergan Plc,AGN,2015-09-30,SH,894411.0,243110000.0,919284.0,278966000.0,3.2119,3.745,5,6,-2.705693,reduction,HEALTH CARE,138708
FARALLON CAPITAL MANAGEMENT LLC,Alphabet Inc. Class C,GOOG,2015-09-30,SH,7720000.0,234850000.0,3588080.0,93382000.0,3.1027,1.2536,6,31,115.156853,addition,COMMUNICATIONS,166886
FARALLON CAPITAL MANAGEMENT LLC,Charter Communications Inc,CHTR,2015-09-30,SH,1280000.0,225088000.0,1157000.0,198136000.0,2.9738,2.6599,7,9,10.630942,addition,COMMUNICATIONS,87254
FARALLON CAPITAL MANAGEMENT LLC,Signet Jewelers Ltd,SIG,2015-09-30,SH,1627500.0,221552000.0,1227000.0,157350000.0,2.9271,2.1124,8,13,32.640587,reduction,CONSUMER DISCRETIONARY,8531
FARALLON CAPITAL MANAGEMENT LLC,B/E Aerospace Inc .,BEAV,2015-09-30,SH,4730000.0,207647000.0,2104200.0,115521000.0,2.7433,1.5508,9,21,124.788518,addition,INDUSTRIALS,538
FARALLON CAPITAL MANAGEMENT LLC,Humana Inc.,HUM,2015-09-30,SH,1137500.0,203613000.0,239000.0,45716000.0,2.6901,0.6137,10,43,375.941423,addition,HEALTH CARE,417
FARALLON CAPITAL MANAGEMENT LLC,Cigna Holding Co,CI,2015-09-30,SH,1462500.0,197467000.0,415000.0,67230000.0,2.6089,0.9025,11,36,252.409639,addition,FINANCE,11343
FARALLON CAPITAL MANAGEMENT LLC,Allison Transmission Holdings Inc,ALSN,2015-09-30,SH,7044700.0,188023000.0,3700000.0,108262000.0,2.4841,1.4534,12,23,90.397297,addition,CONSUMER DISCRETIONARY,120309
FARALLON CAPITAL MANAGEMENT LLC,SPDR S&P 500 ETF TRUST,SPY,2015-09-30,PUT,967500.0,185402000.0,0.0,0.0,2.4495,,13,999999,,new,FINANCE,3962
FARALLON CAPITAL MANAGEMENT LLC,ALTERA CORP,ALTR,2015-09-30,SH,3545000.0,177534000.0,895000.0,45824000.0,2.3455,0.6152,14,42,296.089385,addition,INFORMATION TECHNOLOGY,5046
FARALLON CAPITAL MANAGEMENT LLC,American Tower Corp. Class A,AMT,2015-09-30,SH,1982000.0,174376000.0,1710000.0,159526000.0,2.3038,2.1416,15,12,15.906433,addition,UTILITIES AND TELECOMMUNICATIONS,4850
