Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
FARALLON CAPITAL MANAGEMENT LLC,American Tower Corp. Class A,AMT,2014-03-31,SH,3213000.0,263048000.0,2841000.0,226769000.0,5.1666,4.6962,1,3,13.093981,addition,UTILITIES AND TELECOMMUNICATIONS,4850
FARALLON CAPITAL MANAGEMENT LLC,Charter Communications Inc,CHTR,2014-03-31,SH,2043500.0,251759000.0,623000.0,85201000.0,4.9449,1.7645,2,25,228.009631,addition,COMMUNICATIONS,87254
FARALLON CAPITAL MANAGEMENT LLC,Time Warner Cable Inc.,TWC,2014-03-31,SH,1828000.0,250765000.0,2432000.0,329536000.0,4.9253,6.8245,3,1,-24.835526,addition,CONSUMER DISCRETIONARY,2836
FARALLON CAPITAL MANAGEMENT LLC,Altaba Inc. (Yahoo),AABA,2014-03-31,SH,5735000.0,205887000.0,1530000.0,61873000.0,4.0439,1.2813,4,29,274.836601,addition,FINANCE,2412
FARALLON CAPITAL MANAGEMENT LLC,21st Century Fox Inc. Class B,TFCF,2014-03-31,SH,6395000.0,204448000.0,3150000.0,110786000.0,4.0156,2.2943,5,17,103.015873,addition,COMMUNICATIONS,4047
FARALLON CAPITAL MANAGEMENT LLC,Hudson Pacific Properties Inc,HPP,2014-03-31,SH,8722016.0,201217000.0,12233861.0,267555000.0,3.9522,5.5409,6,2,-28.705942,reduction,REAL ESTATE,90510
FARALLON CAPITAL MANAGEMENT LLC,Microsoft Corp.,MSFT,2014-03-31,SH,4555000.0,186709000.0,3425000.0,128198000.0,3.6672,2.6549,7,11,32.992701,addition,INFORMATION TECHNOLOGY,178
FARALLON CAPITAL MANAGEMENT LLC,Dollar General Corp.,DG,2014-03-31,SH,3245000.0,180033000.0,2335000.0,140847000.0,3.5361,2.9168,8,8,38.972163,addition,CONSUMER DISCRETIONARY,85548
FARALLON CAPITAL MANAGEMENT LLC,State Street Corp. (State Street Bank & Trust Co. Boston MA),STT,2014-03-31,SH,2540000.0,176657000.0,1829800.0,134289000.0,3.4698,2.781,9,10,38.812985,addition,FINANCE,281
FARALLON CAPITAL MANAGEMENT LLC,Ross Stores Inc. (DE),ROST,2014-03-31,SH,4510000.0,161345000.0,3070000.0,115018000.0,3.169,2.3819,10,15,46.905537,addition,CONSUMER DISCRETIONARY,2755
FARALLON CAPITAL MANAGEMENT LLC,TransDigm Group Inc,TDG,2014-03-31,SH,868000.0,160754000.0,1070000.0,172291000.0,3.1574,3.568,11,5,-18.878505,reduction,INDUSTRIALS,2714
FARALLON CAPITAL MANAGEMENT LLC,Safeway Inc.,SWY,2014-03-31,SH,3808900.0,140701000.0,0.0,0.0,2.7635,,12,999999,,new,CONSUMER STAPLES,11356
FARALLON CAPITAL MANAGEMENT LLC,Bath & Body Works Inc (L Brands),BBWI,2014-03-31,SH,3048462.8,139904000.0,2384936.0,119247000.0,2.7479,2.4695,13,14,27.821577,addition,CONSUMER DISCRETIONARY,1043
FARALLON CAPITAL MANAGEMENT LLC,eBay Inc.,EBAY,2014-03-31,SH,2440000.0,134786000.0,3295000.0,180863000.0,2.6474,3.7456,14,4,-25.948407,reduction,CONSUMER DISCRETIONARY,399
