Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
FARALLON CAPITAL MANAGEMENT LLC,SPDR S&P 500 ETF TRUST,SPY,2021-12-31,PUT,3201000.0,1520347000.0,3756000.0,1611850000.0,7.5936,7.5231,1,1,-14.776358,reduction,FINANCE,3962
FARALLON CAPITAL MANAGEMENT LLC,IQVIA Holdings Inc,IQV,2021-12-31,SH,2930756.0,826884000.0,2703756.0,647658000.0,4.13,3.0228,2,3,8.395728,addition,HEALTH CARE,174607
FARALLON CAPITAL MANAGEMENT LLC,SPDR S&P 500 ETF TRUST,SPY,2021-12-31,CALL,1660000.0,788434000.0,2700000.0,1158678000.0,3.938,5.408,3,2,-38.518519,reduction,FINANCE,3962
FARALLON CAPITAL MANAGEMENT LLC,Boston Scientific Inc.,BSX,2021-12-31,SH,16814581.0,714283000.0,14002581.0,607572000.0,3.5676,2.8358,4,4,20.082012,addition,HEALTH CARE,379
FARALLON CAPITAL MANAGEMENT LLC,Alphabet Inc. Class C,GOOG,2021-12-31,SH,4579140.0,662508000.0,3609140.0,480974000.0,3.309,2.2449,5,10,26.876209,addition,COMMUNICATIONS,166886
FARALLON CAPITAL MANAGEMENT LLC,Aramark,ARMK,2021-12-31,SH,24878038.96,661917000.0,25369953.56,601918000.0,3.3061,2.8094,6,5,-1.938965,reduction,CONSUMER DISCRETIONARY,164676
FARALLON CAPITAL MANAGEMENT LLC,Thermo Fisher Scientific Inc.,TMO,2021-12-31,SH,972959.0,649197000.0,979659.0,559709000.0,3.2425,2.6124,7,7,-0.683911,reduction,HEALTH CARE,468
FARALLON CAPITAL MANAGEMENT LLC,Westinghouse Air Brake Technologies Corp,WAB,2021-12-31,SH,6241151.0,574872000.0,5945151.0,512531000.0,2.8713,2.3922,8,9,4.978847,addition,INDUSTRIALS,736
FARALLON CAPITAL MANAGEMENT LLC,Xilinx Inc,XLNX,2021-12-31,SH,2643800.0,560565000.0,3112800.0,470002000.0,2.7998,2.1937,9,11,-15.066821,reduction,INFORMATION TECHNOLOGY,930
FARALLON CAPITAL MANAGEMENT LLC,Howmet Aerospace Inc. (Aluminum Co. of America - Alcoa - Arconic),HWM,2021-12-31,SH,16531453.0,526196000.0,10408000.0,324730000.0,2.6282,1.5156,10,20,58.834099,addition,INDUSTRIALS,364
FARALLON CAPITAL MANAGEMENT LLC,Raytheon Technologies Corp. (United Technologies),RTX,2021-12-31,SH,5775386.0,497030000.0,5214986.0,448280000.0,2.4825,2.0923,11,12,10.745954,addition,INDUSTRIALS,285
FARALLON CAPITAL MANAGEMENT LLC,Meta Platforms Inc,META,2021-12-31,SH,1366545.0,459637000.0,1065745.0,361703000.0,2.2957,1.6882,12,17,28.224388,addition,COMMUNICATIONS,123861
FARALLON CAPITAL MANAGEMENT LLC,Microsoft Corp.,MSFT,2021-12-31,SH,1361278.0,457825000.0,1512578.0,426426000.0,2.2867,1.9903,13,14,-10.00279,reduction,INFORMATION TECHNOLOGY,178
FARALLON CAPITAL MANAGEMENT LLC,BHP Group PLC,BBL,2021-12-31,SH,6785000.0,405539000.0,6354000.0,322084000.0,2.0255,1.5033,14,21,6.783129,addition,MATERIALS,6539
FARALLON CAPITAL MANAGEMENT LLC,New York Times Co. Class A,NYT,2021-12-31,SH,8336258.0,402641000.0,8136258.0,400873000.0,2.0111,1.871,15,15,2.458132,addition,COMMUNICATIONS,5142
FARALLON CAPITAL MANAGEMENT LLC,Mastercard Inc,MA,2021-12-31,SH,1113300.0,400031000.0,948100.0,329635000.0,1.998,1.5385,16,19,17.424322,addition,FINANCE,4044
FARALLON CAPITAL MANAGEMENT LLC,Aon PLC,AON,2021-12-31,SH,1193486.0,358714000.0,1262315.0,360732000.0,1.7917,1.6837,17,18,-5.452601,reduction,FINANCE,11339
FARALLON CAPITAL MANAGEMENT LLC,Centene Corp,CNC,2021-12-31,SH,4339344.0,357562000.0,4572875.0,284936000.0,1.7859,1.3299,18,28,-5.106875,reduction,HEALTH CARE,623
FARALLON CAPITAL MANAGEMENT LLC,Elevance Health Inc,ELV,2021-12-31,SH,755060.0,350001000.0,854965.0,318731000.0,1.7481,1.4876,19,24,-11.685274,reduction,HEALTH CARE,175259
FARALLON CAPITAL MANAGEMENT LLC,Sherwin-Williams Co.,SHW,2021-12-31,SH,951068.0,334928000.0,969868.0,271301000.0,1.6729,1.2663,20,32,-1.938408,reduction,MATERIALS,11358
FARALLON CAPITAL MANAGEMENT LLC,TransUnion,TRU,2021-12-31,SH,2789182.0,330741000.0,2031982.0,228212000.0,1.6519,1.0651,21,34,37.26411,addition,INFORMATION TECHNOLOGY,178106
FARALLON CAPITAL MANAGEMENT LLC,ServiceNow Inc,NOW,2021-12-31,SH,503150.0,326600000.0,496300.0,308833000.0,1.6313,1.4414,22,27,1.380214,addition,INFORMATION TECHNOLOGY,129285
FARALLON CAPITAL MANAGEMENT LLC,Broadcom Ltd. (Avago Technologies),AVGO,2021-12-31,SH,481000.0,320062000.0,650500.0,315447000.0,1.5986,1.4723,23,25,-26.056879,reduction,INFORMATION TECHNOLOGY,81122
FARALLON CAPITAL MANAGEMENT LLC,Blackstone Group Inc,BX,2021-12-31,SH,2395336.0,309933000.0,2659536.0,309410000.0,1.548,1.4441,24,26,-9.934064,reduction,FINANCE,4162
FARALLON CAPITAL MANAGEMENT LLC,VISA Inc,V,2021-12-31,SH,1414604.0,306559000.0,1243504.0,276991000.0,1.5312,1.2928,25,30,13.759505,addition,FINANCE,45920
FARALLON CAPITAL MANAGEMENT LLC,Equifax Inc.,EFX,2021-12-31,SH,1005183.0,294308000.0,891583.0,225945000.0,1.47,1.0546,26,35,12.741382,addition,INDUSTRIALS,4871
FARALLON CAPITAL MANAGEMENT LLC,Salesforce.com Inc.,CRM,2021-12-31,SH,1113638.0,283009000.0,1577915.0,427962000.0,1.4135,1.9974,27,13,-29.423448,reduction,INFORMATION TECHNOLOGY,6241
FARALLON CAPITAL MANAGEMENT LLC,Shaw Communications Inc Class B,SJR,2021-12-31,SH,7467800.0,226829000.0,6270000.0,182067000.0,1.1329,0.8498,28,37,19.103668,addition,COMMUNICATIONS,5567
FARALLON CAPITAL MANAGEMENT LLC,AbbVie Inc,ABBV,2021-12-31,SH,1608451.0,217784000.0,481848.0,51977000.0,1.0878,0.2426,29,73,233.808794,addition,HEALTH CARE,133912
FARALLON CAPITAL MANAGEMENT LLC,Adobe Systems Inc.,ADBE,2021-12-31,SH,376000.0,213215000.0,0.0,0.0,1.0649,,30,999999,,new,INFORMATION TECHNOLOGY,4294
FARALLON CAPITAL MANAGEMENT LLC,Charter Communications Inc,CHTR,2021-12-31,SH,315701.0,205828000.0,381001.0,277201000.0,1.028,1.2938,31,29,-17.139063,reduction,COMMUNICATIONS,87254
FARALLON CAPITAL MANAGEMENT LLC,Alnylam Pharmaceuticals Inc,ALNY,2021-12-31,SH,1190028.0,201805000.0,814301.0,153748000.0,1.008,0.7176,32,41,46.141046,addition,HEALTH CARE,5917
FARALLON CAPITAL MANAGEMENT LLC,Nuance Communications Inc.,NUAN,2021-12-31,SH,3430681.0,189785000.0,9360000.0,515174000.0,0.9479,2.4045,33,8,-63.347425,reduction,INFORMATION TECHNOLOGY,569
FARALLON CAPITAL MANAGEMENT LLC,Beam Therapeutics Inc.,BEAM,2021-12-31,SH,2265045.0,180501000.0,1717590.0,149448000.0,0.9015,0.6975,34,42,31.873439,addition,HEALTH CARE,213023
FARALLON CAPITAL MANAGEMENT LLC,Exelixis Inc,EXEL,2021-12-31,SH,8859157.0,161945000.0,9659712.0,204206000.0,0.8089,0.9531,35,36,-8.287566,reduction,HEALTH CARE,5525
FARALLON CAPITAL MANAGEMENT LLC,Avantor Inc,AVTR,2021-12-31,SH,3642858.0,153510000.0,3265151.0,133545000.0,0.7667,0.6233,36,46,11.567826,addition,HEALTH CARE,211608
FARALLON CAPITAL MANAGEMENT LLC,Horizon Therapeutics PLC,HZNP,2021-12-31,SH,1396217.0,150456000.0,1172174.0,128400000.0,0.7515,0.5993,37,48,19.113459,addition,HEALTH CARE,113053
