Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
FARALLON CAPITAL MANAGEMENT LLC,iShares Russell 2000 ETF-iShares Russell 2000 ETF,IWM,2007-03-31,PUT,24051300.0,1912319000.0,21110000.0,1647213000.0,16.8683,17.2665,1,1,13.933207,addition,FINANCE,4116
FARALLON CAPITAL MANAGEMENT LLC,CapitalSource Inc.,CSE,2007-03-31,SH,27733036.0,696931000.0,27733036.0,757389000.0,6.1475,7.9392,2,2,0.0,,FINANCE,2547
FARALLON CAPITAL MANAGEMENT LLC,Elevance Health Inc,ELV,2007-03-31,SH,4930839.0,399891000.0,4865386.0,382857000.0,3.5274,4.0132,3,3,1.345279,addition,HEALTH CARE,175259
FARALLON CAPITAL MANAGEMENT LLC,Harrahs Entertainment Inc.,HET,2007-03-31,SH,4497750.0,379835000.0,4497750.0,372054000.0,3.3505,3.9,4,4,0.0,,CONSUMER DISCRETIONARY,75642
FARALLON CAPITAL MANAGEMENT LLC,Realogy Corp.,H,2007-03-31,SH,10475500.0,310180000.0,2377500.0,72086000.0,2.7361,0.7556,5,36,340.609884,addition,FINANCE,107484
FARALLON CAPITAL MANAGEMENT LLC,Grupo Televisa S.A. GDR,TV,2007-03-31,SH,9675870.0,288341000.0,10359000.0,279797000.0,2.5434,2.9329,6,5,-6.594555,reduction,COMMUNICATIONS,5537
FARALLON CAPITAL MANAGEMENT LLC,Charles Schwab Corp,SCHW,2007-03-31,SH,15202500.0,278054000.0,0.0,0.0,2.4527,,7,999999,,new,FINANCE,3661
FARALLON CAPITAL MANAGEMENT LLC,Biomet Inc.,BMET,2007-03-31,SH,6527500.0,277353000.0,0.0,0.0,2.4465,,8,999999,,new,HEALTH CARE,97393
FARALLON CAPITAL MANAGEMENT LLC,Microsoft Corp.,MSFT,2007-03-31,SH,8319356.0,231860000.0,7212500.0,215365000.0,2.0452,2.2575,9,6,15.346357,addition,INFORMATION TECHNOLOGY,178
FARALLON CAPITAL MANAGEMENT LLC,QUALCOMM Inc.,QCOM,2007-03-31,SH,5234484.0,223303000.0,4435000.0,167599000.0,1.9697,1.7568,10,11,18.026697,addition,INFORMATION TECHNOLOGY,273
FARALLON CAPITAL MANAGEMENT LLC,Clear Channel Communications Inc.,CCU,2007-03-31,SH,6003450.0,210361000.0,5945800.0,211314000.0,1.8556,2.215,11,7,0.969592,addition,CONSUMER DISCRETIONARY,878
FARALLON CAPITAL MANAGEMENT LLC,Fidelity National Information Services Inc,FIS,2007-03-31,SH,4077700.0,185372000.0,4269000.0,171144000.0,1.6351,1.794,12,10,-4.481143,reduction,FINANCE,2403
FARALLON CAPITAL MANAGEMENT LLC,Hilton Hotels Corp.,HLT,2007-03-31,SH,5035000.0,181059000.0,4455000.0,155480000.0,1.5971,1.6298,13,12,13.01908,addition,CONSUMER DISCRETIONARY,97330
FARALLON CAPITAL MANAGEMENT LLC,COMCAST CORP SPL A (NEW),CMCSK,2007-03-31,SH,6677500.0,170076000.0,4215000.0,117683000.0,1.5002,1.2336,14,21,58.422301,addition,CONSUMER DISCRETIONARY,2829
FARALLON CAPITAL MANAGEMENT LLC,Mills Corp. (The),MLS,2007-03-31,SH,6145000.0,155161000.0,6145000.0,122900000.0,1.3687,1.2883,15,20,0.0,,FINANCE,107318
FARALLON CAPITAL MANAGEMENT LLC,Southwest Airlines Co.,LUV,2007-03-31,SH,9940000.0,146118000.0,8470000.0,129760000.0,1.2889,1.3602,16,18,17.355372,addition,TRANSPORTS,458
