Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
FARALLON CAPITAL MANAGEMENT LLC,SPDR S&P 500 ETF TRUST,SPY,2016-06-30,PUT,8579000.0,1797558000.0,12859800.0,2642946000.0,24.7094,25.2694,1,1,-33.288232,reduction,FINANCE,3962
FARALLON CAPITAL MANAGEMENT LLC,Global X Emerging Markets Great Consumer ETF-,EMC,2016-06-30,SH,15190000.0,412712000.0,17115000.0,456115000.0,5.6732,4.3609,2,4,-11.247444,reduction,INFORMATION TECHNOLOGY,398
FARALLON CAPITAL MANAGEMENT LLC,St. Jude Medical,STJ,2016-06-30,SH,4600000.0,358800000.0,0.0,0.0,4.9321,,3,999999,,new,HEALTH CARE,495
FARALLON CAPITAL MANAGEMENT LLC,SBA Communications Corp.,SBAC,2016-06-30,SH,2951580.0,318594000.0,2967658.0,297270000.0,4.3794,2.8422,4,9,-0.541774,reduction,UTILITIES AND TELECOMMUNICATIONS,3659
FARALLON CAPITAL MANAGEMENT LLC,Charter Communications Inc,CHTR,2016-06-30,SH,1051366.0,240384000.0,1249106.0,252857000.0,3.3043,2.4176,5,10,-15.830522,reduction,COMMUNICATIONS,87254
FARALLON CAPITAL MANAGEMENT LLC,Signet Jewelers Ltd,SIG,2016-06-30,SH,2812471.0,231776000.0,1912853.0,237251000.0,3.186,2.2684,6,11,47.030169,addition,CONSUMER DISCRETIONARY,8531
FARALLON CAPITAL MANAGEMENT LLC,Alphabet Inc. Class C,GOOG,2016-06-30,SH,6550060.0,226665000.0,4868460.0,181338000.0,3.1158,1.7338,7,14,34.540697,addition,COMMUNICATIONS,166886
FARALLON CAPITAL MANAGEMENT LLC,FleetCor Technologies Inc,FLT,2016-06-30,SH,1253909.0,179472000.0,1261325.0,187622000.0,2.467,1.7939,8,13,-0.587953,reduction,INFORMATION TECHNOLOGY,106914
FARALLON CAPITAL MANAGEMENT LLC,Linkedin Corporation,LNKD,2016-06-30,SH,920000.0,174110000.0,0.0,0.0,2.3933,,9,999999,,new,INFORMATION TECHNOLOGY,112231
FARALLON CAPITAL MANAGEMENT LLC,IMS HEALTH HLD,IMS,2016-06-30,SH,6347206.0,160965000.0,3066072.0,81404000.0,2.2126,0.7783,10,30,107.014251,addition,HEALTH CARE,170213
FARALLON CAPITAL MANAGEMENT LLC,Microsoft Corp.,MSFT,2016-06-30,SH,3118488.0,159573000.0,2824386.0,155991000.0,2.1935,1.4914,11,19,10.412953,addition,INFORMATION TECHNOLOGY,178
FARALLON CAPITAL MANAGEMENT LLC,TransDigm Group Inc,TDG,2016-06-30,SH,587235.0,154848000.0,820792.0,180853000.0,2.1286,1.7291,12,15,-28.455078,reduction,INDUSTRIALS,2714
FARALLON CAPITAL MANAGEMENT LLC,Allergan Plc,AGN,2016-06-30,SH,650400.0,150301000.0,1162500.0,311585000.0,2.066,2.9791,13,7,-44.051613,reduction,HEALTH CARE,138708
FARALLON CAPITAL MANAGEMENT LLC,Humana Inc.,HUM,2016-06-30,PUT,800000.0,143904000.0,400000.0,73180000.0,1.9781,0.6997,14,33,100.0,addition,HEALTH CARE,417
FARALLON CAPITAL MANAGEMENT LLC,Allison Transmission Holdings Inc,ALSN,2016-06-30,SH,5075140.0,143271000.0,6138950.0,165629000.0,1.9694,1.5836,15,16,-17.328859,reduction,CONSUMER DISCRETIONARY,120309
FARALLON CAPITAL MANAGEMENT LLC,SS&C Technologies Holdings Inc,SSNC,2016-06-30,SH,4973176.0,139647000.0,3885598.0,123212000.0,1.9196,1.178,16,23,27.989977,addition,INFORMATION TECHNOLOGY,88376
