Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
LONE PINE CAPITAL LLC,Booking Holdings Inc. (Priceline),BKNG,2016-06-30,SH,1120758.0,1399165000.0,791637.0,1020388000.0,6.4554,5.0768,1,4,41.574737,addition,CONSUMER DISCRETIONARY,4288
LONE PINE CAPITAL LLC,Dollar Tree Inc.,DLTR,2016-06-30,SH,13362151.0,1259249000.0,11606484.0,957071000.0,5.8098,4.7618,2,5,15.126605,addition,CONSUMER DISCRETIONARY,2640
LONE PINE CAPITAL LLC,Meta Platforms Inc,META,2016-06-30,SH,10941237.0,1250365000.0,11413508.0,1302281000.0,5.7689,6.4793,3,2,-4.137825,reduction,COMMUNICATIONS,123861
LONE PINE CAPITAL LLC,Amazon.com Inc.,AMZN,2016-06-30,SH,32877360.0,1176385000.0,39727360.0,1179187000.0,5.4275,5.8669,4,3,-17.242525,reduction,CONSUMER DISCRETIONARY,3573
LONE PINE CAPITAL LLC,Constellation Brands Inc.,STZ,2016-06-30,SH,6666012.0,1102558000.0,5896221.0,890860000.0,5.0869,4.4323,5,7,13.055667,addition,CONSUMER STAPLES,4020
LONE PINE CAPITAL LLC,Charter Communications Inc,CHTR,2016-06-30,SH,4792408.0,1095736000.0,4588878.0,928927000.0,5.0554,4.6217,6,6,4.435289,addition,COMMUNICATIONS,87254
LONE PINE CAPITAL LLC,NIKE Inc.,NKE,2016-06-30,SH,18305703.0,1010475000.0,11996379.0,737417000.0,4.6621,3.6689,7,10,52.59357,addition,CONSUMER DISCRETIONARY,4000
LONE PINE CAPITAL LLC,Microsoft Corp.,MSFT,2016-06-30,SH,17298996.0,885190000.0,25771549.0,1423363000.0,4.084,7.0817,8,1,-32.875606,reduction,INFORMATION TECHNOLOGY,178
LONE PINE CAPITAL LLC,Equinix Inc,EQIX,2016-06-30,SH,2140962.0,830115000.0,2324330.0,768679000.0,3.8299,3.8244,9,9,-7.889069,reduction,INFORMATION TECHNOLOGY,4818
LONE PINE CAPITAL LLC,Yum! Brands Inc. (Tricon Global Restaurants),YUM,2016-06-30,SH,9972255.0,826899000.0,1512569.0,123804000.0,3.8151,0.616,10,35,559.292568,addition,CONSUMER DISCRETIONARY,479
LONE PINE CAPITAL LLC,FleetCor Technologies Inc,FLT,2016-06-30,SH,5750503.0,823069000.0,5904403.0,878280000.0,3.7974,4.3697,11,8,-2.606529,reduction,INFORMATION TECHNOLOGY,106914
LONE PINE CAPITAL LLC,Ulta Beauty Inc,ULTA,2016-06-30,SH,3332886.0,812024000.0,3362968.0,651541000.0,3.7465,3.2416,12,11,-0.894507,reduction,CONSUMER DISCRETIONARY,8297
LONE PINE CAPITAL LLC,Monster Beverage Corp.,MNST,2016-06-30,SH,24849450.0,665593000.0,6687366.0,148660000.0,3.0709,0.7396,13,33,271.588006,addition,CONSUMER STAPLES,3612
LONE PINE CAPITAL LLC,TransDigm Group Inc,TDG,2016-06-30,SH,2380420.0,627693000.0,2117859.0,466649000.0,2.896,2.3217,14,20,12.397473,addition,INDUSTRIALS,2714
LONE PINE CAPITAL LLC,Alphabet Inc. Class C,GOOG,2016-06-30,SH,17677760.0,611739000.0,15577760.0,580233000.0,2.8224,2.8869,15,14,13.480757,addition,COMMUNICATIONS,166886
LONE PINE CAPITAL LLC,Northrop Grumman Corp.,NOC,2016-06-30,SH,2647065.0,588390000.0,3249789.0,643133000.0,2.7147,3.1998,16,12,-18.546558,reduction,INDUSTRIALS,4364
LONE PINE CAPITAL LLC,Anheuser-Busch Inbev SA ADR,BUD,2016-06-30,SH,4207607.0,554058000.0,1877804.0,234087000.0,2.5563,1.1647,17,30,124.070617,addition,CONSUMER STAPLES,372
LONE PINE CAPITAL LLC,Lululemon Athletica inc.,LULU,2016-06-30,SH,7410304.0,547325000.0,5186084.0,351150000.0,2.5252,1.7471,18,25,42.888237,addition,CONSUMER DISCRETIONARY,11406
LONE PINE CAPITAL LLC,VISA Inc,V,2016-06-30,SH,7207771.0,534600000.0,7485352.0,572480000.0,2.4665,2.8483,19,15,-3.708323,reduction,FINANCE,45920
LONE PINE CAPITAL LLC,Cheniere Energy Inc,LNG,2016-06-30,SH,12884676.0,483820000.0,12884676.0,435889000.0,2.2322,2.1687,20,21,0.0,,ENERGY,6901
LONE PINE CAPITAL LLC,Adobe Systems Inc.,ADBE,2016-06-30,SH,4998438.0,478800000.0,5073108.0,475858000.0,2.2091,2.3676,21,19,-1.471879,reduction,INFORMATION TECHNOLOGY,4294
LONE PINE CAPITAL LLC,Shire Plc ADS,SHPG,2016-06-30,SH,2529148.0,465566000.0,0.0,0.0,2.148,,22,999999,,new,HEALTH CARE,4912
LONE PINE CAPITAL LLC,Vulcan Materials Company,VMC,2016-06-30,SH,3772719.0,454084000.0,3246782.0,342763000.0,2.095,1.7054,23,27,16.198716,addition,MATERIALS,3710
LONE PINE CAPITAL LLC,Mastercard Inc,MA,2016-06-30,SH,4968587.0,437534000.0,5076587.0,479737000.0,2.0187,2.3869,24,17,-2.127414,reduction,FINANCE,4044
LONE PINE CAPITAL LLC,Activision Blizzard Inc,ATVI,2016-06-30,SH,10293113.0,407916000.0,0.0,0.0,1.882,,25,999999,,new,INFORMATION TECHNOLOGY,11336
LONE PINE CAPITAL LLC,PayPal Holdings Inc,PYPL,2016-06-30,SH,11080118.0,404535000.0,10430118.0,402603000.0,1.8664,2.0031,26,23,6.231953,addition,COMMUNICATIONS,178356
LONE PINE CAPITAL LLC,HDFC Bank Ltd ADR,HDB,2016-06-30,SH,11756186.0,390011000.0,11756186.0,362267000.0,1.7994,1.8024,27,24,0.0,,FINANCE,7974
LONE PINE CAPITAL LLC,Mohawk Industries Inc.,MHK,2016-06-30,SH,1818269.0,345035000.0,1818269.0,347108000.0,1.5919,1.727,28,26,0.0,,CONSUMER DISCRETIONARY,5137
LONE PINE CAPITAL LLC,Sherwin-Williams Co.,SHW,2016-06-30,SH,3431004.0,335861000.0,0.0,0.0,1.5496,,29,999999,,new,MATERIALS,11358
LONE PINE CAPITAL LLC,Electronic Arts Inc.,EA,2016-06-30,SH,3555356.0,269354000.0,1910643.0,126313000.0,1.2427,0.6285,30,34,86.081649,addition,INFORMATION TECHNOLOGY,1017
LONE PINE CAPITAL LLC,Pioneer Natural Resources Co.,PXD,2016-06-30,SH,1329480.0,201031000.0,1329480.0,187111000.0,0.9275,0.9309,31,32,0.0,,ENERGY,2612
LONE PINE CAPITAL LLC,Arista Networks Inc,ANET,2016-06-30,SH,7485860.0,120485000.0,7485860.0,118089000.0,0.5559,0.5875,32,36,0.0,,INFORMATION TECHNOLOGY,170474
LONE PINE CAPITAL LLC,Alphabet Inc. Class A,GOOGL,2016-06-30,SH,3300160.0,116088000.0,12917180.0,492726000.0,0.5356,2.4515,33,16,-74.45139,reduction,COMMUNICATIONS,4112
LONE PINE CAPITAL LLC,CommScope Holding Co Inc,COMM,2016-06-30,SH,3492871.0,108384000.0,852986.0,23815000.0,0.5001,0.1185,34,40,309.487495,addition,INFORMATION TECHNOLOGY,11383
LONE PINE CAPITAL LLC,Sears Holdings Corp,SHLDQ,2016-06-30,PUT,3500000.0,47635000.0,2010000.0,30773000.0,0.2198,0.1531,35,39,74.129353,addition,CONSUMER DISCRETIONARY,1061
LONE PINE CAPITAL LLC,ProShares Ultra VIX Short-Term Futures ETF,UVXY,2016-06-30,PUT,2.0,4715000.0,60.0,57990000.0,0.0218,0.2885,36,37,-96.666667,reduction,FINANCE,115288
LONE PINE CAPITAL LLC,American Express Co,AXP,2016-06-30,SH,25000.0,1519000.0,25000.0,1535000.0,0.007,0.0076,37,41,0.0,,FINANCE,368
LONE PINE CAPITAL LLC,iPath S&P 500 VIX Short-Term Futures ETN due 1/30/2019,VXX,2016-06-30,PUT,6250.0,1381000.0,187500.0,52860000.0,0.0064,0.263,38,38,-96.666667,reduction,FINANCE,76716
LONE PINE CAPITAL LLC,Horizon Therapeutics PLC,HZNP,2016-06-30,SH,0.0,0.0,13997232.0,231934000.0,,1.154,999999,31,-100.0,soldall,HEALTH CARE,113053
LONE PINE CAPITAL LLC,Allergan Plc,AGN,2016-06-30,SH,0.0,0.0,1789239.0,479570000.0,,2.386,999999,18,-100.0,soldall,HEALTH CARE,138708
LONE PINE CAPITAL LLC,Illumina Inc,ILMN,2016-06-30,SH,0.0,0.0,1675158.0,271560000.0,,1.3511,999999,29,-100.0,soldall,HEALTH CARE,3617
LONE PINE CAPITAL LLC,JD.com Inc ADR,JD,2016-06-30,SH,0.0,0.0,22079215.0,585099000.0,,2.9111,999999,13,-100.0,soldall,CONSUMER DISCRETIONARY,167778
LONE PINE CAPITAL LLC,Baxalta Inc,BXLT,2016-06-30,SH,0.0,0.0,10591296.0,427888000.0,,2.1289,999999,22,-100.0,soldall,HEALTH CARE,178063
LONE PINE CAPITAL LLC,Diageo Plc ADR,DEO,2016-06-30,CALL,0.0,0.0,2850000.0,307430000.0,,1.5296,999999,28,-100.0,soldall,CONSUMER STAPLES,4107
