Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
LONE PINE CAPITAL LLC,Brookfield Corporation,BN,2006-09-30,SH,32366826.17,514260000.0,30150933.33,435807000.0,7.1747,6.7348,1,3,7.349334,addition,REAL ESTATE,11424
LONE PINE CAPITAL LLC,Alphabet Inc. Class A,GOOGL,2006-09-30,SH,22362980.0,449384000.0,29165000.0,611488000.0,6.2696,9.4497,2,1,-23.322544,reduction,COMMUNICATIONS,4112
LONE PINE CAPITAL LLC,COMCAST CORP SPL A (NEW),CMCSK,2006-09-30,SH,17646946.5,433056000.0,10575682.5,231114000.0,6.0418,3.5716,3,9,66.863429,addition,CONSUMER DISCRETIONARY,2829
LONE PINE CAPITAL LLC,QUALCOMM Inc.,QCOM,2006-09-30,SH,11501753.0,418089000.0,9799987.0,392685000.0,5.833,6.0684,4,4,17.364982,addition,INFORMATION TECHNOLOGY,273
LONE PINE CAPITAL LLC,America Movil S.A.B.DE C.V.,AMX,2006-09-30,SH,18621978.0,366574000.0,27381578.0,455356000.0,5.1143,7.0369,5,2,-31.990852,reduction,UTILITIES AND TELECOMMUNICATIONS,3509
LONE PINE CAPITAL LLC,Schlumberger Ltd.,SLB,2006-09-30,SH,5773099.0,358105000.0,0.0,0.0,4.9961,,6,999999,,new,ENERGY,276
LONE PINE CAPITAL LLC,SLM Corp,SLM,2006-09-30,SH,6348375.0,329989000.0,7284175.0,385479000.0,4.6039,5.9571,7,5,-12.847028,reduction,FINANCE,892
LONE PINE CAPITAL LLC,Apple Inc,AAPL,2006-09-30,SH,104252008.0,286619000.0,53796596.0,110033000.0,3.9988,1.7004,8,21,93.789228,addition,INFORMATION TECHNOLOGY,195
LONE PINE CAPITAL LLC,Advance Auto Parts Inc.,AAP,2006-09-30,SH,7874612.0,259390000.0,10041281.0,290193000.0,3.6189,4.4845,9,7,-21.577615,reduction,CONSUMER DISCRETIONARY,3562
LONE PINE CAPITAL LLC,Martin Marietta Materials Inc.,MLM,2006-09-30,SH,3064774.0,259341000.0,721400.0,65756000.0,3.6182,1.0162,10,33,324.836984,addition,MATERIALS,3842
LONE PINE CAPITAL LLC,Southwestern Energy Co.,SWN,2006-09-30,SH,16437024.0,245487000.0,0.0,0.0,3.4249,,11,999999,,new,ENERGY,3900
LONE PINE CAPITAL LLC,Tapestry Inc,TPR,2006-09-30,SH,6725952.0,231373000.0,7536600.0,225344000.0,3.228,3.4824,12,11,-10.75615,reduction,CONSUMER DISCRETIONARY,11325
LONE PINE CAPITAL LLC,Cisco Systems Inc.,CSCO,2006-09-30,SH,9819414.0,225650000.0,9313214.0,181887000.0,3.1482,2.8108,13,12,5.435288,addition,INFORMATION TECHNOLOGY,215
LONE PINE CAPITAL LLC,Monsanto Co. (New),MON,2006-09-30,SH,4190736.0,197006000.0,6981736.0,293896000.0,2.7485,4.5418,14,6,-39.975731,reduction,MATERIALS,16
LONE PINE CAPITAL LLC,NetEase Inc ADR,NTES,2006-09-30,SH,58174280.0,190346000.0,27619505.0,123349000.0,2.6556,1.9062,15,18,110.627526,addition,COMMUNICATIONS,6030
LONE PINE CAPITAL LLC,Genentech Inc.,DNA,2006-09-30,SH,2246090.0,185752000.0,1623240.0,132781000.0,2.5915,2.0519,16,16,38.370789,addition,HEALTH CARE,555
