Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
SOROS FUND MANAGEMENT LLC,SPDR S&P 500 ETF TRUST,SPY,2013-06-30,PUT,7802400.0,1248463000.0,2618700.0,409957000.0,13.5402,4.7888,1,3,197.949364,addition,FINANCE,3962
SOROS FUND MANAGEMENT LLC,WebMD Health Corp,WBMD,2013-06-30,PRN,386530000.0,373984000.0,386530000.0,374097000.0,4.056,4.3699,2,4,0.0,,HEALTH CARE,838
SOROS FUND MANAGEMENT LLC,Alphabet Inc. Class A,GOOGL,2013-06-30,SH,7939060.0,349465000.0,6745420.0,267804000.0,3.7901,3.1283,3,7,17.695562,addition,COMMUNICATIONS,4112
SOROS FUND MANAGEMENT LLC,J C Penney Company Inc,CPPRQ,2013-06-30,SH,19986361.0,341368000.0,0.0,0.0,3.7023,,4,999999,,new,CONSUMER DISCRETIONARY,338
SOROS FUND MANAGEMENT LLC,Global X Autonomous & Electric Vehicles ETF-,DRIV,2013-06-30,PRN,276558000.0,274441000.0,276558000.0,272083000.0,2.9765,3.1783,5,6,0.0,,MUTUAL FUND,4994
SOROS FUND MANAGEMENT LLC,Hologic Inc.,HOLX,2013-06-30,PRN,230798000.0,237233000.0,202683000.0,212761000.0,2.5729,2.4853,6,10,13.871415,addition,HEALTH CARE,664
SOROS FUND MANAGEMENT LLC,Herbalife Nutrition Ltd,HLF,2013-06-30,SH,10078350.0,227467000.0,0.0,0.0,2.467,,7,999999,,new,HEALTH CARE,2417
SOROS FUND MANAGEMENT LLC,Charter Communications Inc,CHTR,2013-06-30,SH,1802718.0,223267000.0,2248502.0,234250000.0,2.4214,2.7363,8,9,-19.825822,reduction,COMMUNICATIONS,87254
SOROS FUND MANAGEMENT LLC,Johnson & Johnson Co.,JNJ,2013-06-30,SH,2534022.0,217571000.0,2534022.0,206599000.0,2.3597,2.4133,9,12,0.0,,HEALTH CARE,239
SOROS FUND MANAGEMENT LLC,Tivo Corporation,TIVO,2013-06-30,PRN,196174000.0,201446000.0,191912000.0,195750000.0,2.1848,2.2866,10,14,2.22081,addition,INFORMATION TECHNOLOGY,51057
SOROS FUND MANAGEMENT LLC,EQT Corporation (Equitable Gas Co.),EQT,2013-06-30,SH,2449537.0,194419000.0,3085411.0,209036000.0,2.1086,2.4418,11,11,-20.609053,reduction,UTILITIES AND TELECOMMUNICATIONS,3739
SOROS FUND MANAGEMENT LLC,NetApp Inc.,NTAP,2013-06-30,SH,4866700.0,183864000.0,3550033.0,121269000.0,1.9941,1.4166,12,18,37.088866,addition,INFORMATION TECHNOLOGY,693
SOROS FUND MANAGEMENT LLC,Micron Technology Inc.,MU,2013-06-30,PRN,156000000.0,178328000.0,435740000.0,447156000.0,1.9341,5.2233,13,2,-64.198834,reduction,INFORMATION TECHNOLOGY,488
SOROS FUND MANAGEMENT LLC,TIBCO Software Inc.,TIBX,2013-06-30,PRN,175006000.0,171506000.0,0.0,0.0,1.8601,,14,999999,,new,INFORMATION TECHNOLOGY,974
SOROS FUND MANAGEMENT LLC,Adecoagro S.A.,AGRO,2013-06-30,SH,25915076.0,161969000.0,25911633.0,199260000.0,1.7566,2.3276,15,13,0.013287,addition,CONSUMER STAPLES,111253
