Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
SOROS FUND MANAGEMENT LLC,Liberty Broadband Corp Class C,LBRDK,2016-09-30,SH,8898688.0,636078000.0,8892050.0,533523000.0,15.9085,11.4105,1,2,0.074651,addition,COMMUNICATIONS,174492
SOROS FUND MANAGEMENT LLC,Viavi Solutions Inc,VIAV,2016-09-30,PRN,269259000.0,269259000.0,250782000.0,245610000.0,6.7342,5.2529,2,3,7.367754,addition,INFORMATION TECHNOLOGY,4038
SOROS FUND MANAGEMENT LLC,Mandiant Inc,MNDT,2016-09-30,PRN,225602000.0,208710000.0,198302000.0,180427000.0,5.2199,3.8588,3,7,13.766881,addition,INFORMATION TECHNOLOGY,163054
SOROS FUND MANAGEMENT LLC,Nuance Communications Inc.,NUAN,2016-09-30,PRN,219749145.0,191805000.0,214291770.0,187621000.0,4.7971,4.0127,4,6,2.546703,addition,INFORMATION TECHNOLOGY,569
SOROS FUND MANAGEMENT LLC,SPDR S&P 500 ETF TRUST,SPY,2016-09-30,PUT,675000.0,146003000.0,4004000.0,838958000.0,3.6516,17.9429,5,1,-83.141858,reduction,FINANCE,3962
SOROS FUND MANAGEMENT LLC,Adecoagro S.A.,AGRO,2016-09-30,SH,11917157.0,135975000.0,11917157.0,130731000.0,3.4008,2.796,6,8,0.0,,CONSUMER STAPLES,111253
SOROS FUND MANAGEMENT LLC,InvenSense Inc.,INVN,2016-09-30,PRN,120240000.0,115055000.0,111290000.0,104265000.0,2.8776,2.2299,7,9,8.042052,addition,INFORMATION TECHNOLOGY,117526
SOROS FUND MANAGEMENT LLC,Williams Cos. (The),WMB,2016-09-30,SH,3171321.0,97455000.0,0.0,0.0,2.4374,,8,999999,,new,ENERGY,532
SOROS FUND MANAGEMENT LLC,iShares MSCI Emerging Markets ETF-,EEM,2016-09-30,SH,2453990.0,91902000.0,0.0,0.0,2.2985,,9,999999,,new,FINANCE,3954
SOROS FUND MANAGEMENT LLC,PROS Holdings Inc,PRO,2016-09-30,PRN,86102000.0,85241000.0,84602000.0,75930000.0,2.1319,1.6239,10,13,1.773008,addition,INFORMATION TECHNOLOGY,6042
SOROS FUND MANAGEMENT LLC,Tivo Corporation,TIVO,2016-09-30,PRN,84310000.0,84468000.0,98560000.0,93632000.0,2.1126,2.0025,11,10,-14.458198,reduction,INFORMATION TECHNOLOGY,51057
SOROS FUND MANAGEMENT LLC,Caesars Acq,CACQ,2016-09-30,SH,6510083.0,80855000.0,6510083.0,73043000.0,2.0222,1.5622,12,14,0.0,,FINANCE,163994
SOROS FUND MANAGEMENT LLC,Tivo Corporation,TIVO,2016-09-30,SH,4121303.0,80283000.0,4066666.0,63603000.0,2.0079,1.3603,13,16,1.343533,addition,INFORMATION TECHNOLOGY,51057
SOROS FUND MANAGEMENT LLC,Twitter Inc,TWTR,2016-09-30,PRN,76469000.0,73793000.0,26000000.0,23953000.0,1.8456,0.5123,14,37,194.111538,addition,COMMUNICATIONS,163786
SOROS FUND MANAGEMENT LLC,MGM Resorts International Inc.,MGM,2016-09-30,PUT,2770000.0,72103000.0,1055500.0,23886000.0,1.8033,0.5109,15,38,162.434865,addition,CONSUMER DISCRETIONARY,254
SOROS FUND MANAGEMENT LLC,CVS Health Corp. (Melville Shoe),CVS,2016-09-30,CALL,689500.0,61359000.0,0.0,0.0,1.5346,,16,999999,,new,CONSUMER STAPLES,221
SOROS FUND MANAGEMENT LLC,Churchill Downs Inc,CHDN,2016-09-30,SH,2324286.0,56693000.0,2324286.0,48949000.0,1.4179,1.0469,17,21,0.0,,CONSUMER DISCRETIONARY,3975
SOROS FUND MANAGEMENT LLC,Inseego Corp,INSG,2016-09-30,PRN,5126900.0,51493000.0,4115500.0,28783000.0,1.2879,0.6156,18,32,24.575386,addition,INFORMATION TECHNOLOGY,11428
SOROS FUND MANAGEMENT LLC,Barrick Gold Corp,GOLD,2016-09-30,SH,2852300.0,50543000.0,1071074.0,22867000.0,1.2641,0.4891,19,39,166.302795,addition,MATERIALS,11423
SOROS FUND MANAGEMENT LLC,Brocade Communications Systems Inc,BRCD,2016-09-30,PRN,50880000.0,50467000.0,37190000.0,36679000.0,1.2622,0.7845,20,26,36.810971,addition,INFORMATION TECHNOLOGY,4196
SOROS FUND MANAGEMENT LLC,Netflix Inc,NFLX,2016-09-30,CALL,476000.0,46910000.0,0.0,0.0,1.1732,,21,999999,,new,COMMUNICATIONS,692
SOROS FUND MANAGEMENT LLC,Zoetis Inc.,ZTS,2016-09-30,SH,831619.0,43253000.0,1258919.0,59748000.0,1.0818,1.2778,22,20,-33.941818,reduction,HEALTH CARE,138718
SOROS FUND MANAGEMENT LLC,Linkedin Corporation,LNKD,2016-09-30,PRN,38000000.0,37834000.0,38000000.0,37691000.0,0.9462,0.8061,23,25,0.0,,INFORMATION TECHNOLOGY,112231
SOROS FUND MANAGEMENT LLC,ServiceSource International Inc,SREV,2016-09-30,PRN,38584000.0,37499000.0,0.0,0.0,0.9379,,24,999999,,new,INFORMATION TECHNOLOGY,111302
SOROS FUND MANAGEMENT LLC,Travelport Worldwide Ltd,TVPT,2016-09-30,SH,2400000.0,36072000.0,2400000.0,30936000.0,0.9022,0.6616,25,29,0.0,,INFORMATION TECHNOLOGY,174037
SOROS FUND MANAGEMENT LLC,Vmware Inc,VMW,2016-09-30,SH,482094.0,35362000.0,102870.0,5886000.0,0.8844,0.1259,26,77,368.64392,addition,INFORMATION TECHNOLOGY,11431
SOROS FUND MANAGEMENT LLC,WisdomTree Japan Hedged Equity Fund-N/A,DXJ,2016-09-30,SH,795000.0,34113000.0,0.0,0.0,0.8532,,27,999999,,new,FINANCE,8345
SOROS FUND MANAGEMENT LLC,PayPal Holdings Inc,PYPL,2016-09-30,SH,811385.0,33242000.0,817413.0,29844000.0,0.8314,0.6383,28,31,-0.737449,reduction,COMMUNICATIONS,178356
SOROS FUND MANAGEMENT LLC,Amazon.com Inc.,AMZN,2016-09-30,SH,790200.0,33082000.0,250740.0,8972000.0,0.8274,0.1919,29,64,215.147164,addition,CONSUMER DISCRETIONARY,3573
SOROS FUND MANAGEMENT LLC,Model N Inc.,MODN,2016-09-30,SH,2700000.0,29997000.0,2135148.0,28504000.0,0.7502,0.6096,30,33,26.454934,addition,INFORMATION TECHNOLOGY,139771
SOROS FUND MANAGEMENT LLC,Hewlett Packard Enterprise Co,HPE,2016-09-30,SH,2241278.68,29635000.0,0.0,0.0,0.7412,,31,999999,,new,INFORMATION TECHNOLOGY,193225
SOROS FUND MANAGEMENT LLC,Grupo Supervielle SA ADR,SUPV,2016-09-30,SH,1918504.0,28413000.0,1370089.0,17523000.0,0.7106,0.3748,32,49,40.027692,addition,FINANCE,197038
SOROS FUND MANAGEMENT LLC,ChipMOS Technologies Inc,IMOS,2016-09-30,SH,1467515.26,27184000.0,1467515.26,24864000.0,0.6799,0.5318,33,36,0.0,,INFORMATION TECHNOLOGY,4946
SOROS FUND MANAGEMENT LLC,eBay Inc.,EBAY,2016-09-30,SH,822251.0,27052000.0,1744830.0,40846000.0,0.6766,0.8736,34,22,-52.875008,reduction,CONSUMER DISCRETIONARY,399
SOROS FUND MANAGEMENT LLC,Intel Corp.,INTC,2016-09-30,SH,685500.0,25878000.0,0.0,0.0,0.6472,,35,999999,,new,INFORMATION TECHNOLOGY,236
SOROS FUND MANAGEMENT LLC,Caesars Entertainment Corp (delisted after merger with Eldorado,CZR,2016-09-30,SH,3301393.0,24595000.0,3301393.0,25388000.0,0.6151,0.543,36,34,0.0,,CONSUMER DISCRETIONARY,118982
SOROS FUND MANAGEMENT LLC,iShares China Large-Cap ETF-iShares China Large-Cap ETF,FXI,2016-09-30,SH,633059.0,24063000.0,0.0,0.0,0.6018,,37,999999,,new,FINANCE,4813
SOROS FUND MANAGEMENT LLC,58.com Inc ADR,WUBA,2016-09-30,SH,468698.0,22338000.0,187526.0,8606000.0,0.5587,0.1841,38,66,149.937609,addition,CONSUMER DISCRETIONARY,163801
SOROS FUND MANAGEMENT LLC,Bank of America Corp. (North Carolina National Bank),BAC,2016-09-30,CALL,1372500.0,21480000.0,0.0,0.0,0.5372,,39,999999,,new,FINANCE,205
SOROS FUND MANAGEMENT LLC,Applied Materials Inc.,AMAT,2016-09-30,SH,706882.0,21312000.0,373596.0,8955000.0,0.533,0.1915,40,65,89.21027,addition,INFORMATION TECHNOLOGY,918
SOROS FUND MANAGEMENT LLC,Kraft Heinz Co. (The),KHC,2016-09-30,SH,235733.0,21100000.0,384133.0,33988000.0,0.5277,0.7269,41,27,-38.632453,reduction,CONSUMER STAPLES,178038
SOROS FUND MANAGEMENT LLC,Uniti Group Inc,UNIT,2016-09-30,SH,667334.0,20961000.0,730898.0,21123000.0,0.5242,0.4518,42,42,-8.696699,reduction,REAL ESTATE,176811
SOROS FUND MANAGEMENT LLC,Ubiquiti Inc,UI,2016-09-30,SH,359361.0,19226000.0,0.0,0.0,0.4808,,43,999999,,new,INFORMATION TECHNOLOGY,116610
SOROS FUND MANAGEMENT LLC,Bottomline Technologies Inc,EPAY,2016-09-30,PRN,18500000.0,19043000.0,0.0,0.0,0.4763,,44,999999,,new,INFORMATION TECHNOLOGY,3988
SOROS FUND MANAGEMENT LLC,Allergan Plc,AGN,2016-09-30,SH,80735.0,18594000.0,80735.0,18657000.0,0.465,0.399,45,47,0.0,,HEALTH CARE,138708
SOROS FUND MANAGEMENT LLC,Liberty Latin America Ltd Class C,LILAK,2016-09-30,SH,697239.11,18416000.0,0.0,0.0,0.4606,,46,999999,,new,COMMUNICATIONS,178021
SOROS FUND MANAGEMENT LLC,First Hawaiian Inc,FHB,2016-09-30,SH,646400.0,17362000.0,0.0,0.0,0.4342,,47,999999,,new,FINANCE,197590
SOROS FUND MANAGEMENT LLC,Exa Corp,EXA,2016-09-30,SH,1046495.0,16796000.0,1430000.0,20664000.0,0.4201,0.4419,48,45,-26.818531,reduction,INFORMATION TECHNOLOGY,128390
SOROS FUND MANAGEMENT LLC,Anheuser-Busch Inbev SA ADR,BUD,2016-09-30,CALL,122500.0,16098000.0,0.0,0.0,0.4026,,49,999999,,new,CONSUMER STAPLES,372
SOROS FUND MANAGEMENT LLC,Gen Digital Inc,GEN,2016-09-30,SH,630392.0,15823000.0,0.0,0.0,0.3957,,50,999999,,new,INFORMATION TECHNOLOGY,466
SOROS FUND MANAGEMENT LLC,California Resources Corporation,CRCQQ,2016-09-30,SH,1243600.0,15545000.0,0.0,0.0,0.3888,,51,999999,,new,ENERGY,174857
SOROS FUND MANAGEMENT LLC,Humana Inc.,HUM,2016-09-30,CALL,82700.0,14629000.0,0.0,0.0,0.3659,,52,999999,,new,HEALTH CARE,417
SOROS FUND MANAGEMENT LLC,CyberArk Software Ltd,CYBR,2016-09-30,SH,279100.0,13835000.0,197334.0,9588000.0,0.346,0.2051,53,61,41.435333,addition,INFORMATION TECHNOLOGY,173856
SOROS FUND MANAGEMENT LLC,Mondelez International Inc. (Kraft Foods),MDLZ,2016-09-30,SH,310031.0,13610000.0,472731.0,21514000.0,0.3404,0.4601,54,41,-34.417036,reduction,CONSUMER STAPLES,3785
SOROS FUND MANAGEMENT LLC,Netflix Inc,NFLX,2016-09-30,SH,137166.0,13518000.0,0.0,0.0,0.3381,,55,999999,,new,COMMUNICATIONS,692
SOROS FUND MANAGEMENT LLC,Mead Johnson Nutrition Co.,MJN,2016-09-30,SH,165200.0,13052000.0,180000.0,16335000.0,0.3264,0.3494,56,50,-8.222222,reduction,CONSUMER STAPLES,73084
SOROS FUND MANAGEMENT LLC,Edgewell Personal Care Company,EPC,2016-09-30,SH,162228.0,12900000.0,162228.0,13694000.0,0.3226,0.2929,57,54,0.0,,INDUSTRIALS,178080
SOROS FUND MANAGEMENT LLC,Exar Corp.,EXAR,2016-09-30,SH,1366666.0,12724000.0,2835194.0,22823000.0,0.3182,0.4881,58,40,-51.796385,reduction,INFORMATION TECHNOLOGY,5721
SOROS FUND MANAGEMENT LLC,Allot Ltd,ALLT,2016-09-30,SH,2401574.0,12656000.0,1394483.0,6861000.0,0.3165,0.1467,59,72,72.219669,addition,INFORMATION TECHNOLOGY,8748
SOROS FUND MANAGEMENT LLC,MakeMyTrip Ltd,MMYT,2016-09-30,SH,534258.0,12608000.0,534258.0,7939000.0,0.3153,0.1698,60,69,0.0,,CONSUMER DISCRETIONARY,92611
