Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
SOROS FUND MANAGEMENT LLC,iShares iBoxx $ Investment Grade Corporate Bond ETF-iShares iBoxx $ Investment Grade Corporate Bond ETF,LQD,2023-06-30,SH,3173390.0,343170395.0,2423390.0,265627778.0,5.3524,4.0948,1,2,30.948382,addition,FINANCE,113243
SOROS FUND MANAGEMENT LLC,Horizon Therapeutics PLC,HZNP,2023-06-30,SH,3291801.0,338561733.0,3291801.0,359267161.0,5.2805,5.5383,2,1,0.0,,HEALTH CARE,113053
SOROS FUND MANAGEMENT LLC,Invesco QQQ Trust Series 1,QQQ,2023-06-30,PUT,850000.0,314007000.0,330000.0,105906900.0,4.8976,1.6326,3,17,157.575758,addition,FINANCE,4193
SOROS FUND MANAGEMENT LLC,SPDR S&P 500 ETF TRUST,SPY,2023-06-30,PUT,530000.0,234938400.0,200000.0,81878000.0,3.6643,1.2622,4,28,165.0,addition,FINANCE,3962
SOROS FUND MANAGEMENT LLC,DIGITALOCEAN HLDGS INC NOTE 12/0,DEBT-DIGI,2023-06-30,PRN,219518000.0,172858445.0,206518000.0,162277766.0,2.6961,2.5016,5,5,6.294851,addition, ,296600
SOROS FUND MANAGEMENT LLC,Alphabet Inc. Class A,GOOGL,2023-06-30,SH,1424080.0,170462376.0,1419080.0,147201168.0,2.6587,2.2692,6,6,0.352341,addition,COMMUNICATIONS,4112
SOROS FUND MANAGEMENT LLC,SEA LTD NOTE 0.250% 9/1,DEBT-SEA,2023-06-30,PRN,200511000.0,161667626.0,134511000.0,106918480.0,2.5215,1.6482,7,16,49.066619,addition, ,279017
SOROS FUND MANAGEMENT LLC,iShares 20+ Year Treasury Bond ETF-iShares 20+ Year Treasury Bond ETF,TLT,2023-06-30,CALL,1400000.0,144116000.0,0.0,0.0,2.2478,,8,999999,,new,FINANCE,7266
SOROS FUND MANAGEMENT LLC,SEA LTD NOTE 2.375%12/0,DEBT-SEA,2023-06-30,PRN,126725000.0,128772289.0,137225000.0,167004537.0,2.0085,2.5745,9,4,-7.651667,reduction, ,276310
SOROS FUND MANAGEMENT LLC,SPLUNK INC NOTE 1.125% 6/1,DEBT-SPLU,2023-06-30,PRN,140500000.0,121865278.0,159732000.0,137276719.0,1.9007,2.1162,10,9,-12.040167,reduction, ,276315
