Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
APPALOOSA LP,Micron Technology Inc.,MU,2017-09-30,SH,17053999.0,670734000.0,12900000.0,385194000.0,9.422,5.7133,1,4,32.201543,addition,INFORMATION TECHNOLOGY,488
APPALOOSA LP,Alibaba Group Holding Ltd ADR,BABA,2017-09-30,SH,3562500.0,615279000.0,3693918.0,520473000.0,8.643,7.7198,2,3,-3.557686,reduction,COMMUNICATIONS,173707
APPALOOSA LP,Meta Platforms Inc,META,2017-09-30,SH,3300000.0,563871000.0,2356218.0,355742000.0,7.9209,5.2765,3,6,40.054952,addition,COMMUNICATIONS,123861
APPALOOSA LP,Alphabet Inc. Class C,GOOG,2017-09-30,SH,11360000.0,544774000.0,11700000.0,531607000.0,7.6526,7.8849,4,2,-2.905983,reduction,COMMUNICATIONS,166886
APPALOOSA LP,Allergan Plc,AGN,2017-09-30,SH,1888188.0,386984000.0,2509619.0,610063000.0,5.4361,9.0486,5,1,-24.761966,reduction,HEALTH CARE,138708
APPALOOSA LP,Altaba Inc. (Yahoo),AABA,2017-09-30,SH,4682500.0,310169000.0,5129051.0,279431000.0,4.357,4.1446,6,8,-8.706308,reduction,FINANCE,2412
APPALOOSA LP,Williams Partners L.P.,WPZ,2017-09-30,SH,7436701.0,289288000.0,9182449.0,368308000.0,4.0637,5.4629,7,5,-19.011791,reduction,ENERGY,743
APPALOOSA LP,Western Digital Corp,WDC,2017-09-30,SH,2575138.0,222492000.0,2570000.0,227702000.0,3.1254,3.3773,8,10,0.199922,addition,INFORMATION TECHNOLOGY,961
APPALOOSA LP,Energy Transfer Equity LP,ETP,2017-09-30,SH,11950000.0,218566000.0,14841247.0,302613000.0,3.0703,4.4884,9,7,-19.48116,reduction,ENERGY,3791
APPALOOSA LP,NRG Energy Inc,NRG,2017-09-30,SH,8441193.0,216010000.0,1250000.0,21525000.0,3.0344,0.3193,10,47,575.29544,addition,UTILITIES AND TELECOMMUNICATIONS,4138
APPALOOSA LP,Apple Inc,AAPL,2017-09-30,SH,5444000.0,209757000.0,2500000.0,90013000.0,2.9465,1.3351,11,20,117.76,addition,INFORMATION TECHNOLOGY,195
APPALOOSA LP,The Financial Select Sector SPDR Fund-,XLF,2017-09-30,CALL,8104100.0,209572000.0,0.0,0.0,2.9439,,12,999999,,new,FINANCE,5963
APPALOOSA LP,Invesco QQQ Trust Series 1,QQQ,2017-09-30,SH,1430000.0,207994000.0,1815500.0,249885000.0,2.9218,3.7064,13,9,-21.23382,reduction,FINANCE,4193
APPALOOSA LP,Ally Financial Inc,ALLY,2017-09-30,SH,6810600.0,165225000.0,1097824.0,22945000.0,2.321,0.3403,14,46,520.372664,addition,FINANCE,164759
APPALOOSA LP,Owens Corning Inc,OC,2017-09-30,SH,2130353.0,164783000.0,2498972.0,167231000.0,2.3148,2.4804,15,13,-14.750826,reduction,INDUSTRIALS,890
APPALOOSA LP,Bank of America Corp. (North Carolina National Bank),BAC,2017-09-30,SH,6329404.0,160387000.0,8782641.0,213067000.0,2.253,3.1603,16,12,-27.932794,reduction,FINANCE,205
APPALOOSA LP,Huntsman Corp,HUN,2017-09-30,SH,5135744.0,140822000.0,5359579.0,138492000.0,1.9782,2.0542,17,15,-4.176354,reduction,MATERIALS,2568
APPALOOSA LP,Allstate Corp (The),ALL,2017-09-30,SH,1468871.0,135004000.0,1700300.0,150375000.0,1.8964,2.2304,18,14,-13.611069,reduction,FINANCE,365
APPALOOSA LP,UnitedHealth Group Inc.,UNH,2017-09-30,SH,669000.0,131024000.0,467000.0,86591000.0,1.8405,1.2843,19,21,43.254818,addition,HEALTH CARE,153
APPALOOSA LP,United Rentals Inc.,URI,2017-09-30,SH,931880.0,129289000.0,1154763.0,130153000.0,1.8162,1.9305,20,16,-19.30119,reduction,INDUSTRIALS,324
APPALOOSA LP,PNC Financial Services Group Inc. (The) (Provident National Trust Co.),PNC,2017-09-30,SH,922510.0,124327000.0,1782033.0,222522000.0,1.7465,3.3005,21,11,-48.232721,reduction,FINANCE,3649
APPALOOSA LP,TerraForm Power Inc,TERP,2017-09-30,SH,8552482.0,113064000.0,8708708.0,104504000.0,1.5882,1.55,22,18,-1.793906,reduction,ENERGY,171201
APPALOOSA LP,Thermo Fisher Scientific Inc.,TMO,2017-09-30,SH,592000.0,112006000.0,375000.0,65426000.0,1.5734,0.9704,23,29,57.866667,addition,HEALTH CARE,468
APPALOOSA LP,Boston Scientific Inc.,BSX,2017-09-30,SH,3752866.0,109471000.0,2264900.0,62783000.0,1.5378,0.9312,24,31,65.696764,addition,HEALTH CARE,379
APPALOOSA LP,Centene Corp,CNC,2017-09-30,SH,2172328.0,105108000.0,1928794.0,77036000.0,1.4765,1.1426,25,22,12.626232,addition,HEALTH CARE,623
APPALOOSA LP,Atlantica Sustainable Infrastr PLC,AY,2017-09-30,SH,4675000.0,92098000.0,4700000.0,100392000.0,1.2937,1.489,26,19,-0.531915,reduction,UTILITIES AND TELECOMMUNICATIONS,168136
APPALOOSA LP,Energy Transfer Equity LP,ET,2017-09-30,SH,4672707.0,81212000.0,2845000.0,51096000.0,1.1408,0.7579,27,33,64.242777,addition,ENERGY,3779
