Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
APPALOOSA LP,Apple Inc,AAPL,2012-12-31,SH,25554508.0,486476000.0,14593264.0,347768000.0,10.5373,8.6508,1,2,75.111668,addition,INFORMATION TECHNOLOGY,195
APPALOOSA LP,Citigroup Inc.,C,2012-12-31,SH,9194547.0,363736000.0,10194547.0,333566000.0,7.8787,8.2975,2,3,-9.809166,reduction,FINANCE,216
APPALOOSA LP,American International Group Inc.,AIG,2012-12-31,SH,6059000.0,213883000.0,8250000.0,270518000.0,4.6328,6.7292,3,4,-26.557576,reduction,FINANCE,193
APPALOOSA LP,United Airlines Holdings Inc,UAL,2012-12-31,SH,9118613.0,213193000.0,9818965.0,191470000.0,4.6179,4.7629,4,5,-7.132646,reduction,TRANSPORTS,4204
APPALOOSA LP,Goodyear Tire and Rubber Co.,GT,2012-12-31,SH,14345610.0,198113000.0,14313702.0,174484000.0,4.2912,4.3403,5,6,0.222919,addition,CONSUMER DISCRETIONARY,3609
APPALOOSA LP,QUALCOMM Inc.,QCOM,2012-12-31,SH,2769941.0,171792000.0,2304786.0,144026000.0,3.7211,3.5827,6,8,20.182134,addition,INFORMATION TECHNOLOGY,273
APPALOOSA LP,US Airways Group Inc.,LCC,2012-12-31,SH,12069029.0,162932000.0,13603495.0,142293000.0,3.5292,3.5396,7,9,-11.279939,reduction,TRANSPORTS,910
APPALOOSA LP,General Motors Co,GM,2012-12-31,SH,5358400.0,154483000.0,5952400.0,135417000.0,3.3462,3.3685,8,10,-9.979168,reduction,CONSUMER DISCRETIONARY,107357
APPALOOSA LP,Ford Motor Co.,F,2012-12-31,SH,11154973.0,144457000.0,11618973.0,114563000.0,3.129,2.8498,9,13,-3.993468,reduction,CONSUMER DISCRETIONARY,4032
APPALOOSA LP,Alphabet Inc. Class A,GOOGL,2012-12-31,SH,3702000.0,131304000.0,3900000.0,147128000.0,2.8441,3.6598,10,7,-5.076923,reduction,COMMUNICATIONS,4112
APPALOOSA LP,HCA Healthcare Inc,HCA,2012-12-31,SH,4325532.0,130501000.0,0.0,0.0,2.8267,,11,999999,,new,HEALTH CARE,111617
APPALOOSA LP,Delta Air Lines Inc.,DAL,2012-12-31,SH,10304135.0,122310000.0,10375718.0,95042000.0,2.6493,2.3642,12,15,-0.689909,reduction,TRANSPORTS,2421
APPALOOSA LP,SPDR S&P 500 ETF TRUST,SPY,2012-12-31,SH,837366.0,119341000.0,97741.0,14068000.0,2.585,0.3499,13,42,756.719289,addition,FINANCE,3962
APPALOOSA LP,Huntsman Corp,HUN,2012-12-31,SH,7400000.0,117660000.0,7919010.0,118231000.0,2.5486,2.941,14,12,-6.553976,reduction,MATERIALS,2568
APPALOOSA LP,Broadcom Corp,BRCM,2012-12-31,SH,3420025.0,113579000.0,3562025.0,123175000.0,2.4602,3.064,15,11,-3.986496,reduction,INFORMATION TECHNOLOGY,3832
APPALOOSA LP,Hartford Financial Services Group,HIG,2012-12-31,SH,4983959.0,111840000.0,3612650.0,70230000.0,2.4225,1.747,16,21,37.958535,addition,FINANCE,233
APPALOOSA LP,MetLife Inc.,MET,2012-12-31,SH,3798932.68,111530000.0,0.0,0.0,2.4158,,17,999999,,new,FINANCE,432
APPALOOSA LP,Invesco QQQ Trust Series 1,QQQ,2012-12-31,SH,1615182.0,105165000.0,6449182.0,442285000.0,2.2779,11.0019,18,1,-74.955242,reduction,FINANCE,4193
APPALOOSA LP,Global X Emerging Markets Great Consumer ETF-,EMC,2012-12-31,SH,4138269.0,104698000.0,2800261.0,76363000.0,2.2678,1.8995,19,19,47.781546,addition,INFORMATION TECHNOLOGY,398
APPALOOSA LP,JPMorgan Chase & Co. (Chemical Bank),JPM,2012-12-31,SH,2301178.0,101183000.0,2397178.0,97038000.0,2.1917,2.4138,20,14,-4.004709,reduction,FINANCE,240
APPALOOSA LP,Owens Corning Inc,OC,2012-12-31,SH,2367616.0,87578000.0,2422895.0,81070000.0,1.897,2.0166,21,17,-2.281527,reduction,INDUSTRIALS,890
APPALOOSA LP,Microsoft Corp.,MSFT,2012-12-31,SH,3151400.0,84237000.0,1129000.0,33622000.0,1.8246,0.8364,22,27,179.131975,addition,INFORMATION TECHNOLOGY,178
APPALOOSA LP,MGM Resorts International Inc.,MGM,2012-12-31,SH,6899615.0,80312000.0,6891654.0,74085000.0,1.7396,1.8429,23,20,0.115517,addition,CONSUMER DISCRETIONARY,254
APPALOOSA LP,Oracle Corp,ORCL,2012-12-31,SH,2395110.0,79805000.0,2769324.0,87206000.0,1.7286,2.1693,24,16,-13.512828,reduction,INFORMATION TECHNOLOGY,20
APPALOOSA LP,Masco Corp.,MAS,2012-12-31,SH,4080479.0,67981000.0,5282997.0,79509000.0,1.4725,1.9778,25,18,-22.762042,reduction,INDUSTRIALS,2834
APPALOOSA LP,Transocean Ltd,RIG,2012-12-31,SH,1500255.0,66986000.0,0.0,0.0,1.451,,26,999999,,new,ENERGY,4160
APPALOOSA LP,Whirlpool Corp. (DE),WHR,2012-12-31,SH,560180.0,56998000.0,648180.0,53741000.0,1.2346,1.3368,27,22,-13.576476,reduction,CONSUMER DISCRETIONARY,476
APPALOOSA LP,Weatherford International plc,WFTIQ,2012-12-31,SH,5008107.0,56041000.0,0.0,0.0,1.2139,,28,999999,,new,ENERGY,2531
APPALOOSA LP,Noble Corp,NEBLQ,2012-12-31,SH,1339443.0,46639000.0,0.0,0.0,1.0102,,29,999999,,new,ENERGY,3479
APPALOOSA LP,Valaris Class A,VALPQ,2012-12-31,SH,180287.25,42750000.0,0.0,0.0,0.926,,30,999999,,new,ENERGY,2736
APPALOOSA LP,Mueller Water Products Inc.,MWA,2012-12-31,SH,7551469.0,42364000.0,8981831.0,44011000.0,0.9176,1.0948,31,24,-15.92506,reduction,INDUSTRIALS,804
APPALOOSA LP,SANDISK CORP,SNDK,2012-12-31,SH,970000.0,42253000.0,668821.0,29047000.0,0.9152,0.7226,32,32,45.031331,addition,INFORMATION TECHNOLOGY,943
APPALOOSA LP,Aptiv PLC,APTV,2012-12-31,SH,1056381.22,33870000.0,263015.94,6834000.0,0.7336,0.17,33,47,301.64152,addition,INDUSTRIALS,115728
APPALOOSA LP,Sealed Air Corp.,SEE,2012-12-31,SH,1849190.0,32379000.0,2052190.0,31727000.0,0.7013,0.7892,34,29,-9.891872,reduction,MATERIALS,3662
APPALOOSA LP,Fusion-Io Inc.,FIO,2012-12-31,SH,1404977.0,32216000.0,1560977.0,47251000.0,0.6978,1.1754,35,23,-9.993741,reduction,INDUSTRIALS,114093
APPALOOSA LP,Celanese Corp,CE,2012-12-31,SH,657852.0,29294000.0,519352.0,19689000.0,0.6345,0.4898,36,38,26.667848,addition,MATERIALS,622
