Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
APPALOOSA LP,Oracle Corp,ORCL,2006-03-31,SH,35250000.0,482573000.0,2287704.0,27933000.0,37.3589,3.314,1,7,1440.846193,addition,INFORMATION TECHNOLOGY,20
APPALOOSA LP,Microsoft Corp.,MSFT,2006-03-31,SH,9500000.0,258495000.0,521348.0,13633000.0,20.0117,1.6175,2,20,1722.199375,addition,INFORMATION TECHNOLOGY,178
APPALOOSA LP,Cisco Systems Inc.,CSCO,2006-03-31,SH,10125000.0,219409000.0,1699301.0,29092000.0,16.9858,3.4515,3,6,495.833228,addition,INFORMATION TECHNOLOGY,215
APPALOOSA LP,American Electric Power Company Inc,AEP,2006-03-31,SH,3089417.0,105102000.0,4000000.0,148360000.0,8.1366,17.6018,4,1,-22.764575,reduction,UTILITIES AND TELECOMMUNICATIONS,367
APPALOOSA LP,Motorola Solutions Inc,MSI,2006-03-31,SH,314380.0,50402000.0,151103.89,23887000.0,3.9019,2.834,5,9,108.055531,addition,INFORMATION TECHNOLOGY,433
APPALOOSA LP,Mirant Corp. (New),MIRKQ,2006-03-31,SH,1337086.0,33427000.0,0.0,0.0,2.5878,,6,999999,,new,UTILITIES AND TELECOMMUNICATIONS,887
APPALOOSA LP,International Business Machines Corp.,IBM,2006-03-31,SH,321900.0,26547000.0,197080.0,16200000.0,2.0552,1.922,7,14,63.334686,addition,INFORMATION TECHNOLOGY,237
APPALOOSA LP,Massey Energy Company,MEE,2006-03-31,SH,723300.0,26089000.0,1789000.0,67749000.0,2.0197,8.0379,8,3,-59.569592,reduction,ENERGY,684
APPALOOSA LP,Sprint Corp,S,2006-03-31,SH,1000000.0,25840000.0,1045476.0,24422000.0,2.0004,2.8975,9,8,-4.349789,reduction,UTILITIES AND TELECOMMUNICATIONS,461
APPALOOSA LP,Gen Digital Inc,GEN,2006-03-31,SH,748200.0,12592000.0,1200000.0,21000000.0,0.9748,2.4915,10,10,-37.65,reduction,INFORMATION TECHNOLOGY,466
APPALOOSA LP,Kindred Healthcare Inc Wts A 4/20/2006,KINDWTA,2006-03-31,SH,675000.0,11455000.0,675000.0,12278000.0,0.8868,1.4567,11,22,0.0,,HEALTH CARE,102207
APPALOOSA LP,ALPHA NATURAL RESOURCES INC.,ANRZQ,2006-03-31,SH,404800.0,9367000.0,0.0,0.0,0.7252,,12,999999,,new,ENERGY,2763
APPALOOSA LP,CF Industries Holdings Inc,CF,2006-03-31,SH,2037000.0,6922000.0,4500000.0,13725000.0,0.5359,1.6284,13,18,-54.733333,reduction,MATERIALS,4
APPALOOSA LP,United Airlines Holdings Inc,UAL,2006-03-31,SH,164996.0,6588000.0,0.0,0.0,0.51,,14,999999,,new,TRANSPORTS,4204
APPALOOSA LP,HUDSON CITY BANCORP INC,HCBK,2006-03-31,SH,450000.0,5981000.0,810000.0,9817000.0,0.463,1.1647,15,24,-44.444444,reduction,FINANCE,3615
APPALOOSA LP,POPE & TALBOT INC,PTBTQ,2006-03-31,SH,564568.0,3839000.0,678600.0,5653000.0,0.2972,0.6707,16,29,-16.804008,reduction,MATERIALS,5406
APPALOOSA LP,Williams Cos. (The),WMB,2006-03-31,SH,76000.0,1626000.0,0.0,0.0,0.1259,,17,999999,,new,ENERGY,532
APPALOOSA LP,MPG Ingredients Inc,MGPI,2006-03-31,SH,87000.0,1409000.0,102104.0,1205000.0,0.1091,0.143,18,69,-14.79276,reduction,CONSUMER STAPLES,6187
APPALOOSA LP,Kindred Healthcare Inc *W Exp 0 Warrant,KINDW,2006-03-31,SH,67600.0,1372000.0,67600.0,1455000.0,0.1062,0.1726,19,55,0.0,, ,102206
APPALOOSA LP,American Oriental Bioengineering Inc,AOBI,2006-03-31,SH,126.6,653000.0,0.0,0.0,0.0506,,20,999999,,new,HEALTH CARE,750
APPALOOSA LP,Owens-IL Inc,OI,2006-03-31,SH,35000.0,608000.0,0.0,0.0,0.0471,,21,999999,,new,MATERIALS,6411
APPALOOSA LP,Microsoft Corp.,MSFT,2006-03-31,CALL,20000.0,500000.0,0.0,0.0,0.0387,,22,999999,,new,INFORMATION TECHNOLOGY,178
APPALOOSA LP,ChipMOS Technologies Inc,IMOS,2006-03-31,SH,13361.25,358000.0,0.0,0.0,0.0277,,23,999999,,new,INFORMATION TECHNOLOGY,4946
APPALOOSA LP,Dendrite International,DRTE,2006-03-31,SH,25000.0,341000.0,0.0,0.0,0.0264,,24,999999,,new,HEALTH CARE,99935
APPALOOSA LP,NTL Inc Warrants,ntli-w1,2006-03-31,SH,237059.0,119000.0,237059.0,138000.0,0.0092,0.0164,25,97,0.0,, ,107363
APPALOOSA LP,NS Group,NSS,2006-03-31,SH,2200.0,101000.0,0.0,0.0,0.0078,,26,999999,,new,ENERGY,103452
APPALOOSA LP,Owens-IL Inc,OI,2006-03-31,PUT,350.0,5000.0,0.0,0.0,0.0004,,27,999999,,new,MATERIALS,6411
APPALOOSA LP,Dell Inc.,DELL,2006-03-31,SH,0.0,0.0,55733.0,1669000.0,,0.198,999999,48,-100.0,soldall,INFORMATION TECHNOLOGY,7
APPALOOSA LP,General Electric Co,GE,2006-03-31,SH,0.0,0.0,32034.99,8637000.0,,1.0247,999999,25,-100.0,soldall,INDUSTRIALS,114
APPALOOSA LP,Texas Instruments Inc.,TXN,2006-03-31,SH,0.0,0.0,37738.0,1210000.0,,0.1436,999999,67,-100.0,soldall,INFORMATION TECHNOLOGY,128
APPALOOSA LP,Lowes Companies Inc.,LOW,2006-03-31,SH,0.0,0.0,36256.0,1208000.0,,0.1433,999999,68,-100.0,soldall,CONSUMER DISCRETIONARY,138
APPALOOSA LP,UnitedHealth Group Inc.,UNH,2006-03-31,SH,0.0,0.0,29361.0,1824000.0,,0.2164,999999,47,-100.0,soldall,HEALTH CARE,153
APPALOOSA LP,3M Co. (Minnesota Mining & Manufacturing),MMM,2006-03-31,SH,0.0,0.0,17775.0,1378000.0,,0.1635,999999,61,-100.0,soldall,INDUSTRIALS,188
APPALOOSA LP,Abbott Laboratories,ABT,2006-03-31,SH,0.0,0.0,36133.0,1425000.0,,0.1691,999999,58,-100.0,soldall,HEALTH CARE,189
APPALOOSA LP,Altria Group Inc. (Philip Morris),MO,2006-03-31,SH,0.0,0.0,48242.0,3605000.0,,0.4277,999999,32,-100.0,soldall,CONSUMER STAPLES,191
APPALOOSA LP,American International Group Inc.,AIG,2006-03-31,SH,0.0,0.0,13016.5,17762000.0,,2.1073,999999,13,-100.0,soldall,FINANCE,193
APPALOOSA LP,Apple Inc,AAPL,2006-03-31,SH,0.0,0.0,540008.0,1386000.0,,0.1644,999999,59,-100.0,soldall,INFORMATION TECHNOLOGY,195
APPALOOSA LP,AT&T Inc. (Southwestern Bell - SBC Corp.),T,2006-03-31,SH,0.0,0.0,101695.12,1881000.0,,0.2232,999999,46,-100.0,soldall,UTILITIES AND TELECOMMUNICATIONS,200
APPALOOSA LP,Bank of America Corp. (North Carolina National Bank),BAC,2006-03-31,SH,0.0,0.0,293402.0,13541000.0,,1.6065,999999,21,-100.0,soldall,FINANCE,205
APPALOOSA LP,Boeing Company,BA,2006-03-31,SH,0.0,0.0,19068.0,1339000.0,,0.1589,999999,63,-100.0,soldall,INDUSTRIALS,210
APPALOOSA LP,Citigroup Inc.,C,2006-03-31,SH,0.0,0.0,32416.5,15732000.0,,1.8665,999999,15,-100.0,soldall,FINANCE,216
APPALOOSA LP,DuPont de Nemours Inc.,DD,2006-03-31,SH,0.0,0.0,10585.89,982000.0,,0.1165,999999,82,-100.0,soldall,MATERIALS,225
APPALOOSA LP,Goldman Sachs Group Inc,GS,2006-03-31,SH,0.0,0.0,10815.0,1381000.0,,0.1638,999999,60,-100.0,soldall,FINANCE,232
APPALOOSA LP,HP Inc,HPQ,2006-03-31,SH,0.0,0.0,66573.0,1906000.0,,0.2261,999999,44,-100.0,soldall,INFORMATION TECHNOLOGY,234
APPALOOSA LP,Intel Corp.,INTC,2006-03-31,SH,0.0,0.0,621598.0,15515000.0,,1.8407,999999,16,-100.0,soldall,INFORMATION TECHNOLOGY,236
APPALOOSA LP,Johnson & Johnson Co.,JNJ,2006-03-31,SH,0.0,0.0,309153.0,18580000.0,,2.2044,999999,12,-100.0,soldall,HEALTH CARE,239
APPALOOSA LP,JPMorgan Chase & Co. (Chemical Bank),JPM,2006-03-31,SH,0.0,0.0,161634.0,6415000.0,,0.7611,999999,28,-100.0,soldall,FINANCE,240
APPALOOSA LP,Lilly (Eli) & Co.,LLY,2006-03-31,SH,0.0,0.0,26369.0,1492000.0,,0.177,999999,52,-100.0,soldall,HEALTH CARE,244
APPALOOSA LP,McDonalds Corp.,MCD,2006-03-31,SH,0.0,0.0,29065.0,980000.0,,0.1163,999999,83,-100.0,soldall,CONSUMER DISCRETIONARY,250
APPALOOSA LP,Pepsico Inc. (Loft Inc.),PEP,2006-03-31,SH,0.0,0.0,38808.0,2293000.0,,0.272,999999,36,-100.0,soldall,CONSUMER STAPLES,264
APPALOOSA LP,Pfizer Inc.,PFE,2006-03-31,SH,0.0,0.0,696418.91,15408000.0,,1.828,999999,17,-100.0,soldall,HEALTH CARE,265
APPALOOSA LP,Procter & Gamble Co. (OH) (1905),PG,2006-03-31,SH,0.0,0.0,79838.0,4621000.0,,0.5482,999999,30,-100.0,soldall,CONSUMER STAPLES,272
APPALOOSA LP,QUALCOMM Inc.,QCOM,2006-03-31,SH,0.0,0.0,37891.0,1632000.0,,0.1936,999999,49,-100.0,soldall,INFORMATION TECHNOLOGY,273
APPALOOSA LP,Time Warner Inc. (New),TWX,2006-03-31,SH,0.0,0.0,36385.03,1904000.0,,0.2259,999999,45,-100.0,soldall,COMMUNICATIONS,284
APPALOOSA LP,Raytheon Technologies Corp. (United Technologies),RTX,2006-03-31,SH,0.0,0.0,37834.09,1331000.0,,0.1579,999999,64,-100.0,soldall,INDUSTRIALS,285
APPALOOSA LP,Verizon Communications (Bell Atlantic Corp.),VZ,2006-03-31,SH,0.0,0.0,64307.0,1937000.0,,0.2298,999999,42,-100.0,soldall,UTILITIES AND TELECOMMUNICATIONS,286
APPALOOSA LP,Wachovia Corp.,WB,2006-03-31,SH,0.0,0.0,36658.0,1938000.0,,0.2299,999999,41,-100.0,soldall,FINANCE,287
APPALOOSA LP,Medtronic Plc,MDT,2006-03-31,SH,0.0,0.0,28141.0,1620000.0,,0.1922,999999,51,-100.0,soldall,HEALTH CARE,297
