Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
APPALOOSA LP,Micron Technology Inc.,MU,2021-03-31,SH,7275000.0,641728000.0,8000000.0,601440000.0,9.2156,8.9929,1,3,-9.0625,reduction,INFORMATION TECHNOLOGY,488
APPALOOSA LP,Amazon.com Inc.,AMZN,2021-03-31,SH,3720000.0,575499000.0,3954000.0,643895000.0,8.2645,9.6277,2,2,-5.918058,reduction,CONSUMER DISCRETIONARY,3573
APPALOOSA LP,Meta Platforms Inc,META,2021-03-31,SH,1820000.0,536045000.0,2011000.0,549325000.0,7.6979,8.2137,3,4,-9.497762,reduction,COMMUNICATIONS,123861
APPALOOSA LP,T-Mobile US Inc,TMUS,2021-03-31,SH,4190000.0,524965000.0,4905000.0,661439000.0,7.5388,9.89,4,1,-14.576962,reduction,UTILITIES AND TELECOMMUNICATIONS,140861
APPALOOSA LP,Alphabet Inc. Class C,GOOG,2021-03-31,SH,4620000.0,477854000.0,5090000.0,445853000.0,6.8623,6.6665,5,6,-9.233792,reduction,COMMUNICATIONS,166886
APPALOOSA LP,PG&E Corp. (Pacific Gas & Electric),PCG,2021-03-31,SH,28600657.0,334914000.0,42370317.0,527934000.0,4.8096,7.8938,6,5,-32.498364,reduction,UTILITIES AND TELECOMMUNICATIONS,4367
APPALOOSA LP,Alibaba Group Holding Ltd ADR,BABA,2021-03-31,SH,1140000.0,258472000.0,1900000.0,442187000.0,3.7118,6.6117,7,7,-40.0,reduction,COMMUNICATIONS,173707
APPALOOSA LP,Occidental Petroleum Corp.,OXY,2021-03-31,SH,8395000.0,223475000.0,8100540.0,140220000.0,3.2092,2.0966,8,12,3.635066,addition,ENERGY,442
APPALOOSA LP,The Energy Select Sector SPDR Fund-,XLE,2021-03-31,SH,4322500.0,212062000.0,3125000.0,118438000.0,3.0453,1.7709,9,18,38.32,addition,ENERGY,4145
APPALOOSA LP,HCA Healthcare Inc,HCA,2021-03-31,SH,950000.0,178923000.0,1000000.0,164460000.0,2.5694,2.4591,10,9,-5.0,reduction,HEALTH CARE,111617
APPALOOSA LP,Energy Transfer Equity LP,ET,2021-03-31,SH,22820328.0,175260000.0,24066259.0,148729000.0,2.5168,2.2238,11,10,-5.177086,reduction,ENERGY,3779
APPALOOSA LP,Twitter Inc,TWTR,2021-03-31,SH,2650000.0,168620000.0,4750000.0,257213000.0,2.4215,3.8459,12,8,-44.210526,reduction,COMMUNICATIONS,163786
APPALOOSA LP,Chesapeake Energy Corp,CHK,2021-03-31,SH,3728685.0,161788000.0,0.0,0.0,2.3234,,13,999999,,new,ENERGY,246381
APPALOOSA LP,Paramount Global,PARA,2021-03-31,SH,3445000.0,155370000.0,0.0,0.0,2.2312,,14,999999,,new,COMMUNICATIONS,2509
APPALOOSA LP,Paysafe Limited,PSFE,2021-03-31,SH,833000.0,135000000.0,0.0,0.0,1.9387,,15,999999,,new,INFORMATION TECHNOLOGY,244394
APPALOOSA LP,SPDR(R) S&P(R) Oil & Gas Exploration & Production ETF-SPDR(R) S&P(R) Oil & Gas Exploration & Production ETF,XOP,2021-03-31,SH,1367500.0,111232000.0,925000.0,54113000.0,1.5974,0.8091,16,30,47.837838,addition,ENERGY,8230
APPALOOSA LP,Microsoft Corp.,MSFT,2021-03-31,SH,460000.0,108454000.0,550000.0,122331000.0,1.5575,1.8291,17,17,-16.363636,reduction,INFORMATION TECHNOLOGY,178
APPALOOSA LP,D.R. Horton Inc.,DHI,2021-03-31,SH,1165000.0,103825000.0,0.0,0.0,1.491,,18,999999,,new,CONSUMER DISCRETIONARY,4864
APPALOOSA LP,UnitedHealth Group Inc.,UNH,2021-03-31,SH,277500.0,103249000.0,200000.0,70136000.0,1.4827,1.0487,19,26,38.75,addition,HEALTH CARE,153
APPALOOSA LP,QUALCOMM Inc.,QCOM,2021-03-31,SH,750000.0,99443000.0,600000.0,91404000.0,1.4281,1.3667,20,21,25.0,addition,INFORMATION TECHNOLOGY,273
APPALOOSA LP,Kohls Corp.,KSS,2021-03-31,SH,1587500.0,94631000.0,1725000.0,70190000.0,1.359,1.0495,21,25,-7.971014,reduction,CONSUMER DISCRETIONARY,526
APPALOOSA LP,Sysco Corp.,SYY,2021-03-31,SH,1157500.0,91142000.0,1250000.0,92825000.0,1.3089,1.3879,22,20,-7.4,reduction,CONSUMER STAPLES,343
